title,year,certificate,duration,genre,rating,metascore,director,actor1,actor2,actor3,actor4,votes,gross
    Tower Heist  ,2011,PG-13,104," Action, Comedy, Crime            ",6.2,0,    Brett Ratner  ,      Eddie Murphy,   Ben Stiller,   Casey Affleck,   Alan Alda  ,134937,78050000
    The Invisi le  ,2007,PG-13,102," Crime, Drama, Fantasy            ",6.2,0,    David S. Goyer  ,      Justin Chatwin,   Margarita Levieva,   Marcia Gay Harden,   Chris Marquette  ,34761,20570000
    Wolf Creek  ,2005,R,99," Crime, Horror, Thriller            ",6.2,0,    Greg McLean  ,      Nathan Phillips,   Cassandra Magrath,   Kestie Morassi,   John Jarratt  ,68089,16190000
    Fun with Dick and Jane  ,2005,PG-13,90," Comedy, Crime            ",6.2,0,    Dean Parisot  ,      Jim Carrey,   Ta Leoni,   Alec Baldwin,   Richard Jenkins  ,136024,110330000
    Hanni al Rising  ,2007,R,121," Action, Adventure, Crime            ",6.2,0,    Peter We  er  ,      Gaspard Ulliel,   Rhys Ifans,   Li Gong,   Aaran Thomas  ,104371,27670000
    The Ladykillers  ,2004,R,104," Comedy, Crime, Thriller            ",6.2,0,    Ethan Coen   ,       Tom Hanks,   Marlon Wayans,   Irma P. Hall,   J.K. Simmons    ,99668,39800000
    The Texas Chainsaw Massacre  ,2003,R,98," Crime, Horror            ",6.2,0,    Marcus Nispel  ,      Jessica Biel,   Jonathan Tucker,   Andrew Bryniarski,   Erica Leerhsen  ,130801,80570000
    Austin Powers in Goldmem er  ,2002,PG-13,94," Action, Adventure, Comedy            ",6.2,62,    Jay Roach  ,      Mike Myers,   Beyonc,   Seth Green,   Michael York  ,196476,213310000
    Rush Hour 3  ,2007,PG-13,91," Action, Comedy, Crime            ",6.2,0,    Brett Ratner  ,      Jackie Chan,   Chris Tucker,   Max von Sydow,   Hiroyuki Sanada  ,154212,140130000
    Undisputed  ,2002,R,94," Action, Crime, Drama            ",6.2,0,    Walter Hill  ,      Wesley Snipes,   Ving Rhames,   Peter Falk,   Michael Rooker  ,29151,12400000
    Femme Fatale  ,2002,R,114," Crime, Drama, Mystery            ",6.2,0,    Brian De Palma  ,      Re ecca Romijn,   Antonio Banderas,   Peter Coyote,   Eriq E ouaney  ,33968,6590000
    Murder  y Num ers  ,2002,R,115," Crime, Mystery, Thriller            ",6.2,0,    Bar et Schroeder  ,      Sandra Bullock,   Ben Chaplin,   Ryan Gosling,   Michael Pitt  ,53505,31950000
    Intolera le Cruelty  ,2003,PG-13,100," Comedy, Crime, Romance            ",6.2,71,    Joel Coen   ,       George Clooney,   Catherine Zeta-Jones,   Billy Bo  Thornton,   Geoffrey Rush    ,92129,35330000
    Heart reakers  ,2001,PG-13,123," Comedy, Crime, Romance            ",6.2,0,    David Mirkin  ,      Sigourney Weaver,   Jennifer Love Hewitt,   Gene Hackman,   Ray Liotta  ,51855,40340000
    Birds of Prey  ,2020,R,109," Action, Adventure, Comedy            ",6.1,0,    Cathy Yan  ,      Margot Ro  ie,   Rosie Perez,   Mary Eliza eth Winstead,   Jurnee Smollett  ,173027,84160000
    Code 8  ,2019,Not Rated,98," Action, Crime, Drama            ",6.1,0,    Jeff Chan  ,      Kari Matchett,   Ro  ie Amell,   Penny Eizenga,   Lawrence Bayne  ,34450,0
    Hotel Artemis  ,2018,R,94," Action, Crime, Drama            ",6.1,0,    Drew Pearce  ,      Jodie Foster,   Sofia Boutella,   Dave Bautista,   Sterling K. Brown  ,47203,6710000
    Anon  ,2018,TV-MA,100," Crime, Sci-Fi, Thriller            ",6.1,0,    Andrew Niccol  ,      Clive Owen,   Afiya Bennett,   Morgan Allen,   Jeffrey Men  ,38129,0
    The Girl in the Spider' s We   ,2018,R,115," Action, Crime, Drama            ",6.1,0,    Fede Alvarez  ,      Claire Foy,   Beau Gadsdon,   Sverrir Gudnason,   LaKeith Stanfield  ,42320,14840000
    Gringo  ,2018,R,111," Action, Comedy, Crime            ",6.1,0,    Nash Edgerton  ,      Joel Edgerton,   Charlize Theron,   David Oyelowo,   Thandie Newton  ,27234,4970000
    The Collection  ,2012,R,82," Action, Adventure, Crime            ",6.1,0,    Marcus Dunstan  ,      Josh Stewart,   Emma Fitzpatrick,   Christopher McDonald,   Randall Archer  ,45907,12840000
    Welcome to the Punch  ,2013,R,99," Action, Crime, Thriller            ",6.1,0,    Eran Creevy  ,      James McAvoy,   Mark Strong,   Andrea Rise orough,   Peter Mullan  ,32179,10000
    30 Minutes or Less  ,2011,R,83," Action, Comedy, Crime            ",6.1,0,    Ru en Fleischer  ,      Jesse Eisen erg,   Danny McBride,   Nick Swardson,   Aziz Ansari  ,94917,37050000
    Ro oCop  ,2014,PG-13,117," Action, Crime, Sci-Fi            ",6.1,0,    Jos Padilha  ,      Joel Kinnaman,   Gary Oldman,   Michael Keaton,   A  ie Cornish  ,216990,58610000
    Extract  ,2009,R,92," Comedy, Crime, Romance            ",6.1,61,    Mike Judge  ,      Jason Bateman,   Kristen Wiig,   Ben Affleck,   Mila Kunis  ,45328,10810000
    Duplicity  ,2009,PG-13,125," Comedy, Crime, Romance            ",6.1,69,    Tony Gilroy  ,      Julia Ro erts,   Clive Owen,   Tom Wilkinson,   Paul Giamatti  ,47960,40570000
    Transporter 3  ,2008,PG-13,104," Action, Crime, Thriller            ",6.1,0,    Olivier Megaton  ,      Jason Statham,   Ro ert Knepper,   Natalya Rudakova,   Franois Berland  ,158238,31720000
    The Killer Inside Me  ,2010,R,109," Crime, Drama, Thriller            ",6.1,0,    Michael Winter ottom  ,      Casey Affleck,   Kate Hudson,   Jessica Al a,   Ned Beatty  ,33130,210000
    Lakeview Terrace  ,2008,PG-13,110," Crime, Drama, Thriller            ",6.1,0,    Neil LaBute  ,      Samuel L. Jackson,   Patrick Wilson,   Kerry Washington,   Ron Glass  ,49144,39260000
    Cleaner  ,2007,R,88," Crime, Mystery, Thriller            ",6.1,0,    Renny Harlin  ,      Samuel L. Jackson,   Ed Harris,   Eva Mendes,   Luis Guzmn  ,37472,0
    Deception  ,2008,R,107," Crime, Drama, Mystery            ",6.1,0,    Marcel Langenegger  ,      Hugh Jackman,   Ewan McGregor,   Michelle Williams,   Bruce Altman  ,37836,4600000
13,2010,R,91," Crime, Drama, Thriller            ",6.1,0,    Gla Ba luani  ,      Sam Riley,   Alice Barrett,   Ga y Hoffmann,   Jason Statham  ,40488,0
    The Oxford Murders  ,2008,R,108," Crime, Mystery, Thriller            ",6.1,0,    lex de la Iglesia  ,      Elijah Wood,   John Hurt,   Leonor Watling,   Jim Carter  ,27875,0
    The Sentinel  ,2006,PG-13,108," Action, Crime, Thriller            ",6.1,0,    Clark Johnson  ,      Michael Douglas,   Kiefer Sutherland,   Kim Basinger,   Eva Longoria  ,48089,36280000
    Starsky & Hutch  ,2004,PG-13,101," Comedy, Crime            ",6.1,0,    Todd Phillips  ,      Ben Stiller,   Owen Wilson,   Snoop Dogg,   Vince Vaughn  ,138901,88240000
    The Hunted  ,2003,R,94," Action, Crime, Drama            ",6.1,0,    William Friedkin  ,      Tommy Lee Jones,   Benicio Del Toro,   Connie Nielsen,   Leslie Stefanson  ,43996,34240000
    A Man Apart  ,2003,R,109," Action, Crime, Drama            ",6.1,0,    F. Gary Gray  ,      Vin Diesel,   Timothy Olyphant,   Larenz Tate,   Geno Silva  ,45293,26180000
    The Mexican  ,2001,R,123," Adventure, Comedy, Crime            ",6.1,0,    Gore Ver inski  ,      Brad Pitt,   Julia Ro erts,   James Gandolfini,   J.K. Simmons  ,103631,66810000
    Antitrust  ,2001,PG-13,108," Action, Crime, Drama            ",6.1,0,    Peter Howitt  ,      Ryan Phillippe,   Tim Ro  ins,   Rachael Leigh Cook,   Claire Forlani  ,28491,10970000
    One Night at McCool' s  ,2001,R,93," Comedy, Crime            ",6.1,0,    Harald Zwart  ,      Liv Tyler,   Matt Dillon,   Mary Jo Smith,   Michael Douglas  ,28437,6290000
    15 Minutes  ,2001,R,120," Action, Crime, Drama            ",6.1,0,    John Herzfeld  ,      Ro ert De Niro,   Edward Burns,   Kelsey Grammer,   Avery Brooks  ,48576,24400000
    Nurse Betty  ,2000,R,110," Comedy, Crime, Drama            ",6.1,69,    Neil LaBute  ,      Rene Zellweger,   Morgan Freeman,   Chris Rock,   Greg Kinnear  ,32959,25170000
    Romeo Must Die  ,2000,R,115," Action, Crime, Thriller            ",6.1,0,    Andrzej Bartkowiak  ,      Jet Li,   Aaliyah,   Isaiah Washington,   Russell Wong  ,67014,55970000
    Project Power  ,2020,R,113," Action, Crime, Sci-Fi            ",6.0,0,    Henry Joost   ,       Jamie Foxx,   Joseph Gordon-Levitt,   Dominique Fish ack,   Rodrigo Santoro    ,71550,0
    Get Hard  ,2015,R,100," Comedy, Crime            ",6.0,0,    Etan Cohen  ,      Will Ferrell,   Kevin Hart,   Alison Brie,   T.I.  ,124141,90410000
    Honest Thief  ,2020,PG-13,99," Action, Crime, Drama            ",6.0,0,    Mark Williams  ,      Liam Neeson,   Kate Walsh,   Jai Courtney,   Jeffrey Donovan  ,26288,0
    Murder Mystery  ,2019,PG-13,97," Action, Comedy, Crime            ",6.0,0,    Kyle Newacheck  ,      Adam Sandler,   Jennifer Aniston,   Luke Evans,   Terence Stamp  ,104529,0
    The Code  ,2009,R,104," Action, Crime, Thriller            ",6.0,0,    Mimi Leder  ,      Rade Ser edzija,   Morgan Freeman,   Ro ert Forster,   Corey Johnson  ,33565,0
    Righteous Kill  ,2008,R,101," Crime, Drama, Mystery            ",6.0,0,    Jon Avnet  ,      Ro ert De Niro,   Al Pacino,   Carla Gugino,   50 Cent  ,85066,40080000
    Pathology  ,2008,R,95," Crime, Thriller            ",6.0,0,    Marc Schlermann  ,         Alyssa Milano,     Milo Ventimiglia,  Keir O    Donnell,     Michael Weston    ,31396,110000
    CHIPS  ,2017,R,100," Action, Comedy, Crime            ",6.0,0,    Dax Shepard  ,         Michael Pea,     Dax Shepard,  Vincent D    Onofrio,     Rosa Salazar    ,42846,18600000
    The Fast and the Furious: Tokyo Drift  ,2006,PG-13,104," Action, Crime, Thriller            ",6.0,0,    Justin Lin  ,      Lucas Black,   Zachery Ty Bryan,   Shad Moss,   Damien Marzette  ,244106,62510000
    The Condemned  ,2007,R,113," Action, Crime, Thriller            ",6.0,0,    Scott Wiper  ,      Steve Austin,   Vinnie Jones,   Nathan Jones,   Ro ert Mammone  ,50382,0
    Miami Vice  ,2006,R,132," Action, Crime, Drama            ",6.0,65,    Michael Mann  ,      Colin Farrell,   Jamie Foxx,   Li Gong,   Naomie Harris  ,110772,63450000
    S.W.A.T.  ,2003,PG-13,117," Action, Adventure, Crime            ",6.0,0,    Clark Johnson  ,      Samuel L. Jackson,   Colin Farrell,   Michelle Rodriguez,   LL Cool J  ,138866,116930000
    3000 Miles to Graceland  ,2001,R,125," Action, Comedy, Crime            ",6.0,0,    Demian Lichtenstein  ,      Kurt Russell,   Kevin Costner,   Courteney Cox,   Christian Slater  ,43997,15740000
    Ride Along 2  ,2016,PG-13,102," Action, Comedy, Crime            ",5.9,0,    Tim Story  ,      Ice Cu e,   Kevin Hart,   Tika Sumpter,   Benjamin Bratt  ,53721,91220000
    The Captive  ,2014,R,112," Crime, Drama, Mystery            ",5.9,0,    Atom Egoyan  ,      Ryan Reynolds,   Scott Speedman,   Rosario Dawson,   Mireille Enos  ,31231,0
    The Tall Man  ,2012,R,106," Crime, Drama, Horror            ",5.9,0,    Pascal Laugier  ,      Jessica Biel,   Jodelle Ferland,   William B. Davis,   Stephen McHattie  ,39121,0
    The Dou le  ,2011,PG-13,98," Action, Crime, Drama            ",5.9,0,    Michael Brandt  ,      Richard Gere,   Topher Grace,   Martin Sheen,   Tamer Hassan  ,28851,0
    Kidnap  ,2017,R,95," Action, Crime, Drama            ",5.9,0,    Luis Prieto  ,      Halle Berry,   Sage Correa,   Chris McGinn,   Lew Temple  ,34185,30720000
    Saw IV  ,2007,R,93," Crime, Horror, Mystery            ",5.9,0,    Darren Lynn Bousman  ,      To in Bell,   Scott Patterson,   Louis Ferreira,   Costas Mandylor  ,140854,63300000
    P2  ,2007,R,98," Crime, Horror, Thriller            ",5.9,0,    Franck Khalfoun  ,      Rachel Nichols,   Wes Bentley,   Simon Reynolds,   Philip Akin  ,32054,3990000
    Reno 911! Miami  ,2007,R,84," Comedy, Crime            ",5.9,0,    Ro ert Ben Garant  ,      Thomas Lennon,   Ro ert Ben Garant,   Kerri Kenney,   Lennie Loftin  ,26274,20340000
    Punisher: War Zone  ,2008,R,103," Action, Crime, Drama            ",5.9,0,    Lexi Alexander  ,      Ray Stevenson,   Dominic West,   Julie Benz,   Doug Hutchison  ,60334,7950000
    The X Files: I Want to Believe  ,2008,PG-13,104," Crime, Drama, Horror            ",5.9,0,    Chris Carter  ,      David Duchovny,   Gillian Anderson,   Billy Connolly,   Amanda Peet  ,88842,20980000
    Domino  ,2005,R,127," Action, Biography, Crime            ",5.9,0,    Tony Scott  ,      Keira Knightley,   Mickey Rourke,   Edgar Ramrez,   Delroy Lindo  ,64913,10170000
    88 Minutes  ,2007,R,108," Crime, Drama, Mystery            ",5.9,0,    Jon Avnet  ,      Al Pacino,   Alicia Witt,   Ben McKenzie,   Leelee So ieski  ,74214,16930000
    Into the Blue  ,2005,PG-13,110," Action, Adventure, Crime            ",5.9,0,    John Stockwell  ,      Paul Walker,   Jessica Al a,   Scott Caan,   Ashley Scott  ,73838,18470000
    2 Fast 2 Furious  ,2003,PG-13,107," Action, Crime, Thriller            ",5.9,0,    John Singleton  ,      Paul Walker,   Tyrese Gi son,   Cole Hauser,   Eva Mendes  ,252700,127150000
    Analyze That  ,2002,R,96," Comedy, Crime            ",5.9,0,    Harold Ramis  ,      Ro ert De Niro,   Billy Crystal,   Lisa Kudrow,   Joe Viterelli  ,82585,32120000
    Saving Silverman  ,2001,PG-13,90," Comedy, Crime, Romance            ",5.9,0,    Dennis Dugan  ,      Jason Biggs,   Steve Zahn,   Jack Black,   Amanda Peet  ,38821,19350000
    Shaft  ,2000,R,99," Action, Crime, Thriller            ",5.9,0,    John Singleton  ,      Samuel L. Jackson,   Vanessa Williams,   Christian Bale,   Jeffrey Wright  ,73774,70330000
    Jigsaw  ,2017,R,92," Crime, Horror, Mystery            ",5.8,0,    Michael Spierig   ,       Matt Passmore,   To in Bell,   Callum Keith Rennie,   Hannah Emily Anderson    ,69321,38050000
    The Gunman  ,2015,R,115," Action, Crime, Thriller            ",5.8,0,    Pierre Morel  ,      Sean Penn,   Idris El a,   Jasmine Trinca,   Javier Bardem  ,39134,10640000
    Masterminds  ,2016,PG-13,95," Biography, Comedy, Crime            ",5.8,0,    Jared Hess  ,      Zach Galifianakis,   Kristen Wiig,   Owen Wilson,   Ross Kim all  ,51182,17360000
    The Hangover Part III  ,2013,R,100," Comedy, Crime            ",5.8,0,    Todd Phillips  ,      Bradley Cooper,   Zach Galifianakis,   Ed Helms,   Justin Bartha  ,294847,112200000
    The Paper oy  ,2012,R,107," Crime, Drama, Mystery            ",5.8,0,    Lee Daniels  ,      Matthew McConaughey,   Nicole Kidman,   John Cusack,   Zac Efron  ,36077,690000
    O serve and Report  ,2009,R,86," Comedy, Crime, Drama            ",5.8,0,    Jody Hill  ,      Seth Rogen,   Anna Faris,   Ray Liotta,   Michael Pea  ,60987,23990000
    Saw V  ,2008,R,92," Crime, Horror, Mystery            ",5.8,0,    David Hackl  ,      Scott Patterson,   Costas Mandylor,   To in Bell,   Betsy Russell  ,115804,56750000
    The Green Hornet  ,2011,PG-13,119," Action, Comedy, Crime            ",5.8,0,    Michel Gondry  ,      Seth Rogen,   Jay Chou,   Christoph Waltz,   Cameron Diaz  ,155576,98780000
    Final Destination 3  ,2006,R,93," Action, Crime, Horror            ",5.8,0,    James Wong  ,      Mary Eliza eth Winstead,   Ryan Merriman,   Kris Lemche,   Alexz Johnson  ,131575,54100000
    Firewall  ,2006,PG-13,105," Action, Crime, Thriller            ",5.8,0,    Richard Loncraine  ,      Harrison Ford,   Virginia Madsen,   Paul Bettany,   Carly Schroeder  ,56281,48750000
    Cradle 2 the Grave  ,2003,R,101," Action, Crime, Drama            ",5.8,0,    Andrzej Bartkowiak  ,      Jet Li,   DMX,   Mark Dacascos,   Anthony Anderson  ,41370,34600000
    Taxi 3  ,2003,Not Rated,84," Action, Comedy, Crime            ",5.8,0,    Grard Krawczyk  ,      Samy Naceri,   Frdric Diefenthal,   Bernard Farcy,   Bai Ling  ,40498,500000
    Enough  ,2002,PG-13,115," Crime, Drama, Thriller            ",5.8,0,    Michael Apted  ,      Jennifer Lopez,   Billy Camp ell,   Tessa Allen,   Juliette Lewis  ,40166,40010000
    The Glass House  ,2001,PG-13,106," Crime, Drama, Mystery            ",5.8,0,    Daniel Sackheim  ,      Diane Lane,   Leelee So ieski,   Stellan Skarsgrd,   Bruce Dern  ,33686,18000000
    Reindeer Games  ,2000,R,104," Action, Adventure, Crime            ",5.8,0,    John Frankenheimer  ,      Ben Affleck,   Gary Sinise,   Charlize Theron,   James Frain  ,37724,23360000
    Mechanic: Resurrection  ,2016,R,98," Action, Adventure, Crime            ",5.7,0,    Dennis Gansel  ,      Jason Statham,   Jessica Al a,   Tommy Lee Jones,   Michelle Yeoh  ,77287,21220000
    Regression  ,2015,R,106," Crime, Drama, Mystery            ",5.7,0,    Alejandro Amen ar  ,      Ethan Hawke,   David Thewlis,   Emma Watson,   Dale Dickey  ,37298,50000
    Hitman: Agent 47  ,2015,R,96," Action, Crime, Thriller            ",5.7,0,    Aleksander Bach  ,      Rupert Friend,   Hannah Ware,   Zachary Quinto,   Ciarn Hinds  ,85923,22470000
    I Spit on Your Grave 2  ,2013,R,106," Action, Crime, Horror            ",5.7,0,    Steven R. Monroe  ,      Jemma Dallender,   Joe A solom,   Yavor Baharov,   George Zlatarev  ,27421,0
    Identity Thief  ,2013,R,111," Comedy, Crime, Drama            ",5.7,0,    Seth Gordon  ,      Jason Bateman,   Melissa McCarthy,   John Cho,   Amanda Peet  ,125654,134510000
    The Nut Jo   ,2014,PG,85," Animation, Adventure, Comedy            ",5.7,0,    Peter Lepeniotis  ,      Will Arnett,   Brendan Fraser,   Liam Neeson,   Katherine Heigl  ,26796,64250000
    Sa otage  ,2014,R,109," Action, Crime, Drama            ",5.7,0,    David Ayer  ,      Arnold Schwarzenegger,   Sam Worthington,   Terrence Howard,   Olivia Williams  ,59815,10510000
    Only God Forgives  ,2013,R,90," Action, Crime, Drama            ",5.7,0,    Nicolas Winding Refn  ,      Ryan Gosling,   Kristin Scott Thomas,   Vithaya Pansringarm,   Gordon Brown  ,107559,780000
    Brick Mansions  ,2014,PG-13,90," Action, Crime, Thriller            ",5.7,0,    Camille Delamarre  ,      Paul Walker,   David Belle,   RZA,   Gochy Boy  ,40167,20290000
    Bullet to the Head  ,2012,R,92," Action, Crime, Thriller            ",5.7,0,    Walter Hill  ,      Sylvester Stallone,   Jason Momoa,   Christian Slater,   Sung Kang  ,47668,9480000
    Armored  ,2009,PG-13,88," Action, Crime, Thriller            ",5.7,0,    Nimrd Antal  ,      Colum us Short,   Matt Dillon,   Laurence Fish urne,   Jean Reno  ,29800,15990000
    Drill it Taylor  ,2008,PG-13,110," Action, Comedy, Crime            ",5.7,0,    Steven Brill  ,      Owen Wilson,   Josh Peck,   Alex Frost,   Nate Hartley  ,58307,32850000
    Su ur icon  ,2017,R,105," Comedy, Crime, Drama            ",5.7,0,    George Clooney  ,      Matt Damon,   Julianne Moore,   Oscar Isaac,   Noah Jupe  ,40751,5780000
    Perfect Stranger  ,2007,R,109," Crime, Mystery, Thriller            ",5.7,0,    James Foley  ,      Halle Berry,   Bruce Willis,   Giovanni Ri isi,   Richard Portnow  ,45301,23980000
    Bandidas  ,2006,PG-13,93," Action, Comedy, Crime            ",5.7,0,    Joachim Rnning   ,       Penlope Cruz,   Salma Hayek,   Steve Zahn,   Dwight Yoakam    ,34243,0
    The Pink Panther  ,2006,PG,93," Adventure, Comedy, Crime            ",5.7,0,    Shawn Levy  ,      Steve Martin,   Kevin Kline,   Jean Reno,   Emily Mortimer  ,81950,82230000
    Be Cool  ,2005,PG-13,118," Comedy, Crime, Music            ",5.7,0,    F. Gary Gray  ,      John Travolta,   Uma Thurman,   Dwayne Johnson,   Vince Vaughn  ,67361,56050000
    National Security  ,2003,PG-13,88," Action, Comedy, Crime            ",5.7,0,    Dennis Dugan  ,      Martin Lawrence,   Steve Zahn,   Colm Feore,   Bill Duke  ,48168,35760000
    The Skulls  ,2000,PG-13,106," Action, Crime, Drama            ",5.7,0,    Ro  Cohen  ,      Joshua Jackson,   Paul Walker,   Hill Harper,   Leslie Bi    ,31039,35010000
    The Art of War  ,2000,R,117," Action, Adventure, Crime            ",5.7,0,    Christian Duguay  ,      Wesley Snipes,   Anne Archer,   Maury Chaykin,   Marie Matiko  ,28783,30210000
    The House  ,2017,R,88," Comedy, Crime            ",5.6,0,    Andrew Jay Cohen  ,      Will Ferrell,   Amy Poehler,   Ryan Simpkins,   Jason Mantzoukas  ,41212,25480000
    Survivor  ,2015,PG-13,96," Action, Crime, Thriller            ",5.6,0,    James McTeigue  ,      Milla Jovovich,   Pierce Brosnan,   Dylan McDermott,   Paddy Wallace  ,31624,0
    Runner Runner  ,2013,R,88," Crime, Thriller            ",5.6,0,    Brad Furman  ,      Ben Affleck,   Justin Tim erlake,   Gemma Arterton,   Anthony Mackie  ,60815,19320000
    Wild Card  ,2015,R,92," Action, Crime, Drama            ",5.6,0,    Simon West  ,      Jason Statham,   Michael Angarano,   Dominik Garcia,   Milo Ventimiglia  ,51415,0
    The Bling Ring  ,2013,R,90," Biography, Crime, Drama            ",5.6,66,    Sofia Coppola  ,      Katie Chang,   Israel Broussard,   Emma Watson,   Claire Julien  ,83939,5840000
    Machete Kills  ,2013,R,107," Action, Crime, Thriller            ",5.6,0,    Ro ert Rodriguez  ,      Danny Trejo,   Alexa PenaVega,   Mel Gi son,   Jessica Al a  ,75042,8010000
    Fire with Fire  ,2012,R,97," Action, Crime, Thriller            ",5.6,0,    David Barrett  ,         Josh Duhamel,     Bruce Willis,     Rosario Dawson,  Vincent D    Onofrio ,25298,0
    Saw: The Final Chapter  ,2010,R,90," Crime, Horror, Mystery            ",5.6,0,    Kevin Greutert  ,      To in Bell,   Costas Mandylor,   Betsy Russell,   Cary Elwes  ,91021,45710000
    Cop Out  ,2010,R,107," Action, Comedy, Crime            ",5.6,0,    Kevin Smith  ,      Bruce Willis,   Tracy Morgan,   Juan Carlos Hernndez,   Cory Fernandez  ,85370,44880000
    12 Rounds  ,2009,PG-13,108," Action, Crime, Thriller            ",5.6,0,    Renny Harlin  ,      John Cena,   Ashley Scott,   Aidan Gillen,   Steve Harris  ,27365,12230000
    Fighting  ,2009,PG-13,105," Action, Crime, Drama            ",5.6,61,    Dito Montiel  ,      Channing Tatum,   Terrence Howard,   Luis Guzmn,   Zulay Henao  ,31999,23040000
    The Pink Panther 2  ,2009,PG,92," Action, Adventure, Comedy            ",5.6,0,    Harald Zwart  ,      Steve Martin,   Jean Reno,   Emily Mortimer,   Andy Garcia  ,42655,35920000
    The Stepfather  ,2009,PG-13,101," Crime, Thriller            ",5.6,0,    Nelson McCormick  ,      Penn Badgley,   Dylan Walsh,   Sela Ward,   Am er Heard  ,31834,29060000
    Taxi 4  ,2007,Not Rated,91," Action, Comedy, Crime            ",5.6,0,    Grard Krawczyk  ,      Samy Naceri,   Frdric Diefenthal,   Bernard Farcy,   Emma Wiklund  ,26788,0
    R.I.P.D.  ,2013,PG-13,96," Action, Adventure, Comedy            ",5.6,0,    Ro ert Schwentke  ,      Ryan Reynolds,   Jeff Bridges,   Mary-Louise Parker,   Kevin Bacon  ,118658,33620000
    The Hitcher  ,2007,R,84," Crime, Thriller            ",5.6,0,    Dave Meyers  ,      Sean Bean,   Sophia Bush,   Zachary Knighton,   Neal McDonough  ,40788,16470000
    The Black Dahlia  ,2006,R,121," Crime, Drama, Mystery            ",5.6,0,    Brian De Palma  ,      Josh Hartnett,   Aaron Eckhart,   Scarlett Johansson,   Hilary Swank  ,71553,22520000
    White Chicks  ,2004,PG-13,109," Comedy, Crime            ",5.6,0,    Keenen Ivory Wayans  ,      Marlon Wayans,   Shawn Wayans,   Busy Philipps,   Maitland Ward  ,132168,70830000
    Exit Wounds  ,2001,R,101," Action, Crime, Thriller            ",5.6,0,    Andrzej Bartkowiak  ,      Steven Seagal,   DMX,   Isaiah Washington,   Anthony Anderson  ,32115,51760000
    Mortdecai  ,2015,R,107," Action, Adventure, Comedy            ",5.5,0,    David Koepp  ,      Johnny Depp,   Gwyneth Paltrow,   Ewan McGregor,   Olivia Munn  ,68149,7610000
    Stolen  ,2012,R,96," Action, Crime, Thriller            ",5.5,0,    Simon West  ,      Nicolas Cage,   Malin Akerman,   Josh Lucas,   Danny Huston  ,43477,300000
    Baywatch  ,2017,R,116," Action, Comedy, Crime            ",5.5,0,    Seth Gordon  ,      Dwayne Johnson,   Zac Efron,   Alexandra Daddario,   Priyanka Chopra  ,163655,58060000
    Whiteout  ,2009,R,101," Action, Crime, Mystery            ",5.5,0,    Dominic Sena  ,      Kate Beckinsale,   Ga riel Macht,   Tom Skerritt,   Colum us Short  ,37464,10280000
    The Whole Ten Yards  ,2004,PG-13,98," Comedy, Crime, Thriller            ",5.5,0,    Howard Deutch  ,      Bruce Willis,   Matthew Perry,   Natasha Henstridge,   Amanda Peet  ,54280,16320000
    Showtime  ,2002,PG-13,95," Action, Comedy, Crime            ",5.5,0,    Tom Dey  ,      Ro ert De Niro,   Eddie Murphy,   Rene Russo,   Rachael Harris  ,60794,38080000
    Charlie' s Angels  ,2000,PG-13,98," Action, Adventure, Comedy            ",5.5,0,    McG  ,      Cameron Diaz,   Drew Barrymore,   Lucy Liu,   Bill Murray  ,176984,125310000
    Ava  ,2020,R,96," Action, Crime, Drama            ",5.4,0,    Tate Taylor  ,      Jessica Chastain,   John Malkovich,   Common,   Geena Davis  ,41494,0
    Blackhat  ,2015,R,133," Action, Crime, Thriller            ",5.4,0,    Michael Mann  ,      Chris Hemsworth,   Viola Davis,   Tang Wei,   Leehom Wang  ,52329,7100000
    Point Break  ,2015,PG-13,114," Action, Adventure, Crime            ",5.4,0,    Ericson Core  ,      Edgar Ramrez,   Luke Bracey,   Ray Winstone,   Teresa Palmer  ,58958,28780000
    Dhoom 3  ,2013,Not Rated,172," Action, Crime, Thriller            ",5.4,61,    Vijay Krishna Acharya  ,      Aamir Khan,   Katrina Kaif,   A hishek Bachchan,   Uday Chopra  ,43307,8030000
    The Hustle  ,2019,PG-13,93," Comedy, Crime            ",5.4,0,    Chris Addison  ,      Anne Hathaway,   Re el Wilson,   Alex Sharp,   Tim Blake Nelson  ,48606,35420000
    Bangkok Dangerous  ,2008,R,99," Action, Crime, Thriller            ",5.4,0,    Danny Pang   ,       Nicolas Cage,   Charlie Yeung,   Shahkrit Yamnarm,   Panward Hemmanee    ,55076,15280000
    Max Payne  ,2008,PG-13,100," Action, Crime, Drama            ",5.4,0,    John Moore  ,      Mark Wahl erg,   Mila Kunis,   Beau Bridges,   Ludacris  ,122240,40690000
    Get Rich or Die Tryin'   ,2005,R,117," Biography, Crime, Drama            ",5.4,0,    Jim Sheridan  ,      50 Cent,   Joy Bryant,   Adewale Akinnuoye-Ag aje,   Omar Benson Miller  ,44299,30980000
    Snakes on a Plane  ,2006,R,105," Action, Adventure, Crime            ",5.4,0,    David R. Ellis  ,      Samuel L. Jackson,   Julianna Margulies,   Nathan Phillips,   Rachel Blanchard  ,132941,34020000
    The Counselor  ,2013,R,117," Crime, Drama, Thriller            ",5.3,0,    Ridley Scott  ,      Michael Fass ender,   Penlope Cruz,   Cameron Diaz,   Javier Bardem  ,96787,16970000
