title,year,certificate,duration,genre,rating,metascore,director,actor1,actor2,actor3,actor4,votes,gross
    It' s a Boy Girl Thing  ,2006,PG-13,95," Comedy, Fantasy, Romance            ",6.3,0,    Nick Hurran  ,      Samaire Armstrong,   Kevin Zegers,   Sherry Miller,   Ro ert Joy  ,39435,0
    Charlotte' s We   ,2006,G,97," Adventure, Comedy, Family            ",6.3,68,    Gary Winick  ,      Dakota Fanning,   Julia Ro erts,   Oprah Winfrey,   Steve Buscemi  ,37632,82990000
    Ella Enchanted  ,2004,PG,96," Comedy, Family, Fantasy            ",6.3,0,    Tommy O  Haver  ,      Anne Hathaway,   Hugh Dancy,   Cary Elwes,   Joanna Lumley  ,62406,22920000
    How High  ,2001,R,93," Comedy, Fantasy            ",6.3,0,    Jesse Dylan  ,      Method Man,   Redman,   O  a Ba atund,   Mike Epps  ,53920,31160000
    Osmosis Jones  ,2001,PG,95," Animation, Action, Adventure            ",6.3,0,    Bo  y Farrelly   ,       Laurence Fish urne,   Chris Rock,   David Hyde Pierce,   Brandy Norwood    ,32513,13600000
    Colossal  ,2016,R,109," Action, Comedy, Drama            ",6.2,70,    Nacho Vigalondo  ,      Anne Hathaway,   Jason Sudeikis,   Austin Stowell,   Tim Blake Nelson  ,59524,3020000
    I Kill Giants  ,2017,Not Rated,106," Drama, Fantasy, Thriller            ",6.2,74,    Anders Walter  ,      Madison Wolfe,   Zoe Saldana,   Imogen Poots,   Sydney Wade  ,26350,0
    Krampus  ,2015,PG-13,98," Comedy, Drama, Fantasy            ",6.2,0,    Michael Dougherty  ,      Adam Scott,   Toni Collette,   David Koechner,   Allison Tolman  ,64795,42590000
    Before I Wake  ,2016,PG-13,97," Drama, Fantasy, Horror            ",6.2,68,    Mike Flanagan  ,      Kate Bosworth,   Oleksandr Reshetilov,   Thomas Jane,   Jaco  Trem lay  ,40524,0
    Night at the Museum: Secret of the Tom   ,2014,PG,98," Adventure, Comedy, Family            ",6.2,0,    Shawn Levy  ,      Ben Stiller,   Ro in Williams,   Owen Wilson,   Dick Van Dyke  ,108207,113750000
    Alice Through the Looking Glass  ,2016,PG,113," Adventure, Family, Fantasy            ",6.2,0,    James Bo in  ,      Mia Wasikowska,   Johnny Depp,   Helena Bonham Carter,   Anne Hathaway  ,94959,77040000
    Deliver Us from Evil  ,2014,R,118," Action, Biography, Crime            ",6.2,0,    Scott Derrickson  ,      Eric Bana,   Edgar Ramrez,   Olivia Munn,   Chris Coy  ,71859,30580000
    Mama  ,2013,PG-13,100," Fantasy, Horror, Thriller            ",6.2,0,    Andy Muschietti  ,      Jessica Chastain,   Nikolaj Coster-Waldau,   Megan Charpentier,   Isa elle Nlisse  ,169369,71630000
    Winter' s Tale  ,2014,PG-13,118," Drama, Fantasy, Mystery            ",6.2,0,    Akiva Goldsman  ,      Colin Farrell,   Jessica Brown Findlay,   Russell Crowe,   Jennifer Connelly  ,52429,20000
    Red Lights  ,2012,R,114," Drama, Fantasy, Mystery            ",6.2,0,    Rodrigo Corts  ,      Sigourney Weaver,   Ro ert De Niro,   Cillian Murphy,   Eliza eth Olsen  ,58867,50000
"    Alexander and the Terri le, Horri le, No Good, Very Bad Day  ",2014,PG,81," Comedy, Drama, Family            ",6.2,0,    Miguel Arteta  ,      Steve Carell,   Jennifer Garner,   Ed Oxen ould,   Dylan Minnette  ,41123,66950000
    Jack the Giant Slayer  ,2013,PG-13,114," Adventure, Comedy, Family            ",6.2,0,    Bryan Singer  ,      Nicholas Hoult,   Stanley Tucci,   Ewan McGregor,   Bill Nighy  ,132350,65190000
    Dark Shadows  ,2012,PG-13,113," Comedy, Fantasy, Horror            ",6.2,0,    Tim Burton  ,      Johnny Depp,   Michelle Pfeiffer,   Eva Green,   Helena Bonham Carter  ,248849,79730000
    The Legend of Tarzan  ,2016,PG-13,110," Action, Adventure, Drama            ",6.2,0,    David Yates  ,      Alexander Skarsgrd,   Rory J. Saper,   Christian Stevens,   Christoph Waltz  ,164266,126640000
    Mr. Magorium' s Wonder Emporium  ,2007,G,93," Comedy, Family, Fantasy            ",6.2,0,    Zach Helm  ,      Natalie Portman,   Dustin Hoffman,   Jason Bateman,   Ted Ludzik  ,42928,32060000
    TMNT  ,2007,PG,103," Animation, Action, Adventure            ",6.2,0,    Kevin Munroe  ,      Patrick Stewart,   Mako,   Chris Evans,   Sarah Michelle Gellar  ,61530,54150000
    Beowulf  ,2007,PG-13,115," Animation, Action, Adventure            ",6.2,0,    Ro ert Zemeckis  ,      Ray Winstone,   Crispin Glover,   Angelina Jolie,   Ro in Wright  ,162058,82160000
    The Invisi le  ,2007,PG-13,102," Crime, Drama, Fantasy            ",6.2,0,    David S. Goyer  ,      Justin Chatwin,   Margarita Levieva,   Marcia Gay Harden,   Chris Marquette  ,34761,20570000
    Zathura: A Space Adventure  ,2005,PG,101," Action, Adventure, Comedy            ",6.2,67,    Jon Favreau  ,      Josh Hutcherson,   Jonah Bo o,   Dax Shepard,   Tim Ro  ins  ,94440,29260000
    13 Going on 30  ,2004,PG-13,98," Comedy, Fantasy, Romance            ",6.2,0,    Gary Winick  ,      Jennifer Garner,   Mark Ruffalo,   Judy Greer,   Andy Serkis  ,168894,57230000
    Freaky Friday  ,2003,PG,97," Comedy, Family, Fantasy            ",6.2,70,    Mark Waters  ,      Jamie Lee Curtis,   Lindsay Lohan,   Mark Harmon,   Harold Gould  ,126247,110230000
    Reign of Fire  ,2002,PG-13,101," Action, Adventure, Fantasy            ",6.2,0,    Ro  Bowman  ,      Matthew McConaughey,   Christian Bale,   Iza ella Scorupco,   Gerard Butler  ,126966,43060000
    How the Grinch Stole Christmas  ,2000,PG,104," Comedy, Family, Fantasy            ",6.2,0,    Ron Howard  ,      Jim Carrey,   Taylor Momsen,   Kelley,   Jeffrey Tam or  ,216843,260040000
    Personal Shopper  ,2016,R,105," Drama, Fantasy, Horror            ",6.1,77,    Olivier Assayas  ,      Kristen Stewart,   Lars Eidinger,   Sigrid Bouaziz,   Anders Danielsen Lie  ,36723,1310000
    The Huntsman: Winter' s War  ,2016,PG-13,114," Action, Adventure, Drama            ",6.1,0,    Cedric Nicolas-Troyan  ,      Chris Hemsworth,   Jessica Chastain,   Charlize Theron,   Emily Blunt  ,98789,48390000
    The Zero Theorem  ,2013,R,107," Comedy, Drama, Fantasy            ",6.1,0,    Terry Gilliam  ,      Christoph Waltz,   Lucas Hedges,   Mlanie Thierry,   David Thewlis  ,45607,220000
    The House with a Clock in Its Walls  ,2018,PG,105," Comedy, Family, Fantasy            ",6.1,0,    Eli Roth  ,      Jack Black,   Cate Blanchett,   Owen Vaccaro,   Kyle MacLachlan  ,46219,68550000
    Snow White and the Huntsman  ,2012,PG-13,127," Action, Adventure, Drama            ",6.1,0,    Rupert Sanders  ,      Kristen Stewart,   Chris Hemsworth,   Charlize Theron,   Sam Claflin  ,274713,155330000
    Sausage Party  ,2016,R,89," Animation, Adventure, Comedy            ",6.1,66,    Greg Tiernan   ,       Seth Rogen,   Kristen Wiig,   Jonah Hill,   Alistair A ell    ,177193,97690000
    Mortal Engines  ,2018,PG-13,128," Action, Adventure, Fantasy            ",6.1,0,    Christian Rivers  ,      Hera Hilmar,   Ro ert Sheehan,   Hugo Weaving,   Jihae  ,111510,15950000
    Beautiful Creatures  ,2013,PG-13,124," Drama, Fantasy, Romance            ",6.1,0,    Richard LaGravenese  ,      Alice Englert,   Viola Davis,   Emma Thompson,   Alden Ehrenreich  ,84278,19450000
    Hansel & Gretel: Witch Hunters  ,2013,R,88," Action, Fantasy, Horror            ",6.1,0,    Tommy Wirkola  ,      Jeremy Renner,   Gemma Arterton,   Peter Stormare,   Famke Janssen  ,195520,55700000
    Nanny McPhee Returns  ,2010,PG,109," Comedy, Family, Fantasy            ",6.1,0,    Susanna White  ,      Emma Thompson,   Maggie Gyllenhaal,   Ralph Fiennes,   Oscar Steer  ,28843,29200000
    Wild Child  ,2008,PG-13,124," Adventure, Comedy, Drama            ",6.1,0,    Nick Moore  ,      Emma Ro erts,   Aidan Quinn,   Natasha Richardson,   Lexi Ainsworth  ,50149,20000
    Solomon Kane  ,2009,R,104," Action, Adventure, Fantasy            ",6.1,0,    M.J. Bassett  ,      James Purefoy,   Max von Sydow,   Rachel Hurd-Wood,   Pete Postlethwaite  ,69586,0
    The Sorcerer' s Apprentice  ,2010,PG,109," Action, Adventure, Family            ",6.1,0,    Jon Turteltau   ,      Nicolas Cage,   Jay Baruchel,   Alfred Molina,   Teresa Palmer  ,153876,63150000
    Valhalla Rising  ,2009,Not Rated,93," Action, Adventure, Drama            ",6.1,61,    Nicolas Winding Refn  ,      Mads Mikkelsen,   Maarten Stevenson,   Alexander Morton,   Stewart Porter  ,56276,20000
    Inkheart  ,2008,PG,106," Adventure, Family, Fantasy            ",6.1,0,    Iain Softley  ,      Brendan Fraser,   Andy Serkis,   Eliza Bennett,   Sienna Guillory  ,73929,17300000
    The Tale of Despereaux  ,2008,G,93," Animation, Adventure, Comedy            ",6.1,0,    Sam Fell   ,       Matthew Broderick,   Emma Watson,   Dustin Hoffman,   Tracey Ullman    ,35963,50880000
    Shrek the Third  ,2007,PG,93," Animation, Adventure, Comedy            ",6.1,0,    Chris Miller   ,       Mike Myers,   Cameron Diaz,   Eddie Murphy,   Antonio Banderas    ,282394,320710000
    Open Season  ,2006,PG,86," Animation, Adventure, Comedy            ",6.1,0,    Roger Allers   ,    Ashton Kutcher,   Martin Lawrence,   De ra Messing,     ,87224,85110000
    The Golden Compass  ,2007,PG-13,113," Adventure, Family, Fantasy            ",6.1,0,    Chris Weitz  ,      Nicole Kidman,   Daniel Craig,   Dakota Blue Richards,   Ben Walker  ,179978,70110000
    Van Helsing  ,2004,PG-13,131," Action, Adventure, Fantasy            ",6.1,0,    Stephen Sommers  ,      Hugh Jackman,   Kate Beckinsale,   Richard Rox urgh,   Shuler Hensley  ,245922,120180000
    Birth  ,2004,R,100," Drama, Fantasy, Mystery            ",6.1,0,    Jonathan Glazer  ,      Nicole Kidman,   Cameron Bright,   Lauren Bacall,   Danny Huston  ,34876,5010000
    Dragonfly  ,2002,PG-13,104," Drama, Fantasy, Mystery            ",6.1,0,    Tom Shadyac  ,      Kevin Costner,   Susanna Thompson,   Joe Morton,   Ron Rifkin  ,36824,30060000
    The Kid  ,2000,PG,104," Comedy, Family, Fantasy            ",6.1,0,    Jon Turteltau   ,      Bruce Willis,   Spencer Breslin,   Emily Mortimer,   Lily Tomlin  ,40364,69690000
    Godzilla: King of the Monsters  ,2019,PG-13,132," Action, Adventure, Fantasy            ",6.0,0,    Michael Dougherty  ,      Kyle Chandler,   Vera Farmiga,   Millie Bo  y Brown,   Ken Watana e  ,140482,110500000
    The SpongeBo  Movie: Sponge Out of Water  ,2015,PG,92," Animation, Action, Adventure            ",6.0,62,    Paul Ti  itt   ,       Tom Kenny,   Antonio Banderas,   Bill Fager akke,   Clancy Brown    ,49904,162990000
    The Last Witch Hunter  ,2015,PG-13,106," Action, Adventure, Fantasy            ",6.0,0,    Breck Eisner  ,      Vin Diesel,   Rose Leslie,   Elijah Wood,   lafur Darri lafsson  ,95899,27370000
    Exodus: Gods and Kings  ,2014,PG-13,150," Action, Adventure, Drama            ",6.0,0,    Ridley Scott  ,      Christian Bale,   Joel Edgerton,   Ben Kingsley,   Sigourney Weaver  ,160188,65010000
    Mr. Popper' s Penguins  ,2011,PG,94," Comedy, Family, Fantasy            ",6.0,0,    Mark Waters  ,      Jim Carrey,   Carla Gugino,   Angela Lans ury,   Ophelia Lovi ond  ,88991,68220000
    Suicide Squad  ,2016,PG-13,123," Action, Adventure, Fantasy            ",6.0,0,    David Ayer  ,      Will Smith,   Jared Leto,   Margot Ro  ie,   Viola Davis  ,606151,325100000
    Hercules  ,2014,PG-13,98," Action, Adventure, Fantasy            ",6.0,0,    Brett Ratner  ,      Dwayne Johnson,   John Hurt,   Ian McShane,   Joseph Fiennes  ,146771,72690000
    Immortals  ,2011,R,110," Action, Drama, Fantasy            ",6.0,0,    Tarsem Singh  ,      Henry Cavill,   Mickey Rourke,   John Hurt,   Stephen Dorff  ,161352,83500000
    Night at the Museum: Battle of the Smithsonian  ,2009,PG,105," Adventure, Comedy, Family            ",6.0,0,    Shawn Levy  ,      Ben Stiller,   Owen Wilson,   Amy Adams,   Hank Azaria  ,178787,177240000
    Sucker Punch  ,2011,PG-13,110," Action, Adventure, Fantasy            ",6.0,0,    Zack Snyder  ,      Emily Browning,   Vanessa Hudgens,   A  ie Cornish,   Jena Malone  ,230922,36390000
    Bedtime Stories  ,2008,PG,99," Adventure, Comedy, Family            ",6.0,0,    Adam Shankman  ,      Adam Sandler,   Keri Russell,   Courteney Cox,   Guy Pearce  ,88714,110100000
    Nim' s Island  ,2008,PG,96," Adventure, Family, Fantasy            ",6.0,0,    Jennifer Flackett   ,       Jodie Foster,   Gerard Butler,   A igail Breslin,   Michael Carman    ,33553,48010000
    Arthur and the Invisi les  ,2006,PG,94," Animation, Adventure, Comedy            ",6.0,0,    Luc Besson  ,      Freddie Highmore,   Mia Farrow,   Madonna,   Ron Crawford  ,33481,15130000
    Shark Tale  ,2004,PG,90," Animation, Adventure, Comedy            ",6.0,0,    Bi o Bergeron   ,    Will Smith,   Ro ert De Niro,   Rene Zellweger,     ,168035,160860000
    Bedazzled  ,2000,PG-13,93," Comedy, Fantasy            ",6.0,0,    Harold Ramis  ,         Brendan Fraser,     Eliza eth Hurley,  Frances O    Connor,     Miriam Shor    ,97372,37880000
    Isn' t It Romantic  ,2019,PG-13,89," Comedy, Fantasy, Musical            ",5.9,0,    Todd Strauss-Schulson  ,      Re el Wilson,   Liam Hemsworth,   Adam Devine,   Priyanka Chopra  ,63726,48790000
    Into the Woods  ,2014,PG,125," Adventure, Comedy, Drama            ",5.9,69,    Ro  Marshall  ,      Anna Kendrick,   Meryl Streep,   Chris Pine,   Emily Blunt  ,133355,128000000
    The Great Wall  ,2016,PG-13,103," Action, Adventure, Fantasy            ",5.9,0,    Yimou Zhang  ,      Matt Damon,   Tian Jing,   Willem Dafoe,   Andy Lau  ,126089,45540000
    A raham Lincoln: Vampire Hunter  ,2012,R,105," Action, Fantasy, Horror            ",5.9,0,    Timur Bekmam etov  ,      Benjamin Walker,   Rufus Sewell,   Dominic Cooper,   Anthony Mackie  ,149272,37520000
    The Mortal Instruments: City of Bones  ,2013,PG-13,130," Action, Adventure, Fantasy            ",5.9,0,    Harald Zwart  ,      Lily Collins,   Jamie Camp ell Bower,   Ro ert Sheehan,   Jemima West  ,128258,31170000
    Star Wars: The Clone Wars  ,2008,PG,98," Animation, Action, Adventure            ",5.9,0,    Dave Filoni  ,      Matt Lanter,   Nika Futterman,   Tom Kane,   Ashley Eckstein  ,59106,35160000
    The Ruins  ,2008,R,90," Adventure, Fantasy, Horror            ",5.9,0,    Carter Smith  ,      Shawn Ashmore,   Jena Malone,   Jonathan Tucker,   Laura Ramsey  ,70762,17430000
    Percy Jackson & the Olympians: The Lightning Thief  ,2010,PG,118," Adventure, Family, Fantasy            ",5.9,0,    Chris Colum us  ,      Logan Lerman,   Kevin McKidd,   Steve Coogan,   Brandon T. Jackson  ,178038,88760000
    Premonition  ,2007,PG-13,96," Drama, Fantasy, Mystery            ",5.9,0,    Mennan Yapo  ,      Sandra Bullock,   Julian McMahon,   Am er Valletta,   Shyann McClure  ,72991,47850000
    Gnomeo & Juliet  ,2011,G,84," Animation, Adventure, Comedy            ",5.9,0,    Kelly As ury  ,      James McAvoy,   Emily Blunt,   Maggie Smith,   Ashley Jensen  ,52571,99970000
    Blade: Trinity  ,2004,R,113," Action, Adventure, Fantasy            ",5.9,0,    David S. Goyer  ,      Wesley Snipes,   Kris Kristofferson,   Parker Posey,   Ryan Reynolds  ,166772,52410000
    The Brothers Grimm  ,2005,PG-13,118," Action, Adventure, Comedy            ",5.9,0,    Terry Gilliam  ,      Matt Damon,   Heath Ledger,   Monica Bellucci,   Petr Ratimec  ,116495,37920000
    Shallow Hal  ,2001,PG-13,114," Comedy, Drama, Fantasy            ",5.9,0,    Bo  y Farrelly   ,       Jack Black,   Gwyneth Paltrow,   Jason Alexander,   Joe Viterelli    ,127868,70840000
    Underworld: Blood Wars  ,2016,R,91," Action, Adventure, Fantasy            ",5.8,0,    Anna Foerster  ,      Kate Beckinsale,   Theo James,   To ias Menzies,   Lara Pulver  ,70349,30350000
    The Co  ler  ,2014,PG-13,99," Comedy, Drama, Fantasy            ",5.8,0,    Tom McCarthy  ,      Adam Sandler,   Melonie Diaz,   Steve Buscemi,   Method Man  ,52637,0
    Percy Jackson: Sea of Monsters  ,2013,PG,106," Adventure, Family, Fantasy            ",5.8,0,    Thor Freudenthal  ,      Logan Lerman,   Alexandra Daddario,   Brandon T. Jackson,   Nathan Fillion  ,110970,68560000
    Final Destination 5  ,2011,R,92," Action, Fantasy, Horror            ",5.8,0,    Steven Quale  ,      Nicholas D    Agosto,     Emma Bell,     Arlen Escarpeta,     Miles Fisher    ,107392,42590000
    The Addams Family  ,2019,PG,86," Animation, Comedy, Family            ",5.8,0,    Greg Tiernan   ,       Oscar Isaac,   Charlize Theron,   Chlo Grace Moretz,   Finn Wolfhard    ,29300,100040000
    Ru  er  ,2010,R,82," Comedy, Fantasy, Horror            ",5.8,0,    Quentin Dupieux  ,      Stephen Spinella,   Roxane Mesquida,   Wings Hauser,   Jack Plotnick  ,34494,100000
    Journey 2: The Mysterious Island  ,2012,PG,94," Action, Adventure, Family            ",5.8,0,    Brad Peyton  ,      Josh Hutcherson,   Dwayne Johnson,   Michael Caine,   Luis Guzmn  ,94326,103860000
    Pride and Prejudice and Zom ies  ,2016,PG-13,108," Action, Comedy, Fantasy            ",5.8,0,    Burr Steers  ,      Lily James,   Sam Riley,   Jack Huston,   Bella Heathcote  ,52046,10910000
    Ghosts of Girlfriends Past  ,2009,PG-13,100," Comedy, Fantasy, Romance            ",5.8,0,    Mark Waters  ,      Matthew McConaughey,   Jennifer Garner,   Emma Stone,   Michael Douglas  ,85215,55250000
    Clash of the Titans  ,2010,PG-13,106," Action, Adventure, Fantasy            ",5.8,0,    Louis Leterrier  ,      Sam Worthington,   Liam Neeson,   Ralph Fiennes,   Jason Flemyng  ,271383,163210000
    The Wolfman  ,2010,R,103," Drama, Fantasy, Horror            ",5.8,0,    Joe Johnston  ,      Benicio Del Toro,   Anthony Hopkins,   Emily Blunt,   Simon Merrells  ,102928,61980000
    Cirque du Freak: The Vampire' s Assistant  ,2009,PG-13,109," Action, Adventure, Fantasy            ",5.8,0,    Paul Weitz  ,      Chris Massoglia,   John C. Reilly,   Salma Hayek,   Josh Hutcherson  ,43450,14050000
    The Ant Bully  ,2006,PG,88," Animation, Adventure, Comedy            ",5.8,0,    John A. Davis  ,      Paul Giamatti,   Nicolas Cage,   Julia Ro erts,   Meryl Streep  ,37182,28140000
    Journey to the Center of the Earth  ,2008,PG,93," Action, Adventure, Family            ",5.8,0,    Eric Brevig  ,      Brendan Fraser,   Josh Hutcherson,   Anita Briem,   Seth Meyers  ,114218,101700000
    The League of Extraordinary Gentlemen  ,2003,PG-13,110," Action, Adventure, Fantasy            ",5.8,0,    Stephen Norrington  ,      Sean Connery,   Stuart Townsend,   Peta Wilson,   Jason Flemyng  ,168776,66470000
    Lara Croft: Tom  Raider  ,2001,PG-13,100," Action, Adventure, Fantasy            ",5.8,0,    Simon West  ,      Angelina Jolie,   Jon Voight,   Iain Glen,   Noah Taylor  ,198658,131140000
    Ice Age: Collision Course  ,2016,PG,94," Animation, Adventure, Comedy            ",5.7,0,    Mike Thurmeier   ,       Ray Romano,   Denis Leary,   John Leguizamo,   Chris Wedge    ,57770,64060000
    Pan  ,2015,PG,111," Adventure, Comedy, Family            ",5.7,0,    Joe Wright  ,      Levi Miller,   Hugh Jackman,   Garrett Hedlund,   Rooney Mara  ,60821,35090000
    Wrath of the Titans  ,2012,PG-13,99," Action, Adventure, Fantasy            ",5.7,0,    Jonathan Lie esman  ,      Sam Worthington,   Liam Neeson,   Rosamund Pike,   Ralph Fiennes  ,182072,83670000
    The Three Musketeers  ,2011,PG-13,110," Action, Adventure, Fantasy            ",5.7,0,    Paul W.S. Anderson  ,      Logan Lerman,   Matthew Macfadyen,   Ray Stevenson,   Milla Jovovich  ,103945,20380000
    Downsizing  ,2017,R,135," Drama, Fantasy, Sci-Fi            ",5.7,63,    Alexander Payne  ,      Matt Damon,   Christoph Waltz,   Hong Chau,   Kristen Wiig  ,99914,24450000
    Race to Witch Mountain  ,2009,PG,98," Action, Adventure, Family            ",5.7,0,    Andy Fickman  ,      Dwayne Johnson,   Carla Gugino,   AnnaSophia Ro  ,   Alexander Ludwig  ,56165,67170000
    Priest  ,2011,PG-13,87," Action, Adventure, Fantasy            ",5.7,0,    Scott Stewart  ,      Paul Bettany,   Cam Gigandet,   Maggie Q,   Karl Ur an  ,115632,29140000
    Chicken Little  ,2005,G,81," Animation, Adventure, Comedy            ",5.7,0,    Mark Dindal  ,      Zach Braff,   Joan Cusack,   Garry Marshall,   Don Knotts  ,86483,135390000
    Fantastic Four  ,2005,PG-13,106," Action, Adventure, Fantasy            ",5.7,0,    Tim Story  ,      Ioan Gruffudd,   Michael Chiklis,   Chris Evans,   Jessica Al a  ,312739,154700000
    Dolittle  ,2020,PG,101," Adventure, Comedy, Family            ",5.6,0,    Stephen Gaghan  ,      Ro ert Downey Jr.,   Antonio Banderas,   Michael Sheen,   Jim Broad ent  ,49816,77050000
    The Nutcracker and the Four Realms  ,2018,PG,99," Adventure, Family, Fantasy            ",5.6,0,    Lasse Hallstrm   ,       Mackenzie Foy,   Keira Knightley,   Morgan Freeman,   Helen Mirren    ,29742,54860000
    Mulan  ,2020,PG-13,115," Action, Adventure, Drama            ",5.6,66,    Niki Caro  ,      Yifei Liu,   Donnie Yen,   Li Gong,   Jet Li  ,114310,0
    Mirror Mirror  ,2012,PG,106," Adventure, Comedy, Drama            ",5.6,0,    Tarsem Singh  ,      Lily Collins,   Julia Ro erts,   Armie Hammer,   Nathan Lane  ,84518,64940000
    The Dark Tower  ,2017,PG-13,95," Action, Adventure, Fantasy            ",5.6,0,    Nikolaj Arcel  ,      Idris El a,   Matthew McConaughey,   Tom Taylor,   Dennis Hays ert  ,129149,50700000
    Don' t Be Afraid of the Dark  ,2010,R,99," Adventure, Fantasy, Horror            ",5.6,0,    Troy Nixey  ,      Katie Holmes,   Guy Pearce,   Bailee Madison,   Bruce Gleeson  ,47091,24040000
    Beastly  ,2011,PG-13,86," Drama, Fantasy, Romance            ",5.6,0,    Daniel Barnz  ,      Alex Pettyfer,   Vanessa Hudgens,   Mary-Kate Olsen,   Justin Bradley  ,75667,27870000
    The Midnight Sky  ,2020,PG-13,118," Drama, Fantasy, Sci-Fi            ",5.6,0,    George Clooney  ,      George Clooney,   Felicity Jones,   David Oyelowo,   Caoilinn Springall  ,68377,0
    Diary of the Dead  ,2007,R,95," Fantasy, Horror, Sci-Fi            ",5.6,66,    George A. Romero  ,      Michelle Morgan,   Joshua Close,   Shawn Ro erts,   Todd Schroeder  ,45949,960000
    R.I.P.D.  ,2013,PG-13,96," Action, Adventure, Comedy            ",5.6,0,    Ro ert Schwentke  ,      Ryan Reynolds,   Jeff Bridges,   Mary-Louise Parker,   Kevin Bacon  ,118658,33620000
    Fred Claus  ,2007,PG,116," Comedy, Family, Fantasy            ",5.6,0,    David Do kin  ,      Vince Vaughn,   Paul Giamatti,   Eliza eth Banks,   John Michael Higgins  ,40854,72010000
    Fantastic 4: Rise of the Silver Surfer  ,2007,PG,92," Action, Adventure, Fantasy            ",5.6,0,    Tim Story  ,      Ioan Gruffudd,   Jessica Al a,   Chris Evans,   Michael Chiklis  ,251727,131920000
    Lara Croft Tom  Raider: The Cradle of Life  ,2003,PG-13,117," Action, Adventure, Fantasy            ",5.6,0,    Jan de Bont  ,      Angelina Jolie,   Gerard Butler,   Chris Barrie,   Ciarn Hinds  ,130633,65660000
    The Santa Clause 2  ,2002,G,104," Comedy, Family, Fantasy            ",5.6,0,    Michael Lem eck  ,      Tim Allen,   Spencer Breslin,   Eliza eth Mitchell,   Eric Lloyd  ,51868,139240000
    Thir13en Ghosts  ,2001,R,91," Fantasy, Horror            ",5.6,0,    Steve Beck  ,      Tony Shalhou ,   Shannon Eliza eth,   Em eth Davidtz,   Matthew Lillard  ,80208,41870000
    The Dead Don' t Die  ,2019,R,104," Comedy, Fantasy, Horror            ",5.5,0,    Jim Jarmusch  ,      Bill Murray,   Adam Driver,   Tom Waits,   Chlo Sevigny  ,54934,6560000
    Pixels  ,2015,PG-13,105," Action, Comedy, Fantasy            ",5.5,0,    Chris Colum us  ,      Adam Sandler,   Kevin James,   Michelle Monaghan,   Peter Dinklage  ,132853,78750000
    Pompeii  ,2014,PG-13,105," Action, Adventure, Drama            ",5.5,0,    Paul W.S. Anderson  ,      Kit Harington,   Emily Browning,   Kiefer Sutherland,   Adewale Akinnuoye-Ag aje  ,106844,23220000
    Vampire Academy  ,2014,PG-13,104," Action, Comedy, Drama            ",5.5,0,    Mark Waters  ,      Zoey Deutch,   Lucy Fry,   Danila Kozlovskiy,   Ga riel Byrne  ,52069,7790000
    The Twilight Saga: Breaking Dawn - Part 2  ,2012,PG-13,115," Adventure, Drama, Fantasy            ",5.5,0,    Bill Condon  ,      Kristen Stewart,   Ro ert Pattinson,   Taylor Lautner,   Peter Facinelli  ,232965,292300000
    Red Riding Hood  ,2011,PG-13,100," Fantasy, Horror, Mystery            ",5.5,0,    Catherine Hardwicke  ,      Amanda Seyfried,   Lukas Haas,   Gary Oldman,   Billy Burke  ,108387,37660000
    Your Highness  ,2011,R,102," Adventure, Comedy, Fantasy            ",5.5,0,    David Gordon Green  ,      Danny McBride,   Natalie Portman,   James Franco,   Rasmus Hardiker  ,96842,21600000
    Seventh Son  ,2014,PG-13,102," Action, Adventure, Fantasy            ",5.5,0,    Sergei Bodrov  ,      Ben Barnes,   Julianne Moore,   Jeff Bridges,   Alicia Vikander  ,72245,17220000
    Winchester  ,2018,PG-13,99," Biography, Drama, Fantasy            ",5.5,0,    Michael Spierig   ,          Helen Mirren,     Sarah Snook,  Finn Scicluna-O    Prey,     Jason Clarke       ,30865,25090000
    The Omen  ,2006,R,110," Action, Adventure, Fantasy            ",5.5,0,    John Moore  ,      Liev Schrei er,   Julia Stiles,   Seamus Davey-Fitzpatrick,   David Thewlis  ,56445,54610000
    Lady in the Water  ,2006,PG-13,110," Drama, Fantasy, Mystery            ",5.5,0,    M. Night Shyamalan  ,      Paul Giamatti,   Bryce Dallas Howard,   Jeffrey Wright,   Bo  Bala an  ,95096,42290000
"    Yours, Mine & Ours  ",2005,PG,88," Comedy, Family, Fantasy            ",5.5,0,    Raja Gosnell  ,         Dennis Quaid,     Rene Russo,  Jerry O    Connell,     Sean Faris    ,26804,53410000
    The Hot Chick  ,2002,PG-13,104," Comedy, Fantasy            ",5.5,0,    Tom Brady  ,      Ro  Schneider,   Rachel McAdams,   Anna Faris,   Matthew Lawrence  ,90387,35080000
    The Scorpion King  ,2002,PG-13,92," Action, Adventure, Fantasy            ",5.5,0,    Chuck Russell  ,      Dwayne Johnson,   Steven Brand,   Michael Clarke Duncan,   Kelly Hu  ,131078,91050000
    Bulletproof Monk  ,2003,PG-13,104," Action, Comedy, Fantasy            ",5.5,0,    Paul Hunter  ,      Yun-Fat Chow,   Seann William Scott,   Jaime King,   Karel Roden  ,47764,23020000
    Stuart Little 2  ,2002,PG,77," Animation, Adventure, Comedy            ",5.5,66,    Ro  Minkoff  ,      Michael J. Fox,   Geena Davis,   Hugh Laurie,   Jonathan Lipnicki  ,50694,64960000
