title,year,certificate,duration,genre,rating,metascore,director,actor1,actor2,actor3,actor4,votes,gross
    Stand Up Guys  ,2012,R,95," Comedy, Crime, Thriller            ",6.5,0,    Fisher Stevens  ,      Al Pacino,   Christopher Walken,   Alan Arkin,   Julianna Margulies  ,53404,3300000
    The Expenda les  ,2010,R,103," Action, Adventure, Thriller            ",6.5,0,    Sylvester Stallone  ,      Sylvester Stallone,   Jason Statham,   Jet Li,   Dolph Lundgren  ,327043,103070000
    Kill Your Darlings  ,2013,R,104," Biography, Drama, Romance            ",6.5,65,    John Krokidas  ,      Daniel Radcliffe,   Dane DeHaan,   Michael C. Hall,   Ben Foster  ,35594,1030000
    Evil Dead  ,2013,R,91," Action, Adventure, Fantasy            ",6.5,0,    Fede Alvarez  ,      Jane Levy,   Shiloh Fernandez,   Jessica Lucas,   Lou Taylor Pucci  ,157220,54240000
    District 13: Ultimatum  ,2009,R,101," Action, Crime, Thriller            ",6.5,64,    Patrick Alessandrin  ,      Cyril Raffaelli,   David Belle,   Philippe Torreton,   Daniel Duval  ,43031,40000
    [Rec]  ,2009,R,85," Action, Adventure, Fantasy            ",6.5,0,    Jaume Balaguer   ,       Jonathan D. Mellor,   Manuela Velasco,   scar Zafra,   Ariel Casas    ,69032,30000
    From Paris with Love  ,2010,R,92," Action, Crime, Thriller            ",6.5,0,    Pierre Morel  ,      John Travolta,   Jonathan Rhys Meyers,   Kasia Smutniak,   Richard Durden  ,112648,23980000
    Resident Evil: Degeneration  ,2008,R,98," Animation, Action, Horror            ",6.5,0,    Makoto Kamiya  ,      Paul Mercier,   Alyson Court,   Laura Bailey,   Roger Craig Smith  ,28933,0
    Child 44  ,2015,R,137," Crime, Drama, History            ",6.5,0,    Daniel Espinosa  ,      Tom Hardy,   Gary Oldman,   Noomi Rapace,   Joel Kinnaman  ,66501,1210000
    A Perfect Getaway  ,2009,R,98," Drama, Mystery, Thriller            ",6.5,63,    David Twohy  ,      Milla Jovovich,   Steve Zahn,   Timothy Olyphant,   Kiele Sanchez  ,67923,15480000
    The International  ,2009,R,118," Action, Crime, Drama            ",6.5,0,    Tom Tykwer  ,      Clive Owen,   Naomi Watts,   Armin Mueller-Stahl,   Ulrich Thomsen  ,91823,25450000
    Sleuth  ,2007,R,88," Crime, Drama, Mystery            ",6.5,0,    Kenneth Branagh  ,      Michael Caine,   Jude Law,   Harold Pinter,   Kenneth Branagh  ,30567,340000
    The Last House on the Left  ,2009,R,110," Horror, Thriller            ",6.5,0,    Dennis Iliadis  ,      Garret Dillahunt,   Monica Potter,   Tony Goldwyn,   Michael Bowen  ,86372,32750000
    National Treasure: Book of Secrets  ,2007,PG,124," Action, Adventure, Mystery            ",6.5,0,    Jon Turteltau   ,      Nicolas Cage,   Diane Kruger,   Justin Bartha,   Jon Voight  ,219828,219960000
    Severance  ,2006,R,96," Comedy, Horror, Thriller            ",6.5,62,    Christopher Smith  ,      Danny Dyer,   Laura Harris,   Tim McInnerny,   To y Stephens  ,36728,140000
    Frank Miller' s Sin City: A Dame to Kill For  ,2014,R,102," Action, Crime, Thriller            ",6.5,0,    Frank Miller   ,       Mickey Rourke,   Jessica Al a,   Josh Brolin,   Joseph Gordon-Levitt    ,153316,13760000
    The Crazies  ,2010,R,101," Adventure, Fantasy, Horror            ",6.5,0,    Breck Eisner  ,      Radha Mitchell,   Timothy Olyphant,   Danielle Pana aker,   Joe Anderson  ,112084,39120000
    Unknown  ,2006,Not Rated,85," Crime, Drama, Mystery            ",6.5,0,    Simon Brand  ,      Jim Caviezel,   Greg Kinnear,   Bridget Moynahan,   Joe Pantoliano  ,29350,140000
    The Giver  ,2014,PG-13,97," Drama, Romance, Sci-Fi            ",6.5,0,    Phillip Noyce  ,      Brenton Thwaites,   Jeff Bridges,   Meryl Streep,   Taylor Swift  ,112562,45090000
    Hollywoodland  ,2006,R,126," Biography, Crime, Drama            ",6.5,62,    Allen Coulter  ,      Adrien Brody,   Ben Affleck,   Diane Lane,   Bo  Hoskins  ,32949,14420000
    The Spiderwick Chronicles  ,2008,PG,96," Action, Adventure, Drama            ",6.5,62,    Mark Waters  ,      Freddie Highmore,   Sarah Bolger,   David Strathairn,   Mary-Louise Parker  ,88985,71200000
    Day Watch  ,2006,R,132," Action, Fantasy, Horror            ",6.5,0,    Timur Bekmam etov  ,      Konstantin Kha enskiy,   Mariya Poroshina,   Vladimir Menshov,   Galina Tyunina  ,33394,450000
    War of the Worlds  ,2005,PG-13,116," Adventure, Sci-Fi, Thriller            ",6.5,73,    Steven Spiel erg  ,      Tom Cruise,   Dakota Fanning,   Tim Ro  ins,   Miranda Otto  ,417918,234280000
    Chaos  ,2005,R,106," Action, Crime, Drama            ",6.5,0,    Tony Giglio  ,      Jason Statham,   Ryan Phillippe,   Wesley Snipes,   Henry Czerny  ,51631,0
    The Skeleton Key  ,2005,PG-13,104," Drama, Horror, Mystery            ",6.5,0,    Iain Softley  ,      Kate Hudson,   Peter Sarsgaard,   Joy Bryant,   Gena Rowlands  ,106747,47810000
    The Village  ,2004,PG-13,108," Drama, Mystery, Thriller            ",6.5,0,    M. Night Shyamalan  ,      Sigourney Weaver,   William Hurt,   Joaquin Phoenix,   Bryce Dallas Howard  ,244144,114200000
    A Walk Among the Tom stones  ,2014,R,114," Action, Crime, Drama            ",6.5,0,    Scott Frank  ,      Liam Neeson,   Dan Stevens,   David Har our,   Boyd Hol rook  ,113182,26310000
    Spartan  ,2004,R,106," Action, Crime, Drama            ",6.5,0,    David Mamet  ,      Val Kilmer,   Derek Luke,   William H. Macy,   Tia Texada  ,29266,4430000
    Mr. & Mrs. Smith  ,2005,PG-13,120," Action, Comedy, Crime            ",6.5,0,    Doug Liman  ,      Brad Pitt,   Angelina Jolie,   Adam Brody,   Vince Vaughn  ,452751,186340000
    Ocean' s Twelve  ,2004,PG-13,125," Crime, Thriller            ",6.5,0,    Steven Soder ergh  ,      George Clooney,   Brad Pitt,   Julia Ro erts,   Catherine Zeta-Jones  ,361415,125540000
    Ladder 49  ,2004,PG-13,115," Action, Drama, Thriller            ",6.5,0,    Jay Russell  ,      Joaquin Phoenix,   John Travolta,   Jacinda Barrett,   Ro ert Patrick  ,54881,74540000
    The Missing  ,2003,R,137," Adventure, Thriller, Western            ",6.5,0,    Ron Howard  ,      Tommy Lee Jones,   Cate Blanchett,   Evan Rachel Wood,   Jenna Boyd  ,33432,26900000
    Cellular  ,2004,PG-13,94," Action, Crime, Thriller            ",6.5,0,    David R. Ellis  ,      Kim Basinger,   Chris Evans,   Jason Statham,   William H. Macy  ,93712,32000000
    Out of Time  ,2003,PG-13,105," Crime, Drama, Mystery            ",6.5,63,    Carl Franklin  ,      Denzel Washington,   Sanaa Lathan,   Eva Mendes,   Dean Cain  ,57381,40910000
    Changing Lanes  ,2002,R,98," Drama, Thriller            ",6.5,69,    Roger Michell  ,      Ben Affleck,   Samuel L. Jackson,   Kim Staunton,   Toni Collette  ,67259,66820000
    Basic  ,2003,R,98," Action, Crime, Drama            ",6.5,0,    John McTiernan  ,      John Travolta,   Samuel L. Jackson,   Connie Nielsen,   Tim Daly  ,59612,26540000
    Heist  ,2001,R,109," Action, Crime, Drama            ",6.5,66,    David Mamet  ,      Gene Hackman,   Re ecca Pidgeon,   Danny DeVito,   Delroy Lindo  ,33616,50000
    Swordfish  ,2001,R,99," Action, Crime, Thriller            ",6.5,0,    Dominic Sena  ,      John Travolta,   Hugh Jackman,   Halle Berry,   Don Cheadle  ,176676,69770000
    Awake  ,2007,R,84," Crime, Drama, Mystery            ",6.5,0,    Jo y Harold  ,      Hayden Christensen,   Jessica Al a,   Terrence Howard,   Lena Olin  ,72685,14380000
    Gone in 60 Seconds  ,2000,PG-13,118," Action, Crime, Thriller            ",6.5,0,    Dominic Sena  ,      Nicolas Cage,   Angelina Jolie,   Giovanni Ri isi,   T.J. Cross  ,261657,101650000
    Dinosaur  ,2000,PG,82," Animation, Adventure, Family            ",6.5,0,    Eric Leighton   ,       D.B. Sweeney,   Julianna Margulies,   Samuel E. Wright,   Alfre Woodard    ,53980,137750000
    Greenland  ,2020,PG-13,119," Action, Drama, Thriller            ",6.4,64,    Ric Roman Waugh  ,      Gerard Butler,   Morena Baccarin,   Roger Dale Floyd,   Scott Glenn  ,69767,0
    Unsane  ,2018,R,98," Drama, Horror, Mystery            ",6.4,63,    Steven Soder ergh  ,      Claire Foy,   Joshua Leonard,   Jay Pharoah,   Juno Temple  ,41157,7730000
    Fast & Furious Presents: Ho  s & Shaw  ,2019,PG-13,137," Action, Adventure, Thriller            ",6.4,0,    David Leitch  ,      Dwayne Johnson,   Jason Statham,   Idris El a,   Vanessa Kir y  ,169962,173960000
    Revenge  ,2017,R,108," Action, Horror, Thriller            ",6.4,81,    Coralie Fargeat  ,      Matilda Anna Ingrid Lutz,   Kevin Janssens,   Vincent Colom e,   Guillaume Bouchde  ,36935,100000
    Incident in a Ghostland  ,2018,Not Rated,91," Drama, Horror, Mystery            ",6.4,0,    Pascal Laugier  ,      Crystal Reed,   Mylne Farmer,   Anastasia Phillips,   Emilia Jones  ,25156,0
    Angel Has Fallen  ,2019,R,121," Action, Thriller            ",6.4,0,    Ric Roman Waugh  ,      Gerard Butler,   Frederick Schmidt,   Danny Huston,   Rocci Williams  ,80594,67160000
    Escape Room  ,2019,PG-13,99," Action, Adventure, Horror            ",6.4,0,    Adam Ro itel  ,      Taylor Russell,   Logan Miller,   Jay Ellis,   Tyler La ine  ,89693,57010000
    ARQ  ,2016,TV-MA,88," Action, Sci-Fi, Thriller            ",6.4,0,    Tony Elliott  ,      Ro  ie Amell,   Rachael Taylor,   Shaun Benson,   Gray Powell  ,35468,0
    Batman: The Killing Joke  ,2016,R,76," Animation, Action, Crime            ",6.4,0,    Sam Liu  ,      Kevin Conroy,   Mark Hamill,   Tara Strong,   Ray Wise  ,50164,3780000
    A Cure for Wellness  ,2016,R,146," Drama, Fantasy, Horror            ",6.4,0,    Gore Ver inski  ,      Dane DeHaan,   Jason Isaacs,   Mia Goth,   Ivo Nandi  ,87918,8110000
    Fractured  ,2019,TV-MA,99," Mystery, Thriller            ",6.4,0,    Brad Anderson  ,      Sam Worthington,   Lily Ra e,   Lucy Capri,   Adjoa Andoh  ,56552,0
    Free Fire  ,2016,R,91," Action, Comedy, Crime            ",6.4,63,    Ben Wheatley  ,      Sharlto Copley,   Brie Larson,   Armie Hammer,   Cillian Murphy  ,42593,1800000
    Blood Father  ,2016,R,88," Action, Crime, Drama            ",6.4,66,    Jean-Franois Richet  ,      Mel Gi son,   Erin Moriarty,   Diego Luna,   Michael Parks  ,60089,0
    The Purge: Anarchy  ,2014,R,103," Action, Horror, Sci-Fi            ",6.4,0,    James DeMonaco  ,      Frank Grillo,   Carmen Ejogo,   Zach Gilford,   Kiele Sanchez  ,139321,71960000
    Lucy  ,2014,R,89," Action, Sci-Fi, Thriller            ",6.4,61,    Luc Besson  ,      Scarlett Johansson,   Morgan Freeman,   Choi Min-sik,   Amr Waked  ,450021,126660000
    Son of a Gun  ,2014,R,108," Action, Crime, Drama            ",6.4,0,    Julius Avery  ,      Ewan McGregor,   Brenton Thwaites,   Alicia Vikander,   Brendan Kerkvliet  ,26626,0
    Project Almanac  ,2015,PG-13,106," Drama, Mystery, Sci-Fi            ",6.4,0,    Dean Israelite  ,         Amy Landecker,  Sofia Black-D    Elia,     Virginia Gardner,     Jonny Weston    ,76545,22350000
    Need for Speed  ,2014,PG-13,132," Action, Thriller            ",6.4,0,    Scott Waugh  ,      Aaron Paul,   Dominic Cooper,   Imogen Poots,   Kid Cudi  ,163455,43580000
    Live  y Night  ,2016,R,129," Action, Crime, Drama            ",6.4,0,    Ben Affleck  ,      Ben Affleck,   Elle Fanning,   Brendan Gleeson,   Chris Messina  ,52517,10380000
    White House Down  ,2013,PG-13,131," Action, Drama, Thriller            ",6.4,0,    Roland Emmerich  ,      Channing Tatum,   Jamie Foxx,   Maggie Gyllenhaal,   Jason Clarke  ,207395,73100000
    Alien: Covenant  ,2017,R,122," Horror, Sci-Fi, Thriller            ",6.4,65,    Ridley Scott  ,      Michael Fass ender,   Katherine Waterston,   Billy Crudup,   Danny McBride  ,256063,74260000
    Black Sea  ,2014,R,114," Adventure, Drama, Thriller            ",6.4,62,    Kevin Macdonald  ,      Jude Law,   Scoot McNairy,   Ben Mendelsohn,   David Threlfall  ,34928,1170000
    White Bird in a Blizzard  ,2014,R,91," Drama, Mystery, Thriller            ",6.4,0,    Gregg Araki  ,      Shailene Woodley,   Eva Green,   Christopher Meloni,   Angela Bassett  ,27026,30000
    The Mountain Between Us  ,2017,PG-13,112," Action, Adventure, Drama            ",6.4,0,    Hany A u-Assad  ,      Kate Winslet,   Idris El a,   Beau Bridges,   Dermot Mulroney  ,68287,30350000
    Hours  ,2013,PG-13,97," Drama, Thriller            ",6.4,0,    Eric Heisserer  ,      Paul Walker,   Genesis Rodriguez,   Nancy Nave,   Shane Jaco sen  ,28372,0
    A Bigger Splash  ,2015,R,125," Drama, Music, Thriller            ",6.4,74,    Luca Guadagnino  ,      Tilda Swinton,   Matthias Schoenaerts,   Ralph Fiennes,   Dakota Johnson  ,27546,1980000
    Europa Report  ,2013,PG-13,90," Action, Drama, Mystery            ",6.4,68,    Se astin Cordero  ,      Sharlto Copley,   Michael Nyqvist,   Christian Camargo,   Em eth Davidtz  ,67634,130000
    The Frozen Ground  ,2013,R,105," Crime, Thriller            ",6.4,0,    Scott Walker  ,      Nicolas Cage,   Vanessa Hudgens,   John Cusack,   Dean Norris  ,58925,0
    Compliance  ,2012,R,90," Crime, Drama, Thriller            ",6.4,68,    Craig Zo el  ,      Ann Dowd,   Dreama Walker,   Pat Healy,   Bill Camp  ,31754,320000
    Kill List  ,2011,Not Rated,95," Action, Crime, Horror            ",6.4,67,    Ben Wheatley  ,      Neil Maskell,   MyAnna Buring,   Harry Simpson,   Michael Smiley  ,36957,30000
    Before I Go to Sleep  ,2014,R,92," Drama, Mystery, Thriller            ",6.4,0,    Rowan Joffe  ,      Nicole Kidman,   Colin Firth,   Mark Strong,   Anne-Marie Duff  ,72869,2960000
    Colom iana  ,2011,PG-13,108," Action, Drama, Thriller            ",6.4,0,    Olivier Megaton  ,      Zoe Saldana,   Michael Vartan,   Callum Blue,   Jordi Moll  ,94898,36670000
    The Woman in Black  ,2012,PG-13,95," Drama, Fantasy, Horror            ",6.4,62,    James Watkins  ,      Daniel Radcliffe,   Janet McTeer,   Ciarn Hinds,   Emma Shorey  ,174803,54330000
    A Dangerous Method  ,2011,R,99," Biography, Drama, Romance            ",6.4,76,    David Cronen erg  ,      Michael Fass ender,   Keira Knightley,   Viggo Mortensen,   Vincent Cassel  ,99200,5700000
    The Voices  ,2014,R,103," Comedy, Crime, Fantasy            ",6.4,0,    Marjane Satrapi  ,      Ryan Reynolds,   Gemma Arterton,   Anna Kendrick,   Jacki Weaver  ,53648,0
    Triple Frontier  ,2019,R,125," Action, Adventure, Crime            ",6.4,61,    J.C. Chandor  ,      Ben Affleck,   Oscar Isaac,   Charlie Hunnam,   Garrett Hedlund  ,109626,0
    The Raven  ,2012,R,110," Crime, Mystery, Thriller            ",6.4,0,    James McTeigue  ,      John Cusack,   Alice Eve,   Luke Evans,   Brendan Gleeson  ,82548,16010000
    Monsters  ,2010,R,94," Adventure, Drama, Romance            ",6.4,63,    Gareth Edwards  ,      Scoot McNairy,   Whitney A le,   Mario Zuniga Benavides,   Annalee Jefferies  ,88014,240000
    Killer Elite  ,2011,R,116," Action, Crime, Thriller            ",6.4,0,    Gary McKendry  ,      Jason Statham,   Clive Owen,   Ro ert De Niro,   Dominic Purcell  ,124299,25120000
    Faster  ,2010,R,98," Action, Crime, Drama            ",6.4,0,    George Tillman Jr.  ,      Dwayne Johnson,   Billy Bo  Thornton,   Maggie Grace,   Mauricio Lopez  ,101292,23240000
    Predators  ,2010,R,107," Action, Adventure, Sci-Fi            ",6.4,0,    Nimrd Antal  ,      Adrien Brody,   Laurence Fish urne,   Topher Grace,   Alice Braga  ,212680,52000000
    Riddick  ,2013,R,119," Action, Adventure, Sci-Fi            ",6.4,0,    David Twohy  ,      Vin Diesel,   Karl Ur an,   Katee Sackhoff,   Jordi Moll  ,154867,42030000
    The Company You Keep  ,2012,R,125," Drama, Thriller            ",6.4,0,    Ro ert Redford  ,      Ro ert Redford,   Brit Marling,   Stanley Tucci,   Nick Nolte  ,31836,5130000
    Solace  ,2015,R,101," Crime, Drama, Mystery            ",6.4,0,    Afonso Poyart  ,      Anthony Hopkins,   Jeffrey Dean Morgan,   A  ie Cornish,   Colin Farrell  ,56786,0
    Charlie Countryman  ,2013,R,103," Comedy, Drama, Romance            ",6.4,0,    Fredrik Bond  ,      Shia LaBeouf,   Evan Rachel Wood,   Mads Mikkelsen,   Til Schweiger  ,27233,10000
    Leaves of Grass  ,2009,R,105," Comedy, Crime, Drama            ",6.4,0,    Tim Blake Nelson  ,      Edward Norton,   Keri Russell,   Henry Max Nelson,   Lucy DeVito  ,26495,70000
    Death Wish  ,2018,R,107," Action, Crime, Drama            ",6.4,0,    Eli Roth  ,         Bruce Willis,  Vincent D    Onofrio,     Elisa eth Shue,     Camila Morrone    ,64432,34020000
    The Taking of Pelham 123  ,2009,R,106," Action, Crime, Thriller            ",6.4,0,    Tony Scott  ,      Denzel Washington,   John Travolta,   Luis Guzmn,   Victor Gojcaj  ,187162,65450000
    The Experiment  ,2010,R,96," Drama, Thriller            ",6.4,0,    Paul T. Scheuring  ,      Adrien Brody,   Cam Gigandet,   Forest Whitaker,   Maggie Grace  ,52479,0
    Salt  ,2010,PG-13,100," Action, Thriller            ",6.4,65,    Phillip Noyce  ,      Angelina Jolie,   Liev Schrei er,   Chiwetel Ejiofor,   Daniel Ol rychski  ,296743,118310000
    Monsters vs. Aliens  ,2009,PG,94," Animation, Action, Adventure            ",6.4,0,    Ro  Letterman   ,       Reese Witherspoon,   Rainn Wilson,   Stephen Col ert,   Seth Rogen    ,148084,198350000
    Snitch  ,2013,PG-13,112," Action, Drama, Thriller            ",6.4,0,    Ric Roman Waugh  ,      Dwayne Johnson,   Susan Sarandon,   Jon Bernthal,   Rafi Gavron  ,83488,42930000
    The Collector  ,2009,R,90," Action, Crime, Horror            ",6.4,0,    Marcus Dunstan  ,      Josh Stewart,   Andrea Roth,   Juan Fernndez,   William Prael  ,59037,7710000
    Godzilla  ,2014,PG-13,123," Action, Adventure, Sci-Fi            ",6.4,62,    Gareth Edwards  ,      Aaron Taylor-Johnson,   Eliza eth Olsen,   Bryan Cranston,   Ken Watana e  ,380215,200680000
    The Num er 23  ,2007,R,98," Crime, Mystery, Thriller            ",6.4,0,    Joel Schumacher  ,      Jim Carrey,   Virginia Madsen,   Logan Lerman,   Danny Huston  ,193873,35190000
    Them  ,2006,R,77," Horror, Thriller            ",6.4,0,    David Moreau   ,       Olivia Bonamy,   Michal Cohen,   Adriana Mocca,   Maria Roman    ,29156,0
    The Hills Have Eyes  ,2006,R,107," Action, Adventure, Horror            ",6.4,0,    Alexandre Aja  ,      Ted Levine,   Kathleen Quinlan,   Dan Byrd,   Emilie de Ravin  ,159351,41780000
    Death Race  ,2008,R,105," Action, Sci-Fi, Thriller            ",6.4,0,    Paul W.S. Anderson  ,      Jason Statham,   Joan Allen,   Tyrese Gi son,   Ian McShane  ,198508,36320000
    Day reakers  ,2009,R,98," Action, Adventure, Fantasy            ",6.4,0,    Michael Spierig   ,       Ethan Hawke,   Willem Dafoe,   Sam Neill,   Harriet Minto-Day    ,122525,30100000
    Red Eye  ,2005,PG-13,85, Thriller            ,6.4,71,    Wes Craven  ,      Rachel McAdams,   Cillian Murphy,   Brian Cox,   Laura Johnson  ,113476,57890000
    Night Watch  ,2004,R,114," Action, Fantasy, Horror            ",6.4,0,    Timur Bekmam etov  ,      Konstantin Kha enskiy,   Vladimir Menshov,   Mariya Poroshina,   Valeriy Zolotukhin  ,52419,1490000
    The Interpreter  ,2005,PG-13,128," Crime, Mystery, Thriller            ",6.4,62,    Sydney Pollack  ,      Nicole Kidman,   Sean Penn,   Catherine Keener,   Jesper Christensen  ,98147,72710000
    Revolver  ,2005,R,111," Action, Crime, Drama            ",6.4,0,    Guy Ritchie  ,      Jason Statham,   Ray Liotta,   Andr 3000,   Vincent Pastore  ,90244,80000
    The Punisher  ,2004,R,124," Action, Crime, Drama            ",6.4,0,    Jonathan Hensleigh  ,      Thomas Jane,   John Travolta,   Samantha Mathis,   Laura Harring  ,150233,33680000
    The Day After Tomorrow  ,2004,PG-13,124," Action, Adventure, Sci-Fi            ",6.4,0,    Roland Emmerich  ,      Dennis Quaid,   Jake Gyllenhaal,   Emmy Rossum,   Dash Mihok  ,417603,186740000
    Blood Work  ,2002,R,110," Action, Crime, Drama            ",6.4,64,    Clint Eastwood  ,      Clint Eastwood,   Jeff Daniels,   Anjelica Huston,   Wanda De Jesus  ,42300,26200000
    Mindhunters  ,2004,R,106," Crime, Horror, Thriller            ",6.4,0,    Renny Harlin  ,      Val Kilmer,   LL Cool J,   Christian Slater,   Eion Bailey  ,58170,4480000
    Once Upon a Time in Mexico  ,2003,R,102," Action, Crime, Thriller            ",6.4,0,    Ro ert Rodriguez  ,      Antonio Banderas,   Salma Hayek,   Johnny Depp,   Willem Dafoe  ,154295,56360000
    Death to Smoochy  ,2002,R,109," Comedy, Crime, Drama            ",6.4,0,    Danny DeVito  ,      Ro in Williams,   Edward Norton,   Catherine Keener,   Danny DeVito  ,38825,8360000
    The Mothman Prophecies  ,2002,PG-13,119," Drama, Horror, Mystery            ",6.4,0,    Mark Pellington  ,      Richard Gere,   Laura Linney,   David Eigen erg,   Bo  Tracey  ,76417,35750000
    High Crimes  ,2002,PG-13,115," Crime, Drama, Mystery            ",6.4,0,    Carl Franklin  ,      Jim Caviezel,   Morgan Freeman,   Ashley Judd,   Adam Scott  ,39552,41540000
    Star Trek: Nemesis  ,2002,PG-13,116," Action, Adventure, Sci-Fi            ",6.4,0,    Stuart Baird  ,      Patrick Stewart,   Jonathan Frakes,   Brent Spiner,   LeVar Burton  ,74428,43250000
    The Cell  ,2000,R,107," Horror, Sci-Fi, Thriller            ",6.4,0,    Tarsem Singh  ,         Jennifer Lopez,     Vince Vaughn,  Vincent D    Onofrio,     Colton James    ,95828,61330000
    The Mummy Returns  ,2001,PG-13,130," Action, Adventure, Fantasy            ",6.4,0,    Stephen Sommers  ,      Brendan Fraser,   Rachel Weisz,   John Hannah,   Arnold Vosloo  ,302179,202020000
    Space Cow oys  ,2000,PG-13,130," Action, Adventure, Thriller            ",6.4,73,    Clint Eastwood  ,      Clint Eastwood,   Tommy Lee Jones,   Donald Sutherland,   James Garner  ,73879,90460000
    The Perfect Storm  ,2000,PG-13,130," Action, Adventure, Drama            ",6.4,0,    Wolfgang Petersen  ,      George Clooney,   Mark Wahl erg,   John C. Reilly,   Diane Lane  ,157051,182620000
    Along Came a Spider  ,2001,R,104," Drama, Thriller            ",6.4,0,    Lee Tamahori  ,      Morgan Freeman,   Michael Wincott,   Monica Potter,   Dylan Baker  ,77926,74080000
    The Sum of All Fears  ,2002,PG-13,124," Action, Drama, Thriller            ",6.4,0,    Phil Alden Ro inson  ,      Ben Affleck,   Morgan Freeman,   Ian Mongrain,   Russell Bo  itt  ,105156,118910000
    Rules of Engagement  ,2000,R,128," Drama, Thriller, War            ",6.4,0,    William Friedkin  ,      Tommy Lee Jones,   Samuel L. Jackson,   Guy Pearce,   Ben Kingsley  ,44573,61340000
    Behind Enemy Lines  ,2001,PG-13,106," Action, Drama, Thriller            ",6.4,0,    John Moore  ,      Gene Hackman,   Owen Wilson,   Ga riel Macht,   Charles Malik Whitfield  ,98998,59070000
    Guns Akim o  ,2019,R,98," Action, Comedy, Thriller            ",6.3,0,    Jason Lei Howden  ,      Daniel Radcliffe,   Samara Weaving,   Ned Dennehy,   Natasha Liu Bordizzo  ,39253,0
    Apostle  ,2018,TV-MA,130," Drama, Fantasy, Horror            ",6.3,62,    Gareth Evans  ,      Dan Stevens,   Richard Elfyn,   Paul Higgins,   Bill Milner  ,44406,0
1922,2017,TV-MA,102," Crime, Drama, Horror            ",6.3,70,    Zak Hilditch  ,      Thomas Jane,   Molly Parker,   Dylan Schmid,   Kaitlyn Bernard  ,54100,0
    The Ritual  ,2017,TV-MA,94," Horror, Mystery, Thriller            ",6.3,0,    David Bruckner  ,      Rafe Spall,   Arsher Ali,   Ro ert James-Collier,   Sam Troughton  ,79098,0
    The Beguiled  ,2017,R,93," Drama, Thriller, War            ",6.3,77,    Sofia Coppola  ,      Nicole Kidman,   Kirsten Dunst,   Elle Fanning,   Colin Farrell  ,52696,10580000
    Bright  ,2017,TV-MA,117," Action, Fantasy, Thriller            ",6.3,0,    David Ayer  ,      Will Smith,   Joel Edgerton,   Noomi Rapace,   Edgar Ramrez  ,170240,0
    The Discovery  ,2017,TV-MA,102," Drama, Romance, Sci-Fi            ",6.3,0,    Charlie McDowell  ,      Ro ert Redford,   Mary Steen urgen,   Brian McCarthy,   Jason Segel  ,30202,0
    Lights Out  ,2016,PG-13,81," Drama, Horror, Mystery            ",6.3,0,    David F. Sand erg  ,      Teresa Palmer,   Ga riel Bateman,   Maria Bello,   Billy Burke  ,115939,67270000
    Maze Runner: The Death Cure  ,2018,PG-13,143," Action, Adventure, Sci-Fi            ",6.3,0,    Wes Ball  ,      Dylan O    Brien,     Ki Hong Lee,     Kaya Scodelario,     Thomas Brodie-Sangster    ,115223,58030000
    Polar  ,2019,TV-MA,118," Action, Crime, Drama            ",6.3,0,    Jonas kerlund  ,      Mads Mikkelsen,   Vanessa Hudgens,   Katheryn Winnick,   Fei Ren  ,76697,0
    The Shallows  ,2016,PG-13,86," Action, Drama, Horror            ",6.3,0,    Jaume Collet-Serra  ,      Blake Lively,   scar Jaenada,   Angelo Josue Lozano Corzo,   Joseph Salas  ,121033,55120000
    Maze Runner: The Scorch Trials  ,2015,PG-13,131," Action, Adventure, Sci-Fi            ",6.3,0,    Wes Ball  ,      Dylan O    Brien,     Kaya Scodelario,     Thomas Brodie-Sangster,     Giancarlo Esposito    ,224157,81700000
    Cargo  ,2017,TV-MA,105," Drama, Horror, Sci-Fi            ",6.3,65,    Ben Howling   ,       Simone Landers,   Martin Freeman,   Marlee Jane McPherson-Do  ins,   Lily Anne McPherson-Do  ins    ,37930,0
    Cop Car  ,2015,R,88," Crime, Thriller            ",6.3,66,    Jon Watts  ,      Kevin Bacon,   James Freedson-Jackson,   Hays Wellford,   Shea Whigham  ,30601,130000
    Criminal  ,2016,R,113," Action, Sci-Fi, Thriller            ",6.3,0,    Ariel Vromen  ,      Kevin Costner,   Ryan Reynolds,   Gal Gadot,   Gary Oldman  ,60233,14270000
    Creep  ,2014,R,77," Horror, Thriller            ",6.3,74,    Patrick Brice  ,      Patrick Brice,   Mark Duplass  ,,,43368,0
    The Family  ,2013,R,111," Comedy, Crime, Thriller            ",6.3,0,    Luc Besson  ,         Ro ert De Niro,     Michelle Pfeiffer,     Dianna Agron,  John D    Leo ,111189,36920000
    The Novem er Man  ,2014,R,108," Action, Thriller            ",6.3,0,    Roger Donaldson  ,      Pierce Brosnan,   Luke Bracey,   Olga Kurylenko,   Bill Smitrovich  ,63856,24980000
    Dark Skies  ,2013,PG-13,97," Horror, Sci-Fi, Thriller            ",6.3,0,    Scott Stewart  ,      Keri Russell,   Jake Brennan,   Josh Hamilton,   Dakota Goyo  ,71391,17410000
    The Take  ,2016,R,92," Action, Crime, Drama            ",6.3,0,    James Watkins  ,      Idris El a,   Richard Madden,   Charlotte Le Bon,   Kelly Reilly  ,39041,40000
