title,year,certificate,duration,genre,rating,metascore,director,actor1,actor2,actor3,actor4,votes,gross
    Rio 2  ,2014,G,101," Animation, Adventure, Comedy            ",6.3,0,    Carlos Saldanha  ,      Jesse Eisen erg,   Anne Hathaway,   Jemaine Clement,   Andy Garcia  ,80983,131540000
    The Angry Birds Movie  ,2016,PG,97," Animation, Action, Adventure            ",6.3,0,    Clay Kaytis   ,       Jason Sudeikis,   Josh Gad,   Danny McBride,   Maya Rudolph    ,81028,107510000
    Oz the Great and Powerful  ,2013,PG,130," Adventure, Family, Fantasy            ",6.3,0,    Sam Raimi  ,      James Franco,   Michelle Williams,   Rachel Weisz,   Mila Kunis  ,199596,234910000
    Goose umps  ,2015,PG,103," Adventure, Comedy, Family            ",6.3,0,    Ro  Letterman  ,      Jack Black,   Dylan Minnette,   Odeya Rush,   Ryan Lee  ,81436,80080000
    The Chronicles of Narnia: The Voyage of the Dawn Treader  ,2010,PG,113," Adventure, Family, Fantasy            ",6.3,0,    Michael Apted  ,      Ben Barnes,   Skandar Keynes,   Georgie Henley,   Will Poulter  ,142699,104390000
    Shrek Forever After  ,2010,PG,93," Animation, Adventure, Comedy            ",6.3,0,    Mike Mitchell  ,      Mike Myers,   Cameron Diaz,   Eddie Murphy,   Antonio Banderas  ,186179,238370000
    Charlotte' s We   ,2006,G,97," Adventure, Comedy, Family            ",6.3,68,    Gary Winick  ,      Dakota Fanning,   Julia Ro erts,   Oprah Winfrey,   Steve Buscemi  ,37632,82990000
    Astro Boy  ,2009,PG,94," Animation, Action, Comedy            ",6.3,0,    David Bowers  ,      Freddie Highmore,   Nicolas Cage,   Kristen Bell,   Charlize Theron  ,33480,19550000
    Ro ots  ,2005,PG,91," Animation, Adventure, Comedy            ",6.3,64,    Chris Wedge   ,       Ewan McGregor,   Halle Berry,   Mel Brooks,   Ro in Williams    ,133848,128200000
    Ella Enchanted  ,2004,PG,96," Comedy, Family, Fantasy            ",6.3,0,    Tommy O  Haver  ,      Anne Hathaway,   Hugh Dancy,   Cary Elwes,   Joanna Lumley  ,62406,22920000
    The Princess Diaries  ,2001,G,111," Comedy, Family, Romance            ",6.3,0,    Garry Marshall  ,      Julie Andrews,   Anne Hathaway,   Hector Elizondo,   Heather Matarazzo  ,129648,108250000
    Osmosis Jones  ,2001,PG,95," Animation, Action, Adventure            ",6.3,0,    Bo  y Farrelly   ,       Laurence Fish urne,   Chris Rock,   David Hyde Pierce,   Brandy Norwood    ,32513,13600000
    Night at the Museum: Secret of the Tom   ,2014,PG,98," Adventure, Comedy, Family            ",6.2,0,    Shawn Levy  ,      Ben Stiller,   Ro in Williams,   Owen Wilson,   Dick Van Dyke  ,108207,113750000
    Alice Through the Looking Glass  ,2016,PG,113," Adventure, Family, Fantasy            ",6.2,0,    James Bo in  ,      Mia Wasikowska,   Johnny Depp,   Helena Bonham Carter,   Anne Hathaway  ,94959,77040000
    Captain Underpants: The First Epic Movie  ,2017,PG,89," Animation, Action, Comedy            ",6.2,69,    David Soren  ,      Kevin Hart,   Thomas Middleditch,   Ed Helms,   Nick Kroll  ,25195,73920000
"    Alexander and the Terri le, Horri le, No Good, Very Bad Day  ",2014,PG,81," Comedy, Drama, Family            ",6.2,0,    Miguel Arteta  ,      Steve Carell,   Jennifer Garner,   Ed Oxen ould,   Dylan Minnette  ,41121,66950000
    Daddy' s Home  ,2015,PG-13,96," Comedy, Family            ",6.2,0,    Sean Anders  ,      Will Ferrell,   Mark Wahl erg,   Linda Cardellini,   Thomas Haden Church  ,109694,150360000
    Jack the Giant Slayer  ,2013,PG-13,114," Adventure, Comedy, Family            ",6.2,0,    Bryan Singer  ,      Nicholas Hoult,   Stanley Tucci,   Ewan McGregor,   Bill Nighy  ,132350,65190000
    Diary of a Wimpy Kid  ,2010,PG,120," Comedy, Drama, Family            ",6.2,0,    Thor Freudenthal  ,      Zachary Gordon,   Ro ert Capron,   Rachael Harris,   Steve Zahn  ,43312,64000000
    The Karate Kid  ,2010,PG,140," Action, Drama, Family            ",6.2,61,    Harald Zwart  ,      Jackie Chan,   Jaden Smith,   Taraji P. Henson,   Wenwen Han  ,163767,176590000
    Mr. Magorium' s Wonder Emporium  ,2007,G,93," Comedy, Family, Fantasy            ",6.2,0,    Zach Helm  ,      Natalie Portman,   Dustin Hoffman,   Jason Bateman,   Ted Ludzik  ,42928,32060000
    TMNT  ,2007,PG,103," Animation, Action, Adventure            ",6.2,0,    Kevin Munroe  ,      Patrick Stewart,   Mako,   Chris Evans,   Sarah Michelle Gellar  ,61530,54150000
    Zathura: A Space Adventure  ,2005,PG,101," Action, Adventure, Comedy            ",6.2,67,    Jon Favreau  ,      Josh Hutcherson,   Jonah Bo o,   Dax Shepard,   Tim Ro  ins  ,94440,29260000
    Sky High  ,2005,PG,100," Adventure, Comedy, Family            ",6.2,62,    Mike Mitchell  ,      Kurt Russell,   Kelly Preston,   Michael Angarano,   Danielle Pana aker  ,79741,63950000
    Freaky Friday  ,2003,PG,97," Comedy, Family, Fantasy            ",6.2,70,    Mark Waters  ,      Jamie Lee Curtis,   Lindsay Lohan,   Mark Harmon,   Harold Gould  ,126247,110230000
    How the Grinch Stole Christmas  ,2000,PG,104," Comedy, Family, Fantasy            ",6.2,0,    Ron Howard  ,      Jim Carrey,   Taylor Momsen,   Kelley,   Jeffrey Tam or  ,216840,260040000
    The House with a Clock in Its Walls  ,2018,PG,105," Comedy, Family, Fantasy            ",6.1,0,    Eli Roth  ,      Jack Black,   Cate Blanchett,   Owen Vaccaro,   Kyle MacLachlan  ,46219,68550000
    Nanny McPhee Returns  ,2010,PG,109," Comedy, Family, Fantasy            ",6.1,0,    Susanna White  ,      Emma Thompson,   Maggie Gyllenhaal,   Ralph Fiennes,   Oscar Steer  ,28842,29200000
    Cars 2  ,2011,G,106," Animation, Adventure, Comedy            ",6.1,0,    John Lasseter   ,       Owen Wilson,   Larry the Ca le Guy,   Michael Caine,   Emily Mortimer    ,162881,191450000
    The Sorcerer' s Apprentice  ,2010,PG,109," Action, Adventure, Family            ",6.1,0,    Jon Turteltau   ,      Nicolas Cage,   Jay Baruchel,   Alfred Molina,   Teresa Palmer  ,153876,63150000
    Inkheart  ,2008,PG,106," Adventure, Family, Fantasy            ",6.1,0,    Iain Softley  ,      Brendan Fraser,   Andy Serkis,   Eliza Bennett,   Sienna Guillory  ,73929,17300000
    The Game Plan  ,2007,PG,110," Comedy, Family, Sport            ",6.1,0,    Andy Fickman  ,      Dwayne Johnson,   Kyra Sedgwick,   Madison Pettis,   Roselyn Sanchez  ,59469,90650000
    The Tale of Despereaux  ,2008,G,93," Animation, Adventure, Comedy            ",6.1,0,    Sam Fell   ,       Matthew Broderick,   Emma Watson,   Dustin Hoffman,   Tracey Ullman    ,35963,50880000
    Shrek the Third  ,2007,PG,93," Animation, Adventure, Comedy            ",6.1,0,    Chris Miller   ,       Mike Myers,   Cameron Diaz,   Eddie Murphy,   Antonio Banderas    ,282393,320710000
    Open Season  ,2006,PG,86," Animation, Adventure, Comedy            ",6.1,0,    Roger Allers   ,    Ashton Kutcher,   Martin Lawrence,   De ra Messing,     ,87222,85110000
    Bee Movie  ,2007,PG,91," Animation, Adventure, Comedy            ",6.1,0,    Simon J. Smith   ,       Jerry Seinfeld,   Rene Zellweger,   Matthew Broderick,   Patrick War urton    ,143981,126630000
    The Golden Compass  ,2007,PG-13,113," Adventure, Family, Fantasy            ",6.1,0,    Chris Weitz  ,      Nicole Kidman,   Daniel Craig,   Dakota Blue Richards,   Ben Walker  ,179978,70110000
    The Kid  ,2000,PG,104," Comedy, Family, Fantasy            ",6.1,0,    Jon Turteltau   ,      Bruce Willis,   Spencer Breslin,   Emily Mortimer,   Lily Tomlin  ,40364,69690000
    The SpongeBo  Movie: Sponge Out of Water  ,2015,PG,92," Animation, Action, Adventure            ",6.0,62,    Paul Ti  itt   ,       Tom Kenny,   Antonio Banderas,   Bill Fager akke,   Clancy Brown    ,49904,162990000
    Mr. Popper' s Penguins  ,2011,PG,94," Comedy, Family, Fantasy            ",6.0,0,    Mark Waters  ,      Jim Carrey,   Carla Gugino,   Angela Lans ury,   Ophelia Lovi ond  ,88991,68220000
    Night at the Museum: Battle of the Smithsonian  ,2009,PG,105," Adventure, Comedy, Family            ",6.0,0,    Shawn Levy  ,      Ben Stiller,   Owen Wilson,   Amy Adams,   Hank Azaria  ,178787,177240000
    Bedtime Stories  ,2008,PG,99," Adventure, Comedy, Family            ",6.0,0,    Adam Shankman  ,      Adam Sandler,   Keri Russell,   Courteney Cox,   Guy Pearce  ,88714,110100000
    Speed Racer  ,2008,PG,135," Action, Adventure, Comedy            ",6.0,0,    Lana Wachowski   ,       Emile Hirsch,   Matthew Fox,   Christina Ricci,   Nicholas Elia    ,69228,43950000
    Planet 51  ,2009,PG,91," Animation, Adventure, Comedy            ",6.0,0,    Jorge Blanco   ,    Dwayne Johnson,   Seann William Scott,   Jessica Biel,     ,51140,42090000
    Nim' s Island  ,2008,PG,96," Adventure, Family, Fantasy            ",6.0,0,    Jennifer Flackett   ,       Jodie Foster,   Gerard Butler,   A igail Breslin,   Michael Carman    ,33553,48010000
    Ice Princess  ,2005,G,98," Comedy, Drama, Family            ",6.0,0,    Tim Fywell  ,      Michelle Trachten erg,   Kim Cattrall,   Trevor Blumas,   Joan Cusack  ,25154,24380000
    Arthur and the Invisi les  ,2006,PG,94," Animation, Adventure, Comedy            ",6.0,0,    Luc Besson  ,      Freddie Highmore,   Mia Farrow,   Madonna,   Ron Crawford  ,33481,15130000
    Shark Tale  ,2004,PG,90," Animation, Adventure, Comedy            ",6.0,0,    Bi o Bergeron   ,    Will Smith,   Ro ert De Niro,   Rene Zellweger,     ,168033,160860000
    Jimmy Neutron: Boy Genius  ,2001,G,82," Animation, Action, Adventure            ",6.0,65,    John A. Davis  ,      De i Derry erry,   Ro  Paulsen,   Megan Cavanagh,   Mark DeCarlo  ,31018,80940000
    Happy Feet Two  ,2011,PG,100," Animation, Adventure, Comedy            ",5.9,0,    George Miller   ,    Elijah Wood,   Ro in Williams,   Pink,     ,42062,64010000
    Star Wars: The Clone Wars  ,2008,PG,98," Animation, Action, Adventure            ",5.9,0,    Dave Filoni  ,      Matt Lanter,   Nika Futterman,   Tom Kane,   Ashley Eckstein  ,59106,35160000
    Percy Jackson & the Olympians: The Lightning Thief  ,2010,PG,118," Adventure, Family, Fantasy            ",5.9,0,    Chris Colum us  ,      Logan Lerman,   Kevin McKidd,   Steve Coogan,   Brandon T. Jackson  ,178035,88760000
    Gnomeo & Juliet  ,2011,G,84," Animation, Adventure, Comedy            ",5.9,0,    Kelly As ury  ,      James McAvoy,   Emily Blunt,   Maggie Smith,   Ashley Jensen  ,52571,99970000
    Raise Your Voice  ,2004,PG,103," Family, Music, Musical            ",5.9,0,    Sean McNamara  ,      Hilary Duff,   John Cor ett,   Re ecca De Mornay,   Oliver James  ,26899,10410000
    A Cinderella Story  ,2004,PG,95," Comedy, Family, Romance            ",5.9,0,    Mark Rosman  ,      Hilary Duff,   Chad Michael Murray,   Jennifer Coolidge,   Dan Byrd  ,81419,51440000
    Cheaper  y the Dozen  ,2003,PG,98," Comedy, Family            ",5.9,0,    Shawn Levy  ,      Steve Martin,   Bonnie Hunt,   Hilary Duff,   Piper Pera o  ,94536,138610000
    The Prince and Me  ,2004,PG,111," Comedy, Family, Romance            ",5.9,0,    Martha Coolidge  ,      Julia Stiles,   Luke Ma ly,   Miranda Richardson,   Ben Miller  ,37773,28180000
    Around the World in 80 Days  ,2004,PG,120," Action, Adventure, Comedy            ",5.9,0,    Frank Coraci  ,      Jackie Chan,   Steve Coogan,   Jim Broad ent,   Kathy Bates  ,85536,24010000
    Heaven Is for Real  ,2014,PG,99," Biography, Drama, Family            ",5.8,0,    Randall Wallace  ,      Greg Kinnear,   Kelly Reilly,   Thomas Haden Church,   Connor Corum  ,25837,91440000
    Percy Jackson: Sea of Monsters  ,2013,PG,106," Adventure, Family, Fantasy            ",5.8,0,    Thor Freudenthal  ,      Logan Lerman,   Alexandra Daddario,   Brandon T. Jackson,   Nathan Fillion  ,110969,68560000
    The Addams Family  ,2019,PG,86," Animation, Comedy, Family            ",5.8,0,    Greg Tiernan   ,       Oscar Isaac,   Charlize Theron,   Chlo Grace Moretz,   Finn Wolfhard    ,29299,100040000
    Journey 2: The Mysterious Island  ,2012,PG,94," Action, Adventure, Family            ",5.8,0,    Brad Peyton  ,      Josh Hutcherson,   Dwayne Johnson,   Michael Caine,   Luis Guzmn  ,94325,103860000
    Monte Carlo  ,2011,PG,109," Adventure, Comedy, Family            ",5.8,0,    Thomas Bezucha  ,      Selena Gomez,   Leighton Meester,   Katie Cassidy,   Cory Monteith  ,41484,23190000
    Nacho Li re  ,2006,PG,92," Comedy, Family, Sport            ",5.8,0,    Jared Hess  ,      Jack Black,   Ana de la Reguera,   Hctor Jimnez,   Darius Rose  ,81851,80200000
    The Ant Bully  ,2006,PG,88," Animation, Adventure, Comedy            ",5.8,0,    John A. Davis  ,      Paul Giamatti,   Nicolas Cage,   Julia Ro erts,   Meryl Streep  ,37182,28140000
    Journey to the Center of the Earth  ,2008,PG,93," Action, Adventure, Family            ",5.8,0,    Eric Brevig  ,      Brendan Fraser,   Josh Hutcherson,   Anita Briem,   Seth Meyers  ,114216,101700000
    The Princess Diaries 2: Royal Engagement  ,2004,G,113," Comedy, Family, Romance            ",5.8,0,    Garry Marshall  ,      Anne Hathaway,   Callum Blue,   Julie Andrews,   Hector Elizondo  ,74785,95170000
    What a Girl Wants  ,2003,PG,105," Comedy, Drama, Family            ",5.8,0,    Dennie Gordon  ,      Amanda Bynes,   Colin Firth,   Kelly Preston,   Soleil McGhee  ,59849,35990000
    Ice Age: Collision Course  ,2016,PG,94," Animation, Adventure, Comedy            ",5.7,0,    Mike Thurmeier   ,       Ray Romano,   Denis Leary,   John Leguizamo,   Chris Wedge    ,57768,64060000
    Pan  ,2015,PG,111," Adventure, Comedy, Family            ",5.7,0,    Joe Wright  ,      Levi Miller,   Hugh Jackman,   Garrett Hedlund,   Rooney Mara  ,60821,35090000
    The Nut Jo   ,2014,PG,85," Animation, Adventure, Comedy            ",5.7,0,    Peter Lepeniotis  ,      Will Arnett,   Brendan Fraser,   Liam Neeson,   Katherine Heigl  ,26796,64250000
    Planes  ,2013,PG,91," Animation, Adventure, Comedy            ",5.7,0,    Klay Hall  ,      Carlos Alazraqui,   Dane Cook,   Stacy Keach,   Brad Garrett  ,42584,90290000
    Race to Witch Mountain  ,2009,PG,98," Action, Adventure, Family            ",5.7,0,    Andy Fickman  ,      Dwayne Johnson,   Carla Gugino,   AnnaSophia Ro  ,   Alexander Ludwig  ,56165,67170000
    The Pink Panther  ,2006,PG,93," Adventure, Comedy, Crime            ",5.7,0,    Shawn Levy  ,      Steve Martin,   Kevin Kline,   Jean Reno,   Emily Mortimer  ,81950,82230000
    Chicken Little  ,2005,G,81," Animation, Adventure, Comedy            ",5.7,0,    Mark Dindal  ,      Zach Braff,   Joan Cusack,   Garry Marshall,   Don Knotts  ,86483,135390000
    Looney Tunes: Back in Action  ,2003,PG,91," Animation, Adventure, Comedy            ",5.7,64,    Joe Dante   ,       Brendan Fraser,   Jenna Elfman,   Steve Martin,   Heather Locklear    ,33497,20990000
    Dolittle  ,2020,PG,101," Adventure, Comedy, Family            ",5.6,0,    Stephen Gaghan  ,      Ro ert Downey Jr.,   Antonio Banderas,   Michael Sheen,   Jim Broad ent  ,49816,77050000
    The Nutcracker and the Four Realms  ,2018,PG,99," Adventure, Family, Fantasy            ",5.6,0,    Lasse Hallstrm   ,       Mackenzie Foy,   Keira Knightley,   Morgan Freeman,   Helen Mirren    ,29742,54860000
    Mulan  ,2020,PG-13,115," Action, Adventure, Drama            ",5.6,66,    Niki Caro  ,      Yifei Liu,   Donnie Yen,   Li Gong,   Jet Li  ,114307,0
    Mirror Mirror  ,2012,PG,106," Adventure, Comedy, Drama            ",5.6,0,    Tarsem Singh  ,      Lily Collins,   Julia Ro erts,   Armie Hammer,   Nathan Lane  ,84518,64940000
    The Pink Panther 2  ,2009,PG,92," Action, Adventure, Comedy            ",5.6,0,    Harald Zwart  ,      Steve Martin,   Jean Reno,   Emily Mortimer,   Andy Garcia  ,42655,35920000
    Taxi 4  ,2007,Not Rated,91," Action, Comedy, Crime            ",5.6,0,    Grard Krawczyk  ,      Samy Naceri,   Frdric Diefenthal,   Bernard Farcy,   Emma Wiklund  ,26788,0
    Fred Claus  ,2007,PG,116," Comedy, Family, Fantasy            ",5.6,0,    David Do kin  ,      Vince Vaughn,   Paul Giamatti,   Eliza eth Banks,   John Michael Higgins  ,40854,72010000
    Barnyard  ,2006,PG,90," Animation, Adventure, Comedy            ",5.6,0,    Steve Oedekerk  ,      Kevin James,   Courteney Cox,   Danny Glover,   Sam Elliott  ,28168,72780000
    The Pacifier  ,2005,PG,95," Action, Comedy, Drama            ",5.6,0,    Adam Shankman  ,      Vin Diesel,   Brittany Snow,   Max Thieriot,   Brad Garrett  ,88511,113090000
    Kicking & Screaming  ,2005,PG,95," Comedy, Family, Romance            ",5.6,0,    Jesse Dylan  ,      Will Ferrell,   Ro ert Duvall,   Josh Hutcherson,   Mike Ditka  ,36355,52580000
    Daddy Day Care  ,2003,PG,92," Comedy, Family            ",5.6,0,    Steve Carr  ,      Eddie Murphy,   Jeff Garlin,   Anjelica Huston,   Steve Zahn  ,64208,104300000
    The Santa Clause 2  ,2002,G,104," Comedy, Family, Fantasy            ",5.6,0,    Michael Lem eck  ,      Tim Allen,   Spencer Breslin,   Eliza eth Mitchell,   Eric Lloyd  ,51867,139240000
    The Spy Next Door  ,2010,PG,94," Action, Comedy, Family            ",5.5,0,    Brian Levant  ,      Jackie Chan,   Am er Valletta,   Billy Ray Cyrus,   Madeline Carroll  ,41178,24270000
    Cheaper  y the Dozen 2  ,2005,PG,94," Adventure, Comedy, Family            ",5.5,0,    Adam Shankman  ,      Steve Martin,   Bonnie Hunt,   Hilary Duff,   Eugene Levy  ,55145,82570000
    RV  ,2006,PG,99," Adventure, Comedy, Family            ",5.5,0,    Barry Sonnenfeld  ,      Ro in Williams,   Cheryl Hines,   Kristin Chenoweth,   JoJo  ,56722,71730000
"    Yours, Mine & Ours  ",2005,PG,88," Comedy, Family, Fantasy            ",5.5,0,    Raja Gosnell  ,         Dennis Quaid,     Rene Russo,  Jerry O    Connell,     Sean Faris    ,26804,53410000
    The Perfect Man  ,2005,PG,100," Comedy, Family, Romance            ",5.5,0,    Mark Rosman  ,      Hilary Duff,   Heather Locklear,   Aria Wallace,   Chris Noth  ,28382,16250000
    The Lizzie McGuire Movie  ,2003,PG,94," Adventure, Comedy, Family            ",5.5,0,    Jim Fall  ,      Hilary Duff,   Adam Lam erg,   Clayton Snyder,   Hallie Todd  ,36015,42670000
    Stuart Little 2  ,2002,PG,77," Animation, Adventure, Comedy            ",5.5,66,    Ro  Minkoff  ,      Michael J. Fox,   Geena Davis,   Hugh Laurie,   Jonathan Lipnicki  ,50694,64960000
    Spy Kids  ,2001,PG,88," Action, Adventure, Comedy            ",5.5,71,    Ro ert Rodriguez  ,      Alexa PenaVega,   Daryl Sa ara,   Antonio Banderas,   Carla Gugino  ,109325,112720000
    Hop  ,2011,PG,95," Animation, Adventure, Comedy            ",5.4,0,    Tim Hill  ,      Russell Brand,   James Marsden,   Eliza eth Perkins,   Kaley Cuoco  ,31466,108090000
    Old Dogs  ,2009,PG,88," Comedy, Family            ",5.4,0,    Walt Becker  ,      Ro in Williams,   John Travolta,   Seth Green,   Kelly Preston  ,36457,49490000
