title,year,certificate,duration,genre,rating,metascore,director,actor1,actor2,actor3,actor4,votes,gross
    Flypaper  ,2011,Not Rated,87," Comedy, Crime, Mystery            ",6.4,0,    Ro  Minkoff  ,      Patrick Dempsey,   Ashley Judd,   Tim Blake Nelson,   Mekhi Phifer  ,31813,0
    The Lorax  ,2012,PG,86," Animation, Adventure, Comedy            ",6.4,0,    Chris Renaud   ,       Zac Efron,   Taylor Swift,   Danny DeVito,   Ed Helms    ,99622,214030000
    Fright Night  ,2011,R,106," Comedy, Horror            ",6.4,64,    Craig Gillespie  ,      Anton Yelchin,   Colin Farrell,   David Tennant,   Toni Collette  ,99982,18300000
    Ghost usters  ,2016,PG-13,117," Action, Comedy, Fantasy            ",6.4,0,    Paul Feig  ,      Melissa McCarthy,   Kristen Wiig,   Kate McKinnon,   Leslie Jones  ,205463,128340000
    Hot Tu  Time Machine  ,2010,R,101," Comedy, Sci-Fi            ",6.4,63,    Steve Pink  ,      John Cusack,   Ro  Corddry,   Craig Ro inson,   Clark Duke  ,162713,50290000
    Get Him to the Greek  ,2010,R,109," Adventure, Comedy, Music            ",6.4,65,    Nicholas Stoller  ,      Jonah Hill,   Russell Brand,   Elisa eth Moss,   Rose Byrne  ,170318,60970000
    Charlie Countryman  ,2013,R,103," Comedy, Drama, Romance            ",6.4,0,    Fredrik Bond  ,      Shia LaBeouf,   Evan Rachel Wood,   Mads Mikkelsen,   Til Schweiger  ,27232,10000
    A Walk in the Woods  ,2015,R,104," Adventure, Biography, Comedy            ",6.4,0,    Ken Kwapis  ,      Ro ert Redford,   Nick Nolte,   Emma Thompson,   Mary Steen urgen  ,25104,29470000
    Leaves of Grass  ,2009,R,105," Comedy, Crime, Drama            ",6.4,0,    Tim Blake Nelson  ,      Edward Norton,   Keri Russell,   Henry Max Nelson,   Lucy DeVito  ,26495,70000
    The Ugly Truth  ,2009,R,96," Comedy, Romance            ",6.4,0,    Ro ert Luketic  ,      Katherine Heigl,   Gerard Butler,   Bree Turner,   Eric Winter  ,205864,88920000
    The Informant!  ,2009,R,108," Biography, Comedy, Crime            ",6.4,66,    Steven Soder ergh  ,      Matt Damon,   Tony Hale,   Patton Oswalt,   Lucas McHugh Carroll  ,63083,33310000
    The Invention of Lying  ,2009,PG-13,100," Comedy, Fantasy, Romance            ",6.4,0,    Ricky Gervais   ,       Ricky Gervais,   Jennifer Garner,   Jonah Hill,   Louis C.K.    ,129569,18440000
    Choke  ,2008,R,92," Comedy, Drama            ",6.4,0,    Clark Gregg  ,      Sam Rockwell,   Anjelica Huston,   Kelly Macdonald,   Kathryn Alexander  ,31565,2930000
    He' s Just Not That Into You  ,2009,PG-13,129," Comedy, Drama, Romance            ",6.4,0,    Ken Kwapis  ,      Ginnifer Goodwin,   Jennifer Aniston,   Jennifer Connelly,   Morgan Lily  ,162920,93950000
    17 Again  ,2009,PG-13,102," Comedy, Drama, Fantasy            ",6.4,0,    Burr Steers  ,      Zac Efron,   Matthew Perry,   Leslie Mann,   Thomas Lennon  ,182361,64170000
    Monsters vs. Aliens  ,2009,PG,94," Animation, Action, Adventure            ",6.4,0,    Ro  Letterman   ,       Reese Witherspoon,   Rainn Wilson,   Stephen Col ert,   Seth Rogen    ,148084,198350000
    She' s Out of My League  ,2010,R,104," Comedy, Romance            ",6.4,0,    Jim Field Smith  ,      Jay Baruchel,   Alice Eve,   T.J. Miller,   Mike Vogel  ,127733,31580000
    Be Kind Rewind  ,2008,PG-13,102, Comedy            ,6.4,0,    Michel Gondry  ,      Jack Black,   Yasiin Bey,   Danny Glover,   Mia Farrow  ,88778,11170000
    Mamma Mia!  ,2008,PG-13,108," Comedy, Musical, Romance            ",6.4,0,    Phyllida Lloyd  ,      Meryl Streep,   Pierce Brosnan,   Amanda Seyfried,   Stellan Skarsgrd  ,217870,144130000
    Night at the Museum  ,2006,PG,108," Adventure, Comedy, Family            ",6.4,0,    Shawn Levy  ,      Ben Stiller,   Carla Gugino,   Ricky Gervais,   Dick Van Dyke  ,316656,250860000
    A Long Way Down  ,2014,R,96," Comedy, Drama            ",6.4,0,    Pascal Chaumeil  ,      Pierce Brosnan,   Toni Collette,   Imogen Poots,   Aaron Paul  ,31236,10000
    How to Lose Friends & Alienate People  ,2008,R,110," Biography, Comedy, Drama            ",6.4,0,    Ro ert B. Weide  ,      Simon Pegg,   Kirsten Dunst,   Megan Fox,   Kelan Pannell  ,67897,2780000
    Mr. Bean' s Holiday  ,2007,G,90," Comedy, Family            ",6.4,0,    Steve Bendelack  ,      Rowan Atkinson,   Willem Dafoe,   Steve Pem erton,   Lily Atkinson  ,116633,33300000
    Hoodwinked  ,2005,PG,80," Animation, Comedy, Crime            ",6.4,0,    Cory Edwards   ,    Anne Hathaway,   Glenn Close,   Patrick War urton,     ,56801,51390000
    The Last Kiss  ,2006,R,104," Comedy, Drama, Romance            ",6.4,0,    Tony Goldwyn  ,      Zach Braff,   Jacinda Barrett,   Rachel Bilson,   Casey Affleck  ,40914,11600000
    Stick It  ,2006,PG-13,103," Comedy, Drama, Sport            ",6.4,0,    Jessica Bendinger  ,      Missy Peregrym,   Jeff Bridges,   Vanessa Lengies,   Nikki SooHoo  ,26637,26870000
    In the Land of Women  ,2007,PG-13,97," Comedy, Drama, Romance            ",6.4,0,    Jonathan Kasdan  ,      Adam Brody,   Kristen Stewart,   Meg Ryan,   Elena Anaya  ,30992,11040000
    Youth in Revolt  ,2009,R,90," Comedy, Drama, Romance            ",6.4,63,    Miguel Arteta  ,      Michael Cera,   Portia Dou leday,   Jean Smart,   Zach Galifianakis  ,72419,15280000
    The Longest Yard  ,2005,PG-13,113," Comedy, Crime, Sport            ",6.4,0,    Peter Segal  ,      Adam Sandler,   Burt Reynolds,   Chris Rock,   Nelly  ,163533,158120000
    Click  ,2006,PG-13,107," Comedy, Drama, Fantasy            ",6.4,0,    Frank Coraci  ,      Adam Sandler,   Kate Beckinsale,   Christopher Walken,   David Hasselhoff  ,307479,137360000
    In Her Shoes  ,2005,PG-13,130," Comedy, Drama, Romance            ",6.4,0,    Curtis Hanson  ,      Toni Collette,   Cameron Diaz,   Shirley MacLaine,   Anson Mount  ,59521,32880000
    In Good Company  ,2004,PG-13,109," Comedy, Drama, Romance            ",6.4,66,    Paul Weitz  ,      Dennis Quaid,   Topher Grace,   Scarlett Johansson,   Marg Helgen erger  ,53667,45810000
    Accepted  ,2006,PG-13,93, Comedy            ,6.4,0,    Steve Pink  ,      Justin Long,   Jonah Hill,   Blake Lively,   Adam Herschman  ,124017,36320000
    Melinda and Melinda  ,2004,PG-13,99," Comedy, Drama, Romance            ",6.4,0,    Woody Allen  ,      Will Ferrell,   Vinessa Shaw,   Chiwetel Ejiofor,   Wallace Shawn  ,31183,3830000
    Spanglish  ,2004,PG-13,131," Comedy, Drama, Romance            ",6.4,0,    James L. Brooks  ,      Adam Sandler,   Ta Leoni,   Paz Vega,   Cloris Leachman  ,79590,42040000
    Eliza ethtown  ,2005,PG-13,123," Comedy, Drama, Romance            ",6.4,0,    Cameron Crowe  ,      Orlando Bloom,   Kirsten Dunst,   Susan Sarandon,   Alec Baldwin  ,67657,26840000
    Short us  ,2006,Not Rated,101," Comedy, Drama, Romance            ",6.4,64,    John Cameron Mitchell  ,      Sook-Yin Lee,   Peter Stickles,   PJ DeBoy,   Paul Dawson  ,32157,1990000
    Happy Feet  ,2006,PG,108," Animation, Adventure, Comedy            ",6.4,77,    George Miller   ,    Elijah Wood,   Brittany Murphy,   Hugh Jackman,     ,171051,198000000
    Van Wilder: Party Liaison  ,2002,R,92," Comedy, Romance            ",6.4,0,    Walt Becker  ,      Ryan Reynolds,   Tara Reid,   Tim Matheson,   Kal Penn  ,103832,21010000
    Death to Smoochy  ,2002,R,109," Comedy, Crime, Drama            ",6.4,0,    Danny DeVito  ,      Ro in Williams,   Edward Norton,   Catherine Keener,   Danny DeVito  ,38825,8360000
    American Pie 2  ,2001,R,108, Comedy            ,6.4,0,    J.B. Rogers  ,      Jason Biggs,   Seann William Scott,   Shannon Eliza eth,   Alyson Hannigan  ,241156,145100000
    How to Lose a Guy in 10 Days  ,2003,PG-13,116," Comedy, Romance            ",6.4,0,    Donald Petrie  ,      Kate Hudson,   Matthew McConaughey,   Adam Gold erg,   Kathryn Hahn  ,213350,105810000
    Rat Race  ,2001,PG-13,112," Action, Adventure, Comedy            ",6.4,0,    Jerry Zucker  ,      Breckin Meyer,   Amy Smart,   Whoopi Gold erg,   Vince Vieluf  ,109248,56620000
    Road Trip  ,2000,R,93, Comedy            ,6.4,0,    Todd Phillips  ,      Breckin Meyer,   Seann William Scott,   Amy Smart,   Paulo Costanzo  ,158818,68540000
    What Women Want  ,2000,PG-13,127," Comedy, Fantasy, Romance            ",6.4,0,    Nancy Meyers  ,      Mel Gi son,   Helen Hunt,   Marisa Tomei,   Alan Alda  ,192602,182810000
    Kate & Leopold  ,2001,PG-13,118," Comedy, Fantasy, Romance            ",6.4,0,    James Mangold  ,      Meg Ryan,   Hugh Jackman,   Liev Schrei er,   Breckin Meyer  ,79326,47120000
    Guns Akim o  ,2019,R,98," Action, Comedy, Thriller            ",6.3,0,    Jason Lei Howden  ,      Daniel Radcliffe,   Samara Weaving,   Ned Dennehy,   Natasha Liu Bordizzo  ,39253,0
    The Laundromat  ,2019,R,95," Comedy, Crime, Drama            ",6.3,0,    Steven Soder ergh  ,      Gary Oldman,   Antonio Banderas,   AJ Meijer,   Arsenio Castellanos  ,44774,0
    Hustlers  ,2019,R,110," Comedy, Crime, Drama            ",6.3,79,    Lorene Scafaria  ,      Constance Wu,   Jennifer Lopez,   Julia Stiles,   Mette Towley  ,85272,80550000
    Hotel Transylvania 3: Summer Vacation  ,2018,PG,97," Animation, Adventure, Comedy            ",6.3,0,    Genndy Tartakovsky  ,      Adam Sandler,   Andy Sam erg,   Selena Gomez,   Kevin James  ,58625,167510000
    The Ba ysitter  ,2017,TV-MA,85," Comedy, Horror            ",6.3,0,    McG  ,      Judah Lewis,   Samara Weaving,   Ro  ie Amell,   Hana Mae Lee  ,74616,0
    Keanu  ,2016,R,100," Action, Comedy, Crime            ",6.3,63,    Peter Atencio  ,      Keegan-Michael Key,   Jordan Peele,   Tiffany Haddish,   Method Man  ,45857,20570000
    The Boss Ba y  ,2017,PG,97," Animation, Adventure, Comedy            ",6.3,0,    Tom McGrath  ,      Alec Baldwin,   Steve Buscemi,   Jimmy Kimmel,   Lisa Kudrow  ,109857,175000000
    Paper Towns  ,2015,PG-13,109," Adventure, Comedy, Drama            ",6.3,0,    Jake Schreier  ,      Nat Wolff,   Cara Delevingne,   Austin A rams,   Justice Smith  ,95878,32000000
    Despica le Me 3  ,2017,PG,89," Animation, Adventure, Comedy            ",6.3,0,    Kyle Balda   ,    Steve Carell,   Kristen Wiig,   Trey Parker,     ,115173,264620000
    The Grinch  ,2018,PG,85," Animation, Comedy, Family            ",6.3,0,    Yarrow Cheney   ,       Benedict Cum er atch,   Cameron Seely,   Rashida Jones,   Pharrell Williams    ,56673,270620000
    Ted 2  ,2015,R,115, Comedy            ,6.3,0,    Seth MacFarlane  ,      Mark Wahl erg,   Seth MacFarlane,   Amanda Seyfried,   Jessica Barth  ,186875,81480000
    The Family  ,2013,R,111," Comedy, Crime, Thriller            ",6.3,0,    Luc Besson  ,         Ro ert De Niro,     Michelle Pfeiffer,     Dianna Agron,  John D    Leo ,111189,36920000
    Rio 2  ,2014,G,101," Animation, Adventure, Comedy            ",6.3,0,    Carlos Saldanha  ,      Jesse Eisen erg,   Anne Hathaway,   Jemaine Clement,   Andy Garcia  ,80984,131540000
    The Internship  ,2013,PG-13,119, Comedy            ,6.3,0,    Shawn Levy  ,      Vince Vaughn,   Owen Wilson,   Rose Byrne,   Aasif Mandvi  ,190435,44670000
    Horri le Bosses 2  ,2014,R,108," Comedy, Crime            ",6.3,0,    Sean Anders  ,      Jason Bateman,   Jason Sudeikis,   Charlie Day,   Jennifer Aniston  ,159418,54450000
    Mr. Right  ,2015,R,95," Action, Comedy, Romance            ",6.3,0,    Paco Ca ezas  ,      Anna Kendrick,   Sam Rockwell,   Tim Roth,   James Ransone  ,51052,30000
    Neigh ors  ,2014,R,97, Comedy            ,6.3,68,    Nicholas Stoller  ,      Seth Rogen,   Rose Byrne,   Zac Efron,   Lisa Kudrow  ,288721,150160000
    The Angry Birds Movie  ,2016,PG,97," Animation, Action, Adventure            ",6.3,0,    Clay Kaytis   ,       Jason Sudeikis,   Josh Gad,   Danny McBride,   Maya Rudolph    ,81029,107510000
    To Rome With Love  ,2012,R,112," Comedy, Music, Romance            ",6.3,0,    Woody Allen  ,      Woody Allen,   Penlope Cruz,   Jesse Eisen erg,   Elliot Page  ,84759,16690000
    While We' re Young  ,2014,R,97," Comedy, Drama, Mystery            ",6.3,77,    Noah Baum ach  ,      Ben Stiller,   Naomi Watts,   Adam Driver,   Amanda Seyfried  ,47351,7570000
    Scouts Guide to the Zom ie Apocalypse  ,2015,R,93," Action, Comedy, Horror            ",6.3,0,    Christopher Landon  ,      Tye Sheridan,   Logan Miller,   Joey Morgan,   Sarah Dumont  ,45747,3640000
    Johnny English Re orn  ,2011,PG,101," Action, Adventure, Comedy            ",6.3,0,    Oliver Parker  ,      Rowan Atkinson,   Rosamund Pike,   Dominic West,   Roger Barclay  ,121599,8310000
    This Means War  ,2012,PG-13,103," Action, Comedy, Romance            ",6.3,0,    McG  ,      Reese Witherspoon,   Chris Pine,   Tom Hardy,   Til Schweiger  ,176748,54760000
    Hope Springs  ,2012,PG-13,100," Comedy, Drama, Romance            ",6.3,65,    David Frankel  ,      Meryl Streep,   Tommy Lee Jones,   Steve Carell,   Jean Smart  ,40948,63540000
    Central Intelligence  ,2016,PG-13,107," Action, Comedy, Crime            ",6.3,0,    Rawson Marshall Thur er  ,      Dwayne Johnson,   Kevin Hart,   Danielle Nicolet,   Amy Ryan  ,161080,127440000
    The Change-Up  ,2011,R,112," Comedy, Fantasy            ",6.3,0,    David Do kin  ,      Jason Bateman,   Ryan Reynolds,   Olivia Wilde,   Leslie Mann  ,168602,37240000
    A Little Bit of Heaven  ,2011,PG-13,106," Comedy, Drama, Fantasy            ",6.3,0,    Nicole Kassell  ,      Kate Hudson,   Gael Garca Bernal,   Kathy Bates,   Peter Dinklage  ,27829,10000
    Somewhere  ,2010,R,97," Comedy, Drama            ",6.3,67,    Sofia Coppola  ,      Stephen Dorff,   Elle Fanning,   Chris Pontius,   Erin Wasson  ,43109,1770000
    Cyrus  ,2010,R,91," Comedy, Drama, Romance            ",6.3,74,    Jay Duplass   ,       John C. Reilly,   Marisa Tomei,   Jonah Hill,   Catherine Keener    ,33709,7460000
    Going the Distance  ,2010,R,102," Comedy, Romance            ",6.3,0,    Nanette Burstein  ,      Drew Barrymore,   Justin Long,   Ron Livingston,   Charlie Day  ,56759,17800000
    Date Night  ,2010,PG-13,88," Comedy, Crime, Romance            ",6.3,0,    Shawn Levy  ,      Steve Carell,   Tina Fey,   Mark Wahl erg,   Taraji P. Henson  ,153109,98710000
    Dead Snow  ,2009,Not Rated,91," Comedy, Fantasy, Horror            ",6.3,61,    Tommy Wirkola  ,      Jeppe Beck Laursen,   Charlotte Frogner,   Jenny Skavlan,   Vegar Hoel  ,64318,40000
    A Very Harold & Kumar Christmas  ,2011,R,90," Adventure, Comedy            ",6.3,61,    Todd Strauss-Schulson  ,      Kal Penn,   John Cho,   Neil Patrick Harris,   Patton Oswalt  ,66084,35030000
    Anchorman 2: The Legend Continues  ,2013,PG-13,119, Comedy            ,6.3,61,    Adam McKay  ,      Will Ferrell,   Christina Applegate,   Paul Rudd,   Steve Carell  ,169837,127350000
    The Re ound  ,2009,R,95," Comedy, Romance            ",6.3,0,    Bart Freundlich  ,      Catherine Zeta-Jones,   Justin Bartha,   Andrew Cherry,   Kelly Gould  ,46612,0
    Funny People  ,2009,R,146," Comedy, Drama            ",6.3,0,    Judd Apatow  ,      Adam Sandler,   Seth Rogen,   Leslie Mann,   Eric Bana  ,114751,51860000
    You Will Meet a Tall Dark Stranger  ,2010,R,98," Comedy, Drama, Romance            ",6.3,0,    Woody Allen  ,      Anthony Hopkins,   Naomi Watts,   Josh Brolin,   Gemma Jones  ,43997,3250000
    W.  ,2008,PG-13,129," Biography, Comedy, Drama            ",6.3,0,    Oliver Stone  ,      Josh Brolin,   Eliza eth Banks,   Ioan Gruffudd,   Colin Hanks  ,46378,25530000
    Freaky  ,2020,R,102," Comedy, Horror, Thriller            ",6.3,66,    Christopher Landon  ,         Vince Vaughn,     Kathryn Newton,  Celeste O    Connor,     Misha Osherovich    ,26610,0
    Goose umps  ,2015,PG,103," Adventure, Comedy, Family            ",6.3,0,    Ro  Letterman  ,      Jack Black,   Dylan Minnette,   Odeya Rush,   Ryan Lee  ,81436,80080000
    Knight and Day  ,2010,PG-13,109," Action, Adventure, Comedy            ",6.3,0,    James Mangold  ,      Tom Cruise,   Cameron Diaz,   Peter Sarsgaard,   Jordi Moll  ,181233,76420000
"    Angus, Thongs and Perfect Snogging  ",2008,PG-13,100," Comedy, Drama, Romance            ",6.3,0,    Gurinder Chadha  ,      Georgia Groome,   Aaron Taylor-Johnson,   Karen Taylor,   Alan Davies  ,26040,0
    Shrek Forever After  ,2010,PG,93," Animation, Adventure, Comedy            ",6.3,0,    Mike Mitchell  ,      Mike Myers,   Cameron Diaz,   Eddie Murphy,   Antonio Banderas  ,186181,238370000
    Take Me Home Tonight  ,2011,R,97," Comedy, Drama, Romance            ",6.3,0,    Michael Dowse  ,      Topher Grace,   Anna Faris,   Dan Fogler,   Teresa Palmer  ,51360,6920000
    Beerfest  ,2006,R,110, Comedy            ,6.3,0,    Jay Chandrasekhar  ,      Jay Chandrasekhar,   Kevin Heffernan,   Steve Lemme,   Paul Soter  ,64296,19190000
    It' s a Boy Girl Thing  ,2006,PG-13,95," Comedy, Fantasy, Romance            ",6.3,0,    Nick Hurran  ,      Samaire Armstrong,   Kevin Zegers,   Sherry Miller,   Ro ert Joy  ,39435,0
    No Reservations  ,2007,PG,104," Comedy, Drama, Romance            ",6.3,0,    Scott Hicks  ,      Catherine Zeta-Jones,   Aaron Eckhart,   A igail Breslin,   Patricia Clarkson  ,71243,43110000
"    Hail, Caesar!  ",2016,PG-13,106," Comedy, Drama, Music            ",6.3,72,    Ethan Coen   ,       Josh Brolin,   George Clooney,   Alden Ehrenreich,   Ralph Fiennes    ,125066,30080000
    She' s the Man  ,2006,PG-13,105," Comedy, Romance, Sport            ",6.3,0,    Andy Fickman  ,      Amanda Bynes,   Laura Ramsey,   Channing Tatum,   Vinnie Jones  ,146473,2340000
    Blades of Glory  ,2007,PG-13,93," Comedy, Sport            ",6.3,64,    Josh Gordon   ,       Will Ferrell,   Jon Heder,   Amy Poehler,   Will Arnett    ,158766,118590000
    Feast  ,2005,R,95," Action, Comedy, Horror            ",6.3,0,    John Gulager  ,      Navi Rawat,   Krista Allen,   Balthazar Getty,   Judah Friedlander  ,29797,50000
    Charlotte' s We   ,2006,G,97," Adventure, Comedy, Family            ",6.3,68,    Gary Winick  ,      Dakota Fanning,   Julia Ro erts,   Oprah Winfrey,   Steve Buscemi  ,37632,82990000
    The Producers  ,2005,PG-13,134," Comedy, Crime, Musical            ",6.3,0,    Susan Stroman  ,      Nathan Lane,   Matthew Broderick,   Uma Thurman,   Will Ferrell  ,41118,19380000
    Astro Boy  ,2009,PG,94," Animation, Action, Comedy            ",6.3,0,    David Bowers  ,      Freddie Highmore,   Nicolas Cage,   Kristen Bell,   Charlize Theron  ,33480,19550000
    After the Sunset  ,2004,PG-13,97," Action, Comedy, Crime            ",6.3,0,    Brett Ratner  ,      Pierce Brosnan,   Salma Hayek,   Woody Harrelson,   Don Cheadle  ,44893,28330000
    Wim ledon  ,2004,PG-13,98," Comedy, Romance, Sport            ",6.3,0,    Richard Loncraine  ,      Kirsten Dunst,   Paul Bettany,   Jon Favreau,   Sam Neill  ,60371,17000000
    Ro ots  ,2005,PG,91," Animation, Adventure, Comedy            ",6.3,64,    Chris Wedge   ,       Ewan McGregor,   Halle Berry,   Mel Brooks,   Ro in Williams    ,133848,128200000
    The Family Stone  ,2005,PG-13,103," Comedy, Drama, Romance            ",6.3,0,    Thomas Bezucha  ,      Dermot Mulroney,   Sarah Jessica Parker,   Claire Danes,   Diane Keaton  ,62584,60060000
    American Wedding  ,2003,R,96, Comedy            ,6.3,0,    Jesse Dylan  ,      Jason Biggs,   Alyson Hannigan,   Seann William Scott,   Eugene Levy  ,195467,104570000
    Ella Enchanted  ,2004,PG,96," Comedy, Family, Fantasy            ",6.3,0,    Tommy O  Haver  ,      Anne Hathaway,   Hugh Dancy,   Cary Elwes,   Joanna Lumley  ,62406,22920000
    Anything Else  ,2003,R,108," Comedy, Romance            ",6.3,0,    Woody Allen  ,      Woody Allen,   Jason Biggs,   Christina Ricci,   Danny DeVito  ,29828,3200000
    Down with Love  ,2003,PG-13,101," Comedy, Romance            ",6.3,0,    Peyton Reed  ,      Ewan McGregor,   Rene Zellweger,   David Hyde Pierce,   Sarah Paulson  ,39684,20300000
    Anger Management  ,2003,PG-13,106, Comedy            ,6.3,0,    Peter Segal  ,      Jack Nicholson,   Adam Sandler,   Marisa Tomei,   Luis Guzmn  ,203974,135650000
    Bar ershop  ,2002,PG-13,102," Comedy, Drama            ",6.3,66,    Tim Story  ,      Ice Cu e,   Cedric the Entertainer,   Eve,   Anthony Anderson  ,29723,75780000
    Meet the Fockers  ,2004,PG-13,115," Comedy, Romance            ",6.3,0,    Jay Roach  ,      Ben Stiller,   Ro ert De Niro,   Blythe Danner,   Teri Polo  ,254077,279260000
    Ali G Indahouse  ,2002,R,85, Comedy            ,6.3,0,    Mark Mylod  ,      Sacha Baron Cohen,   Emilio Rivera,   Gina La Piana,   Dana de Celis  ,86518,0
    How High  ,2001,R,93," Comedy, Fantasy            ",6.3,0,    Jesse Dylan  ,      Method Man,   Redman,   O  a Ba atund,   Mike Epps  ,53920,31160000
    Legally Blonde  ,2001,PG-13,96," Comedy, Romance            ",6.3,0,    Ro ert Luketic  ,      Reese Witherspoon,   Luke Wilson,   Selma Blair,   Matthew Davis  ,187456,96520000
    The Princess Diaries  ,2001,G,111," Comedy, Family, Romance            ",6.3,0,    Garry Marshall  ,      Julie Andrews,   Anne Hathaway,   Hector Elizondo,   Heather Matarazzo  ,129648,108250000
    Kung Pow: Enter the Fist  ,2002,PG-13,81," Action, Comedy            ",6.3,0,    Steve Oedekerk  ,      Steve Oedekerk,   Fei Lung,   Leo Lee,   Ling-Ling Hsieh  ,43628,16030000
    Formula 51  ,2001,R,93," Action, Comedy, Crime            ",6.3,0,    Ronny Yu  ,      Samuel L. Jackson,   Ro ert Carlyle,   Emily Mortimer,   Nigel Whitmey  ,47755,5200000
    Miss Congeniality  ,2000,PG-13,109," Action, Comedy, Crime            ",6.3,0,    Donald Petrie  ,      Sandra Bullock,   Michael Caine,   Benjamin Bratt,   Candice Bergen  ,189340,106810000
    Osmosis Jones  ,2001,PG,95," Animation, Action, Adventure            ",6.3,0,    Bo  y Farrelly   ,       Laurence Fish urne,   Chris Rock,   David Hyde Pierce,   Brandy Norwood    ,32513,13600000
    Keeping the Faith  ,2000,PG-13,128," Comedy, Drama, Romance            ",6.3,0,    Edward Norton  ,      Ben Stiller,   Edward Norton,   Jenna Elfman,   Anne Bancroft  ,49941,37050000
    I Care a Lot  ,2020,R,118," Comedy, Crime, Thriller            ",6.2,66,    J Blakeson  ,      Rosamund Pike,   Peter Dinklage,   Eiza Gonzlez,   Dianne Wiest  ,67731,0
    Spenser Confidential  ,2020,R,111," Action, Comedy, Crime            ",6.2,0,    Peter Berg  ,      Mark Wahl erg,   Winston Duke,   Alan Arkin,   Iliza Shlesinger  ,71622,0
    Happy Death Day 2U  ,2019,PG-13,100," Comedy, Horror, Mystery            ",6.2,0,    Christopher Landon  ,      Jessica Rothe,   Israel Broussard,   Phi Vu,   Suraj Sharma  ,59809,28050000
    Stu er  ,2019,R,93," Action, Comedy, Crime            ",6.2,0,    Michael Dowse  ,      Dave Bautista,   Kumail Nanjiani,   Mira Sorvino,   Natalie Morales  ,41143,22370000
    Johnny English Strikes Again  ,2018,PG,89," Action, Adventure, Comedy            ",6.2,0,    David Kerr  ,      Rowan Atkinson,   Ben Miller,   Olga Kurylenko,   Emma Thompson  ,65323,4410000
    Colossal  ,2016,R,109," Action, Comedy, Drama            ",6.2,70,    Nacho Vigalondo  ,      Anne Hathaway,   Jason Sudeikis,   Austin Stowell,   Tim Blake Nelson  ,59524,3020000
    Bad Moms  ,2016,R,100, Comedy            ,6.2,0,    Jon Lucas   ,       Mila Kunis,   Kathryn Hahn,   Kristen Bell,   Christina Applegate    ,115130,113260000
    Why Him?  ,2016,R,111, Comedy            ,6.2,0,    John Ham urg  ,      Zoey Deutch,   James Franco,   Tangie Am rose,   Cedric the Entertainer  ,102284,60320000
    Krampus  ,2015,PG-13,98," Comedy, Drama, Fantasy            ",6.2,0,    Michael Dougherty  ,      Adam Scott,   Toni Collette,   David Koechner,   Allison Tolman  ,64795,42590000
    Girls Trip  ,2017,R,122," Adventure, Comedy, Drama            ",6.2,71,    Malcolm D. Lee  ,      Regina Hall,   Queen Latifah,   Jada Pinkett Smith,   Tiffany Haddish  ,34636,115170000
    The Brothers Grims y  ,2016,R,83," Action, Adventure, Comedy            ",6.2,0,    Louis Leterrier  ,      Sacha Baron Cohen,   Mark Strong,   Re el Wilson,   Freddie Crowder  ,93927,6860000
    Trainwreck  ,2015,R,125," Comedy, Drama, Romance            ",6.2,75,    Judd Apatow  ,      Amy Schumer,   Bill Hader,   Brie Larson,   Colin Quinn  ,129889,110210000
    Night at the Museum: Secret of the Tom   ,2014,PG,98," Adventure, Comedy, Family            ",6.2,0,    Shawn Levy  ,      Ben Stiller,   Ro in Williams,   Owen Wilson,   Dick Van Dyke  ,108207,113750000
    Blockers  ,2018,R,102, Comedy            ,6.2,69,    Kay Cannon  ,      Leslie Mann,   John Cena,   Ike Barinholtz,   Kathryn Newton  ,72146,60310000
    Dom Hemingway  ,2013,R,93," Comedy, Crime, Drama            ",6.2,0,    Richard Shepard  ,      Jude Law,   Richard E. Grant,   Demin Bichir,   Emilia Clarke  ,25778,520000
    Maps to the Stars  ,2014,R,111," Comedy, Drama            ",6.2,67,    David Cronen erg  ,      Julianne Moore,   Mia Wasikowska,   Ro ert Pattinson,   John Cusack  ,38331,350000
    Captain Underpants: The First Epic Movie  ,2017,PG,89," Animation, Action, Comedy            ",6.2,69,    David Soren  ,      Kevin Hart,   Thomas Middleditch,   Ed Helms,   Nick Kroll  ,25195,73920000
    That Awkward Moment  ,2014,R,94," Comedy, Romance            ",6.2,0,    Tom Gormican  ,      Zac Efron,   Michael B. Jordan,   Miles Teller,   Imogen Poots  ,98291,26050000
    This Is 40  ,2012,R,134," Comedy, Romance            ",6.2,0,    Judd Apatow  ,      Paul Rudd,   Leslie Mann,   Maude Apatow,   Iris Apatow  ,128590,67540000
"    Alexander and the Terri le, Horri le, No Good, Very Bad Day  ",2014,PG,81," Comedy, Drama, Family            ",6.2,0,    Miguel Arteta  ,      Steve Carell,   Jennifer Garner,   Ed Oxen ould,   Dylan Minnette  ,41123,66950000
    Young Adult  ,2011,R,94," Comedy, Drama            ",6.2,71,    Jason Reitman  ,      Charlize Theron,   Patrick Wilson,   Patton Oswalt,   Eliza eth Reaser  ,80898,16310000
    Da angg  ,2010,Not Rated,126," Action, Comedy            ",6.2,0,    A hinav Kashyap  ,      Salman Khan,   Sonakshi Sinha,   Sonu Sood,   Ar aaz Khan  ,27954,4630000
