title,year,certificate,duration,genre,rating,metascore,director,actors,votes,gross
Ant-Man and the Wasp,2018),PG-13,118," Action, Adventure, Comedy            ",7.1,70        ,Peyton Reed,"['Paul Rudd, ', 'Evangeline Lilly, ', 'Michael Peña, ', 'Walton Goggins', '']",315724,$216.65M
Can You Ever Forgive Me?,2018),R,106," Biography, Comedy, Crime            ",7.1,87        ,Marielle Heller,"['Melissa McCarthy, ', 'Richard E. Grant, ', 'Dolly Wells, ', 'Ben Falcone', '']",47360,$8.80M
Look Who's Back,2015),Not Rated,116," Comedy, Drama, Fantasy            ",7.1,0,David Wnendt,"['Oliver Masucci, ', 'Thomas M. Köppl, ', 'Marc-Marvin Israel, ', 'David Gebigke', '']",42262,0
To All the Boys I've Loved Before,2018),TV-14,99," Comedy, Drama, Romance            ",7.1,64        ,Susan Johnson,"['Lana Condor, ', 'Noah Centineo, ', 'Janel Parrish, ', 'Anna Cathcart', '']",90406,0
Tangerine,2015),R,88," Comedy, Crime, Drama            ",7.1,86        ,Sean Baker,"['Kitana Kiki Rodriguez, ', 'Mya Taylor, ', 'Karren Karagulian, ', ""Mickey O'Hagan"", '']",27770,$0.70M
The Brand New Testament,2015),Not Rated,114," Comedy, Fantasy            ",7.1,70        ,Jaco Van Dormael,"['Pili Groyne, ', 'Benoît Poelvoorde, ', 'Catherine Deneuve, ', 'François Damiens', '']",30173,$0.09M
Sing,2016),PG,108," Animation, Comedy, Family            ",7.1,0,"Garth Jennings, ","['    Stars:', 'Matthew McConaughey, ', 'Reese Witherspoon, ', 'Seth MacFarlane, ', 'Scarlett Johansson']",135373,$270.40M
The Dressmaker,I) (2015),R,119," Comedy, Drama            ",7.1,0,Jocelyn Moorhouse,"['Kate Winslet, ', 'Judy Davis, ', 'Liam Hemsworth, ', 'Hugo Weaving', '']",54697,$2.02M
The Little Death,2014),Not Rated,96," Comedy, Drama, Romance            ",7.1,0,Josh Lawson,"['Bojana Novakovic, ', 'Josh Lawson, ', 'Damon Herriman, ', 'Kate Mulvany', '']",25263,$0.02M
The One I Love,2014),R,91," Comedy, Drama, Romance            ",7.1,66        ,Charlie McDowell,"['Mark Duplass, ', 'Elisabeth Moss, ', 'Ted Danson, ', 'Kiana Cason', '']",36145,$0.51M
The Peanuts Movie,2015),G,88," Animation, Comedy, Family            ",7.1,67        ,Steve Martino,"['Noah Schnapp, ', 'Bill Melendez, ', 'Hadley Belle Miller, ', 'Francesca Capaldi', '']",42599,$130.18M
The Intern,I) (2015),PG-13,121," Comedy, Drama            ",7.1,0,Nancy Meyers,"['Robert De Niro, ', 'Anne Hathaway, ', 'Rene Russo, ', 'Anders Holm', '']",223479,$75.76M
Kung Fu Panda 3,2016),PG,95," Animation, Action, Adventure            ",7.1,66        ,"Alessandro Carloni, ","['    Stars:', 'Jack Black, ', 'Bryan Cranston, ', 'Dustin Hoffman, ', 'Angelina Jolie']",136007,$143.53M
The Kings of Summer,2013),R,95," Adventure, Comedy, Drama            ",7.1,61        ,Jordan Vogt-Roberts,"['Nick Robinson, ', 'Gabriel Basso, ', 'Moises Arias, ', 'Nick Offerman', '']",78059,$1.29M
The 100 Year-Old Man Who Climbed Out the Window and Disappeared,2013),R,114," Adventure, Comedy            ",7.1,0,Felix Herngren,"['Robert Gustafsson, ', 'Iwar Wiklander, ', 'David Wiberg, ', 'Mia Skäringer', '']",38643,$1.08M
War Dogs,2016),R,114," Biography, Comedy, Crime            ",7.1,0,Todd Phillips,"['Jonah Hill, ', 'Miles Teller, ', 'Steve Lantz, ', 'Gregg Weiner', '']",181982,$43.03M
Robot & Frank,2012),PG-13,89," Comedy, Crime, Drama            ",7.1,67        ,Jake Schreier,"['Peter Sarsgaard, ', 'Frank Langella, ', 'Susan Sarandon, ', 'Liv Tyler', '']",62049,$3.33M
Pitch Perfect,2012),PG-13,112," Comedy, Music, Romance            ",7.1,66        ,Jason Moore,"['Anna Kendrick, ', 'Brittany Snow, ', 'Rebel Wilson, ', 'Anna Camp', '']",278316,$65.00M
People Like Us,2012),PG-13,114," Comedy, Drama            ",7.1,0,Alex Kurtzman,"['Chris Pine, ', 'Elizabeth Banks, ', 'Michelle Pfeiffer, ', 'Olivia Wilde', '']",41670,$12.41M
The Spectacular Now,2013),R,95," Comedy, Drama, Romance            ",7.1,82        ,James Ponsoldt,"['Miles Teller, ', 'Shailene Woodley, ', 'Kyle Chandler, ', 'Jennifer Jason Leigh', '']",145054,$6.85M
Win Win,2011),R,106," Comedy, Drama, Sport            ",7.1,75        ,Tom McCarthy,"['Paul Giamatti, ', 'Amy Ryan, ', 'Jeffrey Tambor, ', 'Bobby Cannavale', '']",52727,$10.18M
Filth,I) (2013),R,97," Comedy, Crime, Drama            ",7.1,0,Jon S. Baird,"['James McAvoy, ', 'Jamie Bell, ', 'Eddie Marsan, ', 'Imogen Poots', '']",102463,$0.03M
Arthur Christmas,2011),PG,97," Animation, Adventure, Comedy            ",7.1,69        ,"Sarah Smith, ","['    Stars:', 'James McAvoy, ', 'Jim Broadbent, ', 'Bill Nighy, ', 'Hugh Laurie']",53113,$46.46M
We Bought a Zoo,2011),PG,124," Comedy, Drama, Family            ",7.1,0,Cameron Crowe,"['Matt Damon, ', 'Scarlett Johansson, ', 'Thomas Haden Church, ', 'Elle Fanning', '']",135664,$75.62M
Brave,2012),PG,93," Animation, Adventure, Comedy            ",7.1,69        ,"Mark Andrews, ","['| ', '    Stars:', 'Kelly Macdonald, ', 'Billy Connolly, ', 'Emma Thompson, ']",375745,$237.28M
The Muppets,2011),PG,103," Adventure, Comedy, Family            ",7.1,75        ,James Bobin,"['Amy Adams, ', 'Jason Segel, ', 'Chris Cooper, ', 'Rashida Jones', '']",87885,$88.63M
Whatever Works,2009),PG-13,93," Comedy, Romance            ",7.1,0,Woody Allen,"['Evan Rachel Wood, ', 'Larry David, ', 'Henry Cavill, ', 'Adam Brooks', '']",71344,$5.31M
JCVD,2008),R,97," Action, Comedy, Crime            ",7.1,64        ,Mabrouk El Mechri,"['Jean-Claude Van Damme, ', 'Valérie Bodson, ', 'Hervé Sogne, ', 'Rock Chen', '']",37561,$0.47M
Welcome to the Sticks,2008),Not Rated,106," Comedy, Romance            ",7.1,0,Dany Boon,"['Kad Merad, ', 'Dany Boon, ', 'Zoé Félix, ', 'Lorenzo Ausilia-Foret', '']",39727,$1.48M
Miss Pettigrew Lives for a Day,2008),PG-13,92," Comedy, Romance            ",7.1,63        ,Bharat Nalluri,"['Frances McDormand, ', 'Amy Adams, ', 'Ciarán Hinds, ', 'David Alexander', '']",26582,$12.29M
Frequently Asked Questions About Time Travel,2009),PG-13,83," Comedy, Sci-Fi            ",7.1,0,Gareth Carrivick,"[""Chris O'Dowd, "", 'Marc Wootton, ', 'Dean Lennox Kelly, ', 'Anna Faris', '']",32496,0
Hotel Transylvania,2012),PG,91," Animation, Comedy, Family            ",7.1,0,Genndy Tartakovsky,"['Adam Sandler, ', 'Kevin James, ', 'Andy Samberg, ', 'Selena Gomez', '']",226271,$148.31M
"Definitely, Maybe",2008),PG-13,112," Comedy, Drama, Romance            ",7.1,0,Adam Brooks,"['Ryan Reynolds, ', 'Rachel Weisz, ', 'Abigail Breslin, ', 'An Nguyen', '']",156279,$31.97M
Marley & Me,2008),PG,115," Comedy, Drama, Family            ",7.1,0,David Frankel,"['Owen Wilson, ', 'Jennifer Aniston, ', 'Eric Dane, ', 'Kathleen Turner', '']",147732,$143.15M
It's Kind of a Funny Story,2010),PG-13,101," Comedy, Drama, Romance            ",7.1,63        ,"Anna Boden, ","['    Stars:', 'Keir Gilchrist, ', 'Zach Galifianakis, ', 'Emma Roberts, ', 'Dana DeVestern']",136525,$6.35M
Forgetting Sarah Marshall,2008),R,111," Comedy, Drama, Romance            ",7.1,67        ,Nicholas Stoller,"['Kristen Bell, ', 'Jason Segel, ', 'Paul Rudd, ', 'Mila Kunis', '']",265673,$63.17M
The Princess and the Frog,2009),G,97," Animation, Adventure, Comedy            ",7.1,73        ,"Ron Clements, ","['    Stars:', 'Anika Noni Rose, ', 'Keith David, ', 'Oprah Winfrey, ', 'Bruno Campos']",125691,$104.40M
The Savages,2007),R,113," Comedy, Drama            ",7.1,85        ,Tamara Jenkins,"['Laura Linney, ', 'Philip Seymour Hoffman, ', 'Philip Bosco, ', 'Peter Friedman', '']",35946,$6.61M
Vicky Cristina Barcelona,2008),PG-13,96," Comedy, Drama, Romance            ",7.1,70        ,Woody Allen,"['Rebecca Hall, ', 'Scarlett Johansson, ', 'Javier Bardem, ', 'Christopher Evan Welch', '']",243522,$23.22M
Angel-A,2005),R,91," Comedy, Drama, Fantasy            ",7.1,0,Luc Besson,"['Rie Rasmussen, ', 'Jamel Debbouze, ', 'Gilbert Melki, ', 'Serge Riaboukine', '']",32195,$0.20M
The 40-Year-Old Virgin,2005),R,116," Comedy, Romance            ",7.1,73        ,Judd Apatow,"['Steve Carell, ', 'Catherine Keener, ', 'Paul Rudd, ', 'Romany Malco', '']",398342,$109.45M
Coffee and Cigarettes,2003),R,95," Comedy, Drama, Music            ",7.1,65        ,Jim Jarmusch,"['Bill Murray, ', 'Tom Waits, ', 'Roberto Benigni, ', 'RZA', '']",60157,$1.97M
Harold & Kumar Go to White Castle,2004),R,88," Adventure, Comedy            ",7.1,64        ,Danny Leiner,"['John Cho, ', 'Kal Penn, ', 'Ethan Embry, ', 'Rob Tinkler', '']",182613,$18.23M
The SpongeBob SquarePants Movie,2004),PG,87," Animation, Action, Adventure            ",7.1,66        ,"Stephen Hillenburg, ","['    Stars:', 'Tom Kenny, ', 'Jeffrey Tambor, ', 'Rodger Bumpass, ', 'Carolyn Lawrence']",79966,$85.42M
School of Rock,2003),PG-13,109," Comedy, Music            ",7.1,82        ,Richard Linklater,"['Jack Black, ', 'Mike White, ', 'Joan Cusack, ', 'Adam Pascal', '']",271283,$81.26M
If Only,2004),PG-13,92," Comedy, Drama, Fantasy            ",7.1,0,Gil Junger,"['Jennifer Love Hewitt, ', 'Paul Nicholls, ', 'Tom Wilkinson, ', 'Diana Hardcastle', '']",31511,0
Cars,2006),G,117," Animation, Comedy, Family            ",7.1,73        ,"John Lasseter, ","['    Stars:', 'Owen Wilson, ', 'Bonnie Hunt, ', 'Paul Newman, ', 'Larry the Cable Guy']",372012,$244.08M
Ruby & Quentin,2003),Not Rated,85," Comedy, Crime            ",7.1,0,Francis Veber,"['Gérard Depardieu, ', 'Jean Reno, ', 'Richard Berry, ', 'André Dussollier', '']",27256,0
Old School,2003),R,88, Comedy            ,7.1,0,Todd Phillips,"['Luke Wilson, ', 'Vince Vaughn, ', 'Will Ferrell, ', 'Jeremy Piven', '']",216385,$75.59M
8 Women,2002),R,111," Comedy, Crime, Musical            ",7.1,64        ,François Ozon,"['Fanny Ardant, ', 'Emmanuelle Béart, ', 'Danielle Darrieux, ', 'Catherine Deneuve', '']",29451,$3.08M
About Schmidt,2002),R,125," Comedy, Drama            ",7.1,85        ,Alexander Payne,"['Jack Nicholson, ', 'Hope Davis, ', 'Dermot Mulroney, ', 'Kathy Bates', '']",122921,$65.02M
Super Troopers,2001),R,100," Comedy, Crime, Mystery            ",7.1,0,Jay Chandrasekhar,"['Jay Chandrasekhar, ', 'Kevin Heffernan, ', 'André Vippolis, ', 'Joey Kern', '']",96394,$18.49M
Shakespeare in Love,1998),R,123," Comedy, Drama, History            ",7.1,87        ,John Madden,"['Gwyneth Paltrow, ', 'Joseph Fiennes, ', 'Geoffrey Rush, ', 'Tom Wilkinson', '']",214997,$100.32M
There's Something About Mary,1998),R,119," Comedy, Romance            ",7.1,69        ,"Bobby Farrelly, ","['    Stars:', 'Cameron Diaz, ', 'Matt Dillon, ', 'Ben Stiller, ', 'Lee Evans']",292165,$176.48M
Notting Hill,1999),PG-13,124," Comedy, Drama, Romance            ",7.1,68        ,Roger Michell,"['Hugh Grant, ', 'Julia Roberts, ', 'Richard McCabe, ', 'Rhys Ifans', '']",277875,$116.09M
Three Kings,1999),R,114," Action, Adventure, Comedy            ",7.1,82        ,David O. Russell,"['George Clooney, ', 'Mark Wahlberg, ', 'Ice Cube, ', 'Spike Jonze', '']",160697,$60.65M
The Frighteners,1996),R,110," Comedy, Fantasy, Horror            ",7.1,0,Peter Jackson,"['Michael J. Fox, ', 'Trini Alvarado, ', 'Peter Dobson, ', 'John Astin', '']",82547,$16.76M
The Birdcage,1996),R,117, Comedy            ,7.1,72        ,Mike Nichols,"['Robin Williams, ', 'Nathan Lane, ', 'Gene Hackman, ', 'Dianne Wiest', '']",80465,$124.06M
Beautiful Girls,1996),R,112," Comedy, Drama, Romance            ",7.1,64        ,Ted Demme,"['Matt Dillon, ', 'Timothy Hutton, ', 'Noah Emmerich, ', 'Annabeth Gish', '']",31442,$10.60M
Tommy Boy,1995),PG-13,97," Adventure, Comedy            ",7.1,0,Peter Segal,"['Chris Farley, ', 'David Spade, ', 'Brian Dennehy, ', 'Bo Derek', '']",77044,$32.70M
Mallrats,1995),R,94," Comedy, Romance            ",7.1,0,Kevin Smith,"['Shannen Doherty, ', 'Jeremy London, ', 'Jason Lee, ', 'Claire Forlani', '']",116438,$2.12M
Four Weddings and a Funeral,1994),R,117," Comedy, Drama, Romance            ",7.1,81        ,Mike Newell,"['Hugh Grant, ', 'Andie MacDowell, ', 'James Fleet, ', 'Simon Callow', '']",140767,$52.70M
The Visitors,1993),R,107," Comedy, Fantasy            ",7.1,0,Jean-Marie Poiré,"['Christian Clavier, ', 'Jean Reno, ', 'Valérie Lemercier, ', 'Marie-Anne Chazel', '']",32505,$0.70M
Sneakers,1992),PG-13,126," Comedy, Crime, Drama            ",7.1,65        ,Phil Alden Robinson,"['Robert Redford, ', 'Dan Aykroyd, ', 'Sidney Poitier, ', 'Jo Marr', '']",52823,$51.43M
Tremors,1990),PG-13,96," Comedy, Horror            ",7.1,65        ,Ron Underwood,"['Kevin Bacon, ', 'Fred Ward, ', 'Finn Carter, ', 'Michael Gross', '']",121246,$16.67M
Coming to America,1988),R,117," Comedy, Romance            ",7.1,0,John Landis,"['Eddie Murphy, ', 'Paul Bates, ', 'Garcelle Beauvais, ', 'Feather', '']",185001,$128.15M
Bull Durham,1988),R,108," Comedy, Romance, Sport            ",7.1,73        ,Ron Shelton,"['Kevin Costner, ', 'Susan Sarandon, ', 'Tim Robbins, ', 'Trey Wilson', '']",47950,$50.89M
Spaceballs,1987),PG,96," Adventure, Comedy, Sci-Fi            ",7.1,0,Mel Brooks,"['Mel Brooks, ', 'John Candy, ', 'Rick Moranis, ', 'Bill Pullman', '']",172793,$38.12M
Moonstruck,1987),PG,102," Comedy, Drama, Romance            ",7.1,83        ,Norman Jewison,"['Cher, ', 'Nicolas Cage, ', 'Olympia Dukakis, ', 'Danny Aiello', '']",50717,$80.64M
The Monster Squad,1987),PG-13,79," Action, Comedy, Fantasy            ",7.1,61        ,Fred Dekker,"['Andre Gower, ', 'Robby Kiger, ', 'Stephen Macht, ', 'Duncan Regehr', '']",28793,$3.77M
Better Off Dead...,1985),PG,97," Comedy, Romance            ",7.1,0,Savage Steve Holland,"['John Cusack, ', 'David Ogden Stiers, ', 'Kim Darby, ', 'Demian Slade', '']",41625,$10.30M
Sixteen Candles,1984),PG,93," Comedy, Romance            ",7.1,61        ,John Hughes,"['Molly Ringwald, ', 'Anthony Michael Hall, ', 'Justin Henry, ', 'Michael Schoeffling', '']",106331,$23.69M
The Return of the Pink Panther,1975),G,113," Comedy, Crime, Mystery            ",7.1,61        ,Blake Edwards,"['Peter Sellers, ', 'Christopher Plummer, ', 'Catherine Schell, ', 'Herbert Lom', '']",25329,$41.83M
Bedknobs and Broomsticks,1971),G,117," Animation, Adventure, Comedy            ",7.1,0,"Robert Stevenson, ","['    Stars:', 'Angela Lansbury, ', 'David Tomlinson, ', 'Roddy McDowall, ', 'Sam Jaffe']",34429,$18.53M
The Aristocats,1970),G,78," Animation, Adventure, Comedy            ",7.1,66        ,Wolfgang Reitherman,"['Phil Harris, ', 'Eva Gabor, ', 'Sterling Holloway, ', 'Scatman Crothers', '']",94731,$37.68M
The Pink Panther,1963),Approved,115," Comedy, Crime, Romance            ",7.1,0,Blake Edwards,"['David Niven, ', 'Peter Sellers, ', 'Robert Wagner, ', 'Capucine', '']",48767,$10.88M
The Trouble with Harry,1955),PG,99," Comedy, Mystery            ",7.1,74        ,Alfred Hitchcock,"['John Forsythe, ', 'Shirley MacLaine, ', 'Edmund Gwenn, ', 'Mildred Natwick', '']",34028,0
The Seven Year Itch,1955),Not Rated,105," Comedy, Romance            ",7.1,0,Billy Wilder,"['Marilyn Monroe, ', 'Tom Ewell, ', 'Evelyn Keyes, ', 'Sonny Tufts', '']",34356,$12.00M
Abominable,2019),PG,97," Animation, Adventure, Comedy            ",7.0,61        ,"Jill Culton, ","['    Stars:', 'Chloe Bennet, ', 'Albert Tsai, ', 'Tenzing Norgay Trainor, ', 'Joseph Izzo']",30020,$60.72M
Ralph Breaks the Internet,2018),PG,112," Animation, Adventure, Comedy            ",7.0,71        ,"Phil Johnston, ","['    Stars:', 'John C. Reilly, ', 'Sarah Silverman, ', 'Gal Gadot, ', 'Taraji P. Henson']",134075,$201.09M
Tully,2018),R,95," Comedy, Drama, Mystery            ",7.0,75        ,Jason Reitman,"['Charlize Theron, ', 'Mackenzie Davis, ', 'Ron Livingston, ', 'Asher Miles Fallica', '']",53471,$9.23M
Logan Lucky,2017),PG-13,118," Comedy, Crime, Drama            ",7.0,78        ,Steven Soderbergh,"['Channing Tatum, ', 'Adam Driver, ', 'Daniel Craig, ', 'Farrah Mackenzie', '']",132950,$27.78M
Swiss Army Man,2016),R,97," Comedy, Drama, Fantasy            ",7.0,64        ,"Dan Kwan, ","['    Stars:', 'Paul Dano, ', 'Daniel Radcliffe, ', 'Mary Elizabeth Winstead, ', 'Antonia Ribero']",106999,$4.21M
Spy,2015),R,120," Action, Comedy            ",7.0,75        ,Paul Feig,"['Melissa McCarthy, ', 'Rose Byrne, ', 'Jude Law, ', 'Jason Statham', '']",231054,$110.83M
The Christmas Chronicles,2018),PG,104," Adventure, Comedy, Family            ",7.0,0,Clay Kaytis,"['Kurt Russell, ', 'Darby Camp, ', 'Judah Lewis, ', 'Oliver Hudson', '']",62479,0
Serial (Bad) Weddings,2014),0,97, Comedy            ,7.0,0,Philippe de Chauveron,"['Christian Clavier, ', 'Chantal Lauby, ', 'Ary Abittan, ', 'Medi Sadoun', '']",39262,0
Enough Said,2013),PG-13,93," Comedy, Drama, Romance            ",7.0,78        ,Nicole Holofcener,"['Julia Louis-Dreyfus, ', 'James Gandolfini, ', 'Catherine Keener, ', 'Toni Collette', '']",59110,$17.54M
22 Jump Street,2014),R,112," Action, Comedy, Crime            ",7.0,71        ,"Phil Lord, ","['    Stars:', 'Channing Tatum, ', 'Jonah Hill, ', 'Ice Cube, ', 'Nick Offerman']",347656,$191.72M
Love and Monsters,I) (2020),PG-13,109," Action, Adventure, Comedy            ",7.0,0,Michael Matthews,"[""Dylan O'Brien, "", 'Jessica Henwick, ', 'Michael Rooker, ', 'Dan Ewing', '']",34241,0
The Upside,2017),PG-13,126," Comedy, Drama            ",7.0,0,Neil Burger,"['Kevin Hart, ', 'Bryan Cranston, ', 'Nicole Kidman, ', 'Aja Naomi King', '']",46712,$108.25M
Safety Not Guaranteed,2012),R,86," Comedy, Drama, Romance            ",7.0,72        ,Colin Trevorrow,"['Aubrey Plaza, ', 'Mark Duplass, ', 'Jake Johnson, ', 'Karan Soni', '']",120679,$4.01M
Danny Collins,2015),R,106," Biography, Comedy, Drama            ",7.0,0,Dan Fogelman,"['Al Pacino, ', 'Annette Bening, ', 'Jennifer Garner, ', 'Bobby Cannavale', '']",30126,$5.35M
We're the Millers,2013),R,110," Comedy, Crime            ",7.0,0,Rawson Marshall Thurber,"['Jason Sudeikis, ', 'Jennifer Aniston, ', 'Emma Roberts, ', 'Ed Helms', '']",406776,$150.39M
Hector and the Search for Happiness,2014),R,114," Adventure, Comedy, Drama            ",7.0,0,Peter Chelsom,"['Simon Pegg, ', 'Rosamund Pike, ', 'Tracy Ann Oberman, ', 'Jean Reno', '']",45661,$1.12M
ParaNorman,2012),PG,92," Animation, Adventure, Comedy            ",7.0,72        ,"Chris Butler, ","['    Stars:', 'Kodi Smit-McPhee, ', 'Anna Kendrick, ', 'Christopher Mintz-Plasse, ', 'Tucker Albrizzi']",94995,$56.00M
Frank,II) (2014,R,95," Comedy, Drama, Music            ",7.0,75        ,Lenny Abrahamson,"['Michael Fassbender, ', 'Domhnall Gleeson, ', 'Maggie Gyllenhaal, ', 'Moira Brooker', '']",75336,$0.64M
Easy A,2010),PG-13,92," Comedy, Drama, Romance            ",7.0,72        ,Will Gluck,"['Emma Stone, ', 'Amanda Bynes, ', 'Penn Badgley, ', 'Dan Byrd', '']",361733,$58.40M
RED,2010),PG-13,111," Action, Comedy, Crime            ",7.0,0,Robert Schwentke,"['Bruce Willis, ', 'Helen Mirren, ', 'Morgan Freeman, ', 'Mary-Louise Parker', '']",290998,$90.38M
The World's End,2013),R,109," Comedy, Sci-Fi            ",7.0,81        ,Edgar Wright,"['Simon Pegg, ', 'Nick Frost, ', 'Martin Freeman, ', 'Rosamund Pike', '']",261332,$26.00M
Away We Go,2009),R,98," Adventure, Comedy, Drama            ",7.0,0,Sam Mendes,"['John Krasinski, ', 'Maya Rudolph, ', 'Allison Janney, ', 'Carmen Ejogo', '']",51996,$9.45M
Demolition,2015),R,101," Comedy, Drama            ",7.0,0,Jean-Marc Vallée,"['Jake Gyllenhaal, ', 'Naomi Watts, ', 'Chris Cooper, ', 'Judah Lewis', '']",90616,$1.98M
"I Love You, Man",2009),R,105," Comedy, Romance            ",7.0,70        ,John Hamburg,"['Paul Rudd, ', 'Jason Segel, ', 'Rashida Jones, ', 'Sarah Burns', '']",194609,$71.44M
Paul,2011),R,104," Adventure, Comedy, Sci-Fi            ",7.0,0,Greg Mottola,"['Simon Pegg, ', 'Nick Frost, ', 'Seth Rogen, ', 'Mia Stallard', '']",236318,$37.41M
The Wackness,2008),R,99," Comedy, Drama, Romance            ",7.0,61        ,Jonathan Levine,"['Josh Peck, ', 'Ben Kingsley, ', 'Olivia Thirlby, ', 'Famke Janssen', '']",29878,$2.08M
Planet Terror,2007),R,105," Action, Adventure, Comedy            ",7.0,0,Robert Rodriguez,"['Rose McGowan, ', 'Freddy Rodríguez, ', 'Josh Brolin, ', 'Marley Shelton', '']",200675,0
Mank,2020),R,131," Biography, Comedy, Drama            ",7.0,79        ,David Fincher,"['Gary Oldman, ', 'Amanda Seyfried, ', 'Lily Collins, ', 'Tom Pelphrey', '']",42788,0
Happy-Go-Lucky,2008),R,118," Comedy, Drama, Romance            ",7.0,84        ,Mike Leigh,"['Sally Hawkins, ', 'Alexis Zegerman, ', 'Samuel Roukin, ', 'Elliot Cowan', '']",37940,$3.49M
A Serious Man,2009),R,106," Comedy, Drama            ",7.0,84        ,"Ethan Coen, ","['    Stars:', 'Michael Stuhlbarg, ', 'Richard Kind, ', 'Sari Lennick, ', 'Fred Melamed']",134760,$9.19M
Tropic Thunder,2008),R,107," Action, Comedy, War            ",7.0,71        ,Ben Stiller,"['Ben Stiller, ', 'Jack Black, ', 'Robert Downey Jr., ', 'Jeff Kahn', '']",380067,$110.52M
Burn After Reading,2008),R,96," Comedy, Crime, Drama            ",7.0,63        ,"Ethan Coen, ","['    Stars:', 'Brad Pitt, ', 'Frances McDormand, ', 'George Clooney, ', 'John Malkovich']",311672,$60.36M
Son of Rambow,2007),PG-13,96," Action, Adventure, Comedy            ",7.0,66        ,Garth Jennings,"['Bill Milner, ', 'Will Poulter, ', 'Jessica Hynes, ', 'Anna Wing', '']",30863,$1.78M
The Kids Are All Right,2010),R,106," Comedy, Drama, Romance            ",7.0,86        ,Lisa Cholodenko,"['Annette Bening, ', 'Julianne Moore, ', 'Mark Ruffalo, ', 'Mia Wasikowska', '']",126105,$20.81M
The Dirt,2019),TV-MA,107," Biography, Comedy, Drama            ",7.0,0,Jeff Tremaine,"['Douglas Booth, ', 'Iwan Rheon, ', 'Machine Gun Kelly, ', 'Daniel Webber', '']",40733,0
Priceless,2006),PG-13,106," Comedy, Romance            ",7.0,72        ,Pierre Salvadori,"['Audrey Tautou, ', 'Gad Elmaleh, ', 'Marie-Christine Adam, ', 'Vernon Dobtcheff', '']",30931,$1.50M
Waitress,2007),PG-13,108," Comedy, Drama, Romance            ",7.0,75        ,Adrienne Shelly,"['Keri Russell, ', 'Nathan Fillion, ', 'Jeremy Sisto, ', 'Cheryl Hines', '']",43813,$19.07M
Charlie Wilson's War,2007),R,102," Biography, Comedy, Drama            ",7.0,67        ,Mike Nichols,"['Tom Hanks, ', 'Julia Roberts, ', 'Philip Seymour Hoffman, ', 'Amy Adams', '']",111320,$66.66M
Enchanted,2007),PG,107," Animation, Comedy, Family            ",7.0,75        ,Kevin Lima,"['Amy Adams, ', 'Susan Sarandon, ', 'James Marsden, ', 'Patrick Dempsey', '']",177713,$127.81M
Grandma's Boy,2006),R,94, Comedy            ,7.0,0,Nicholaus Goossen,"['Allen Covert, ', 'Linda Cardellini, ', 'Shirley Jones, ', 'Peter Dante', '']",77885,$6.09M
Shazam!,2019),PG-13,132," Action, Adventure, Comedy            ",7.0,71        ,David F. Sandberg,"['Zachary Levi, ', 'Mark Strong, ', 'Asher Angel, ', 'Jack Dylan Grazer', '']",260458,$140.37M
P.S. I Love You,2007),PG-13,126," Comedy, Drama, Romance            ",7.0,0,Richard LaGravenese,"['Hilary Swank, ', 'Gerard Butler, ', 'Harry Connick Jr., ', 'Lisa Kudrow', '']",200795,$53.70M
Charlie Bartlett,2007),R,97," Comedy, Drama, Romance            ",7.0,0,Jon Poll,"['Anton Yelchin, ', 'Robert Downey Jr., ', 'Hope Davis, ', 'Kat Dennings', '']",63183,$3.95M
Find Me Guilty,2006),R,125," Biography, Comedy, Crime            ",7.0,65        ,Sidney Lumet,"['Vin Diesel, ', 'Peter Dinklage, ', 'Ron Silver, ', 'Alex Rocco', '']",33068,$1.17M
A Good Year,2006),PG-13,117," Comedy, Drama, Romance            ",7.0,0,Ridley Scott,"['Russell Crowe, ', 'Abbie Cornish, ', 'Albert Finney, ', 'Marion Cotillard', '']",89141,$7.46M
Mean Girls,2004),PG-13,97, Comedy            ,7.0,66        ,Mark Waters,"['Lindsay Lohan, ', 'Jonathan Bennett, ', 'Rachel McAdams, ', 'Tina Fey', '']",338008,$86.06M
Main Hoon Na,2004),Not Rated,182," Action, Comedy, Drama            ",7.0,0,Farah Khan,"['Shah Rukh Khan, ', 'Sushmita Sen, ', 'Sunil Shetty, ', 'Zayed Khan', '']",32469,$1.72M
Elf,2003),PG,97," Adventure, Comedy, Family            ",7.0,64        ,Jon Favreau,"['Will Ferrell, ', 'James Caan, ', 'Bob Newhart, ', 'Zooey Deschanel', '']",232501,$173.40M
Holes,2003),PG,117," Adventure, Comedy, Drama            ",7.0,71        ,Andrew Davis,"['Shia LaBeouf, ', 'Sigourney Weaver, ', 'Jon Voight, ', 'Tim Blake Nelson', '']",78323,$67.41M
Bad Santa,2003),R,92," Comedy, Crime, Drama            ",7.0,70        ,Terry Zwigoff,"['Billy Bob Thornton, ', 'Bernie Mac, ', 'Lauren Graham, ', 'John Ritter', '']",136033,$60.06M
Koroshiya 1,2001),R,129," Action, Comedy, Crime            ",7.0,0,Takashi Miike,"['Tadanobu Asano, ', 'Nao Ohmori, ', ""Shin'ya Tsukamoto, "", 'Paulyn Sun', '']",52533,$0.02M
Bubba Ho-Tep,2002),R,92," Comedy, Fantasy, Horror            ",7.0,0,Don Coscarelli,"['Bruce Campbell, ', 'Ossie Davis, ', 'Bob Ivy, ', 'Ella Joyce', '']",45892,$2.00M
