title,year,certificate,duration,genre,rating,metascore,director,actors,votes,gross
Selma,2014),PG-13,128," Biography, Drama, History            ",7.5,80        ,Ava DuVernay,"['David Oyelowo, ', 'Carmen Ejogo, ', 'Oprah Winfrey, ', 'Tom Wilkinson', '']",87066,$52.08M
Milk,I) (2008),R,128," Biography, Drama            ",7.5,84        ,Gus Van Sant,"['Sean Penn, ', 'Josh Brolin, ', 'Emile Hirsch, ', 'Diego Luna', '']",165371,$31.84M
42,2013),PG-13,128," Biography, Drama, Sport            ",7.5,62        ,Brian Helgeland,"['Chadwick Boseman, ', 'T.R. Knight, ', 'Harrison Ford, ', 'Nicole Beharie', '']",87318,$95.00M
The Assassination of Jesse James by the Coward Robert Ford,2007),R,160," Biography, Crime, Drama            ",7.5,68        ,Andrew Dominik,"['Brad Pitt, ', 'Casey Affleck, ', 'Sam Shepard, ', 'Mary-Louise Parker', '']",170368,$3.90M
The Great Debaters,2007),PG-13,126," Biography, Drama, Romance            ",7.5,65        ,Denzel Washington,"['Denzel Washington, ', 'Forest Whitaker, ', 'Kimberly Elise, ', 'Nate Parker', '']",56206,$30.23M
Mesrine: Public Enemy No. 1,2008),R,133," Action, Biography, Crime            ",7.5,72        ,Jean-François Richet,"['Vincent Cassel, ', 'Ludivine Sagnier, ', 'Mathieu Amalric, ', 'Samuel Le Bihan', '']",28594,$0.28M
Miracle,2004),PG,135," Biography, Drama, History            ",7.5,68        ,Gavin O'Connor,"['Kurt Russell, ', 'Patricia Clarkson, ', 'Nathan West, ', 'Noah Emmerich', '']",48544,$64.38M
The Aviator,2004),PG-13,170," Biography, Drama            ",7.5,77        ,Martin Scorsese,"['Leonardo DiCaprio, ', 'Cate Blanchett, ', 'Kate Beckinsale, ', 'John C. Reilly', '']",336538,$102.61M
Boys Don't Cry,1999),R,118," Biography, Crime, Drama            ",7.5,86        ,Kimberly Peirce,"['Hilary Swank, ', 'Chloë Sevigny, ', 'Peter Sarsgaard, ', 'Brendan Sexton III', '']",92742,$11.53M
Quiz Show,1994),PG-13,133," Biography, Drama, History            ",7.5,92        ,Robert Redford,"['Ralph Fiennes, ', 'John Turturro, ', 'Rob Morrow, ', 'Paul Scofield', '']",65113,$24.82M
Rudy,1993),PG,114," Biography, Drama, Sport            ",7.5,71        ,David Anspaugh,"['Sean Astin, ', 'Jon Favreau, ', 'Ned Beatty, ', 'Greta Lind', '']",57254,$22.75M
Henry V,1989),PG-13,137," Action, Biography, Drama            ",7.5,83        ,Kenneth Branagh,"['Kenneth Branagh, ', 'Derek Jacobi, ', 'Simon Shepherd, ', 'James Larkin', '']",28332,$10.16M
Darkest Hour,2017),PG-13,125," Biography, Drama, History            ",7.4,75        ,Joe Wright,"['Gary Oldman, ', 'Lily James, ', 'Kristin Scott Thomas, ', 'Ben Mendelsohn', '']",174214,$56.47M
Molly's Game,2017),R,140," Biography, Crime, Drama            ",7.4,71        ,Aaron Sorkin,"['Jessica Chastain, ', 'Idris Elba, ', 'Kevin Costner, ', 'Michael Cera', '']",145169,$28.78M
A Street Cat Named Bob,2016),Not Rated,103," Biography, Drama, Family            ",7.4,0,Roger Spottiswoode,"['Luke Treadaway, ', 'Bob the Cat, ', 'Ruta Gedmintas, ', 'Joanne Froggatt', '']",28461,$0.04M
The Disaster Artist,2017),R,104," Biography, Comedy, Drama            ",7.4,76        ,James Franco,"['James Franco, ', 'Dave Franco, ', 'Ari Graynor, ', 'Seth Rogen', '']",139639,$21.12M
Sully,2016),PG-13,96," Biography, Drama            ",7.4,74        ,Clint Eastwood,"['Tom Hanks, ', 'Aaron Eckhart, ', 'Laura Linney, ', 'Valerie Mahaffey', '']",240888,$125.07M
The Good Lie,2014),PG-13,110," Biography, Drama            ",7.4,65        ,Philippe Falardeau,"['Reese Witherspoon, ', 'Arnold Oceng, ', 'Ger Duany, ', 'Emmanuel Jal', '']",27191,$2.72M
"McFarland, USA",2015),PG,129," Biography, Drama, Sport            ",7.4,0,Niki Caro,"['Kevin Costner, ', 'Maria Bello, ', 'Ramiro Rodriguez, ', 'Carlos Pratts', '']",35694,$44.47M
Eddie the Eagle,2015),PG-13,106," Biography, Comedy, Drama            ",7.4,0,Dexter Fletcher,"['Taron Egerton, ', 'Hugh Jackman, ', 'Tom Costello, ', 'Jo Hartley', '']",86450,$15.79M
Love & Mercy,2014),PG-13,121," Biography, Drama, Music            ",7.4,80        ,Bill Pohlad,"['John Cusack, ', 'Paul Dano, ', 'Elizabeth Banks, ', 'Paul Giamatti', '']",36371,$12.55M
The Baader Meinhof Complex,2008),R,150," Action, Biography, Crime            ",7.4,76        ,Uli Edel,"['Martina Gedeck, ', 'Moritz Bleibtreu, ', 'Johanna Wokalek, ', 'Bruno Ganz', '']",36189,$0.48M
"Good Night, and Good Luck.",2005),PG,93," Biography, Drama, History            ",7.4,80        ,George Clooney,"['David Strathairn, ', 'George Clooney, ', 'Patricia Clarkson, ', 'Jeff Daniels', '']",94415,$31.50M
The Greatest Game Ever Played,2005),PG,120," Biography, Drama, Sport            ",7.4,0,Bill Paxton,"['Shia LaBeouf, ', 'Stephen Dillane, ', 'Elias Koteas, ', 'James Paxton', '']",28433,$15.33M
American Splendor,2003),R,101," Biography, Comedy, Drama            ",7.4,90        ,"Shari Springer Berman, ","['    Stars:', 'Paul Giamatti, ', 'Shari Springer Berman, ', 'Harvey Pekar, ', 'Chris Ambrose']",47846,$6.00M
Rabbit-Proof Fence,2002),PG,94," Adventure, Biography, Drama            ",7.4,80        ,Phillip Noyce,"['Everlyn Sampi, ', 'Tianna Sansbury, ', 'Kenneth Branagh, ', 'Laura Monaghan', '']",27511,$6.17M
Erin Brockovich,2000),R,131," Biography, Drama            ",7.4,73        ,Steven Soderbergh,"['Julia Roberts, ', 'Albert Finney, ', 'David Brisbin, ', 'Dawn Didawick', '']",176340,$125.60M
Elizabeth,1998),R,124," Biography, Drama, History            ",7.4,75        ,Shekhar Kapur,"['Cate Blanchett, ', 'Liz Giles, ', 'Rod Culbertson, ', 'Paul Fox', '']",93573,$30.08M
Man on the Moon,1999),R,118," Biography, Comedy, Drama            ",7.4,0,Milos Forman,"['Jim Carrey, ', 'Danny DeVito, ', 'Gerry Becker, ', 'Greyson Erik Pendry', '']",124729,$34.58M
Frida,2002),R,123," Biography, Drama, Romance            ",7.4,61        ,Julie Taymor,"['Salma Hayek, ', 'Alfred Molina, ', 'Geoffrey Rush, ', 'Mía Maestro', '']",81870,$25.89M
Searching for Bobby Fischer,1993),PG,109," Biography, Drama, Sport            ",7.4,89        ,Steven Zaillian,"['Joe Mantegna, ', 'Ben Kingsley, ', 'Max Pomeranc, ', 'Joan Allen', '']",34024,$7.27M
Dolemite Is My Name,2019),R,118," Biography, Comedy, Drama            ",7.3,76        ,Craig Brewer,"['Eddie Murphy, ', 'Keegan-Michael Key, ', 'Mike Epps, ', 'Craig Robinson', '']",54332,0
The Professor and the Madman,2019),Not Rated,124," Biography, Drama            ",7.3,0,Farhad Safinia,"['Mel Gibson, ', 'Sean Penn, ', 'Eddie Marsan, ', 'Natalie Dormer', '']",36930,0
Official Secrets,2019),R,112," Biography, Crime, Drama            ",7.3,63        ,Gavin Hood,"['Keira Knightley, ', 'Matt Smith, ', 'Matthew Goode, ', 'Rhys Ifans', '']",35285,$0.40M
Snowden,2016),R,134," Biography, Crime, Drama            ",7.3,0,Oliver Stone,"['Joseph Gordon-Levitt, ', 'Shailene Woodley, ', 'Melissa Leo, ', 'Zachary Quinto', '']",139515,$21.59M
The Walk,II) (2015,PG,123," Action, Adventure, Biography            ",7.3,70        ,Robert Zemeckis,"['Joseph Gordon-Levitt, ', 'Charlotte Le Bon, ', 'Guillaume Baillargeon, ', 'Émilie Leclerc', '']",120736,$10.14M
The End of the Tour,2015),R,106," Biography, Drama            ",7.3,82        ,James Ponsoldt,"['Jason Segel, ', 'Jesse Eisenberg, ', 'Anna Chlumsky, ', 'Mamie Gummer', '']",28937,$2.99M
A Beautiful Day in the Neighborhood,2019),PG,109," Biography, Drama            ",7.3,80        ,Marielle Heller,"['Tom Hanks, ', 'Matthew Rhys, ', 'Chris Cooper, ', 'Susan Kelechi Watson', '']",63311,$61.70M
Woman in Gold,2015),PG-13,109," Biography, Drama, History            ",7.3,0,Simon Curtis,"['Helen Mirren, ', 'Ryan Reynolds, ', 'Daniel Brühl, ', 'Katie Holmes', '']",54284,$33.31M
Belle,2013),PG,100," Biography, Drama, Romance            ",7.3,64        ,Amma Asante,"['Gugu Mbatha-Raw, ', 'Matthew Goode, ', 'Emily Watson, ', 'Miranda Richardson', '']",28429,$10.73M
American Sniper,2014),R,133," Action, Biography, Drama            ",7.3,72        ,Clint Eastwood,"['Bradley Cooper, ', 'Sienna Miller, ', 'Kyle Gallner, ', 'Cole Konis', '']",442608,$350.13M
Rocketman,I) (2019),R,121," Biography, Drama, Music            ",7.3,69        ,Dexter Fletcher,"['Taron Egerton, ', 'Jamie Bell, ', 'Richard Madden, ', 'Bryce Dallas Howard', '']",141595,$96.37M
Testament of Youth,2014),PG-13,129," Biography, Drama, History            ",7.3,76        ,James Kent,"['Alicia Vikander, ', 'Kit Harington, ', 'Taron Egerton, ', 'Dominic West', '']",26838,$1.82M
Beautiful Boy,I) (2018),R,120," Biography, Drama            ",7.3,62        ,Felix van Groeningen,"['Steve Carell, ', 'Maura Tierney, ', 'Jack Dylan Grazer, ', 'Oakley Bull', '']",55683,$7.65M
First Man,2018),PG-13,141," Biography, Drama, History            ",7.3,84        ,Damien Chazelle,"['Ryan Gosling, ', 'Claire Foy, ', 'Jason Clarke, ', 'Kyle Chandler', '']",171028,$44.94M
Invictus,2009),PG-13,134," Biography, Drama, History            ",7.3,74        ,Clint Eastwood,"['Morgan Freeman, ', 'Matt Damon, ', 'Tony Kgoroge, ', 'Patrick Mofokeng', '']",150768,$37.49M
Max Manus: Man of War,2008),Not Rated,118," Action, Biography, Drama            ",7.3,0,"Joachim Rønning, ","['    Stars:', 'Aksel Hennie, ', 'Agnes Kittelsen, ', 'Nicolai Cleve Broch, ', 'Ken Duken']",26692,0
The Young Victoria,2009),PG,105," Biography, Drama, History            ",7.3,64        ,Jean-Marc Vallée,"['Emily Blunt, ', 'Rupert Friend, ', 'Paul Bettany, ', 'Miranda Richardson', '']",58225,$11.00M
An American Crime,2007),R,98," Biography, Crime, Drama            ",7.3,0,Tommy O'Haver,"['Elliot Page, ', 'Hayley McFarland, ', 'Nick Searcy, ', 'Romy Rosemont', '']",32643,0
Rescue Dawn,2006),PG-13,120," Action, Biography, Drama            ",7.3,77        ,Werner Herzog,"['Christian Bale, ', 'Steve Zahn, ', 'Jeremy Davies, ', 'Zach Grenier', '']",101518,$5.49M
Lincoln,2012),PG-13,150," Biography, Drama, History            ",7.3,86        ,Steven Spielberg,"['Daniel Day-Lewis, ', 'Sally Field, ', 'David Strathairn, ', 'Joseph Gordon-Levitt', '']",246273,$182.21M
The Queen,2006),PG-13,103," Biography, Drama, History            ",7.3,91        ,Stephen Frears,"['Helen Mirren, ', 'Michael Sheen, ', 'James Cromwell, ', 'Alex Jennings', '']",104673,$56.44M
Coach Carter,2005),PG-13,136," Biography, Drama, Sport            ",7.3,0,Thomas Carter,"['Samuel L. Jackson, ', 'Rick Gonzalez, ', ""Robert Ri'chard, "", 'Rob Brown', '']",130149,$67.26M
Capote,2005),R,114," Biography, Crime, Drama            ",7.3,88        ,Bennett Miller,"['Philip Seymour Hoffman, ', 'Clifton Collins Jr., ', 'Catherine Keener, ', 'Allie Mickelson', '']",126082,$28.75M
Monster,2003),R,109," Biography, Crime, Drama            ",7.3,74        ,Patty Jenkins,"['Charlize Theron, ', 'Christina Ricci, ', 'Bruce Dern, ', 'Lee Tergesen', '']",137424,$34.47M
24 Hour Party People,2002),R,117," Biography, Comedy, Drama            ",7.3,85        ,Michael Winterbottom,"['Steve Coogan, ', 'Lennie James, ', 'John Thomson, ', 'Paul Popplewell', '']",33531,$1.13M
Quills,2000),R,124," Biography, Drama            ",7.3,70        ,Philip Kaufman,"['Geoffrey Rush, ', 'Kate Winslet, ', 'Joaquin Phoenix, ', 'Michael Caine', '']",51783,$7.06M
"Girl, Interrupted",1999),R,127," Biography, Drama            ",7.3,0,James Mangold,"['Winona Ryder, ', 'Angelina Jolie, ', 'Clea DuVall, ', 'Brittany Murphy', '']",165718,$28.87M
Antwone Fisher,2002),PG-13,120," Biography, Drama            ",7.3,62        ,Denzel Washington,"['Denzel Washington, ', 'Derek Luke, ', 'Joy Bryant, ', 'Malcolm David Kelley', '']",33326,$21.08M
Gods and Monsters,1998),R,105," Biography, Drama            ",7.3,74        ,Bill Condon,"['Ian McKellen, ', 'Brendan Fraser, ', 'Lynn Redgrave, ', 'Lolita Davidovich', '']",29364,$6.39M
Amistad,1997),R,155," Biography, Drama, History            ",7.3,63        ,Steven Spielberg,"['Djimon Hounsou, ', 'Matthew McConaughey, ', 'Anthony Hopkins, ', 'Morgan Freeman', '']",71863,$44.18M
The People vs. Larry Flynt,1996),R,130," Biography, Drama            ",7.3,79        ,Milos Forman,"['Woody Harrelson, ', 'Courtney Love, ', 'Edward Norton, ', 'Brett Harrelson', '']",88645,$20.19M
The Basketball Diaries,1995),R,102," Biography, Crime, Drama            ",7.3,0,Scott Kalvert,"['Leonardo DiCaprio, ', 'Lorraine Bracco, ', 'Marilyn Sokol, ', 'James Madio', '']",102906,$2.42M
Heavenly Creatures,1994),R,99," Biography, Crime, Drama            ",7.3,86        ,Peter Jackson,"['Melanie Lynskey, ', 'Kate Winslet, ', 'Sarah Peirse, ', 'Diana Kent', '']",59057,$3.05M
This Boy's Life,1993),R,115," Biography, Drama            ",7.3,0,Michael Caton-Jones,"['Robert De Niro, ', 'Leonardo DiCaprio, ', 'Ellen Barkin, ', 'Jonah Blechman', '']",47665,$4.10M
"Good Morning, Vietnam",1987),R,121," Biography, Comedy, Drama            ",7.3,67        ,Barry Levinson,"['Robin Williams, ', 'Forest Whitaker, ', 'Tom. T. Tran, ', 'Chintara Sukapatana', '']",126953,$123.92M
The Report,I) (2019),R,119," Biography, Crime, Drama            ",7.2,66        ,Scott Z. Burns,"['Adam Driver, ', 'Annette Bening, ', 'Jon Hamm, ', 'Ted Levine', '']",34696,0
The King,I) (2019),R,140," Biography, Drama, History            ",7.2,62        ,David Michôd,"['Tom Glynn-Carney, ', 'Gábor Czap, ', 'Tom Fisher, ', 'Edward Ashley', '']",91416,0
Vice,I) (2018),R,132," Biography, Comedy, Drama            ",7.2,61        ,Adam McKay,"['Christian Bale, ', 'Amy Adams, ', 'Steve Carell, ', 'Sam Rockwell', '']",124751,$47.84M
Papillon,I) (2017),R,133," Adventure, Biography, Crime            ",7.2,0,Michael Noer,"['Charlie Hunnam, ', 'Damijan Oklopdzic, ', 'Christopher Fairbank, ', 'Jason Ryan', '']",57250,$2.34M
The Founder,2016),PG-13,115," Biography, Drama            ",7.2,66        ,John Lee Hancock,"['Michael Keaton, ', 'Nick Offerman, ', 'John Carroll Lynch, ', 'Linda Cardellini', '']",127970,$12.79M
Anthropoid,2016),R,120," Action, Biography, Drama            ",7.2,0,Sean Ellis,"['Jamie Dornan, ', 'Cillian Murphy, ', 'Brian Caspe, ', 'Karel Hermánek Jr.', '']",44330,$2.96M
Stan & Ollie,2018),PG,98," Biography, Comedy, Drama            ",7.2,75        ,Jon S. Baird,"['Steve Coogan, ', 'John C. Reilly, ', 'Shirley Henderson, ', 'Nina Arianda', '']",33329,$5.47M
Concussion,2015),PG-13,123," Biography, Drama, Sport            ",7.2,0,Peter Landesman,"['Will Smith, ', 'Alec Baldwin, ', 'Albert Brooks, ', 'David Morse', '']",87833,$34.54M
Tracks,I) (2013),PG-13,112," Adventure, Biography, Drama            ",7.2,78        ,John Curran,"['Mia Wasikowska, ', 'Adam Driver, ', 'Lily Pearl, ', 'Philip Dodd', '']",28022,$0.51M
Steve Jobs,2015),R,122," Biography, Drama            ",7.2,82        ,Danny Boyle,"['Michael Fassbender, ', 'Kate Winslet, ', 'Seth Rogen, ', 'Jeff Daniels', '']",155511,$17.77M
The Sessions,2012),R,95," Biography, Comedy, Drama            ",7.2,79        ,Ben Lewin,"['John Hawkes, ', 'Helen Hunt, ', 'William H. Macy, ', 'Moon Bloodgood', '']",41261,$6.00M
Unbroken,I) (2014),PG-13,137," Action, Biography, Drama            ",7.2,0,Angelina Jolie,"[""Jack O'Connell, "", 'Miyavi, ', 'Domhnall Gleeson, ', 'Garrett Hedlund', '']",150916,$115.64M
Chasing Mavericks,2012),PG,116," Biography, Drama, Sport            ",7.2,0,"Michael Apted, ","['    Stars:', 'Jonny Weston, ', 'Gerard Butler, ', 'Elisabeth Shue, ', 'Abigail Spencer']",30986,$6.00M
Kon-Tiki,2012),PG-13,118," Adventure, Biography, Drama            ",7.2,62        ,"Joachim Rønning, ","['    Stars:', 'Pål Sverre Hagen, ', 'Anders Baasmo Christiansen, ', 'Gustaf Skarsgård, ', 'Odd-Magnus Williamson']",46235,$1.52M
Lee Daniels' The Butler,I) (2013),PG-13,132," Biography, Drama            ",7.2,65        ,Lee Daniels,"['Forest Whitaker, ', 'Oprah Winfrey, ', 'John Cusack, ', 'Jane Fonda', '']",109500,$116.63M
Conviction,II) (2010,R,107," Biography, Crime, Drama            ",7.2,61        ,Tony Goldwyn,"['Hilary Swank, ', 'Sam Rockwell, ', 'Melissa Leo, ', 'Thomas D. Mahard', '']",42510,$6.78M
Agora,2009),R,127," Adventure, Biography, Drama            ",7.2,0,Alejandro Amenábar,"['Rachel Weisz, ', 'Max Minghella, ', 'Oscar Isaac, ', 'Ashraf Barhom', '']",66315,$0.62M
Secretariat,2010),PG,123," Biography, Drama, Family            ",7.2,61        ,Randall Wallace,"['Diane Lane, ', 'John Malkovich, ', 'Margo Martindale, ', 'Nelsan Ellis', '']",26689,$59.71M
Che: Part One,2008),Not Rated,134," Biography, Drama, History            ",7.2,0,Steven Soderbergh,"['Julia Ormond, ', 'Benicio Del Toro, ', 'Oscar Isaac, ', 'Pablo Guevara', '']",44409,$1.73M
The Man Who Knew Infinity,2015),PG-13,108," Biography, Drama            ",7.2,0,Matt Brown,"['Dev Patel, ', 'Jeremy Irons, ', 'Malcolm Sinclair, ', 'Raghuvir Joshi', '']",51930,$3.87M
Mongol: The Rise of Genghis Khan,2007),R,126," Action, Biography, Drama            ",7.2,74        ,Sergei Bodrov,"['Tadanobu Asano, ', 'Amadu Mamadakov, ', 'Khulan Chuluun, ', 'Honglei Sun', '']",44811,$5.70M
Glory Road,2006),PG,118," Biography, Drama, Sport            ",7.2,0,James Gartner,"['Josh Lucas, ', 'Derek Luke, ', 'Austin Nichols, ', 'Jon Voight', '']",43488,$42.64M
Chopper,2000),R,94," Biography, Crime, Drama            ",7.2,65        ,Andrew Dominik,"['Eric Bana, ', 'Simon Lyndon, ', 'Vince Colosimo, ', 'Renée Brack', '']",36254,$0.23M
Men of Honor,2000),R,129," Biography, Drama            ",7.2,0,George Tillman Jr.,"['Cuba Gooding Jr., ', 'Robert De Niro, ', 'Charlize Theron, ', 'Aunjanue Ellis', '']",107594,$48.82M
Michael Collins,1996),R,133," Biography, Drama, Thriller            ",7.2,0,Neil Jordan,"['Liam Neeson, ', 'Aidan Quinn, ', 'Julia Roberts, ', 'Ian Hart', '']",29697,$11.09M
The Doors,1991),R,140," Biography, Drama, Music            ",7.2,62        ,Oliver Stone,"['Val Kilmer, ', 'Meg Ryan, ', 'Kyle MacLachlan, ', 'Frank Whaley', '']",84364,$35.18M
Born on the Fourth of July,1989),R,145," Biography, Drama, War            ",7.2,75        ,Oliver Stone,"['Tom Cruise, ', 'Bryan Larkin, ', 'Raymond J. Barry, ', 'Caroline Kava', '']",98933,$70.00M
Out of Africa,1985),PG,161," Biography, Drama, Romance            ",7.2,69        ,Sydney Pollack,"['Meryl Streep, ', 'Robert Redford, ', 'Klaus Maria Brandauer, ', 'Michael Kitchen', '']",73464,$87.10M
Mask,1985),PG-13,120," Biography, Drama            ",7.2,73        ,Peter Bogdanovich,"['Cher, ', 'Eric Stoltz, ', 'Sam Elliott, ', 'Estelle Getty', '']",26220,$48.23M
Chariots of Fire,1981),PG,125," Biography, Drama, Sport            ",7.2,78        ,Hugh Hudson,"['Ben Cross, ', 'Ian Charleson, ', 'Nicholas Farrell, ', 'Nigel Havers', '']",55305,$58.97M
Bad Education,2019),TV-MA,108," Biography, Comedy, Crime            ",7.1,79        ,Cory Finley,"['Hugh Jackman, ', 'Ray Romano, ', 'Welker White, ', 'Allison Janney', '']",33100,0
Fighting with My Family,2019),PG-13,108," Biography, Comedy, Drama            ",7.1,68        ,Stephen Merchant,"['Dwayne Johnson, ', 'Lena Headey, ', 'Vince Vaughn, ', 'Florence Pugh', '']",67583,$22.96M
On the Basis of Sex,2018),PG-13,120," Biography, Drama            ",7.1,0,Mimi Leder,"['Felicity Jones, ', 'Armie Hammer, ', 'Justin Theroux, ', 'Sam Waterston', '']",28842,$24.62M
Can You Ever Forgive Me?,2018),R,106," Biography, Comedy, Crime            ",7.1,87        ,Marielle Heller,"['Melissa McCarthy, ', 'Richard E. Grant, ', 'Dolly Wells, ', 'Ben Falcone', '']",47360,$8.80M
Colonia,2015),R,110," Biography, Drama, History            ",7.1,0,Florian Gallenberger,"['Emma Watson, ', 'Daniel Brühl, ', 'Michael Nyqvist, ', 'Richenda Carey', '']",48301,0
The Dig,2021),PG-13,112," Biography, Drama, History            ",7.1,73        ,Simon Stone,"['Carey Mulligan, ', 'Ralph Fiennes, ', 'Lily James, ', 'Johnny Flynn', '']",45021,0
Race,I) (2016),PG-13,134," Biography, Drama, Sport            ",7.1,0,Stephen Hopkins,"['Stephan James, ', 'Jason Sudeikis, ', 'Eli Goree, ', 'Shanice Banton', '']",35072,$19.10M
Ip Man 3,2015),PG-13,105," Action, Biography, Drama            ",7.1,0,Wilson Yip,"['Donnie Yen, ', 'Lynn Xiong, ', 'Jin Zhang, ', 'Mike Tyson', '']",49912,$2.68M
Everest,2015),PG-13,121," Action, Adventure, Biography            ",7.1,64        ,Baltasar Kormákur,"['Jason Clarke, ', 'Ang Phula Sherpa, ', 'Thomas M. Wright, ', 'Martin Henderson', '']",198613,$43.48M
The Glass Castle,2017),PG-13,127," Biography, Drama            ",7.1,0,Destin Daniel Cretton,"['Brie Larson, ', 'Woody Harrelson, ', 'Naomi Watts, ', 'Ella Anderson', '']",30204,$17.27M
Wild,I) (2014),R,115," Adventure, Biography, Drama            ",7.1,76        ,Jean-Marc Vallée,"['Reese Witherspoon, ', 'Laura Dern, ', 'Gaby Hoffmann, ', 'Michiel Huisman', '']",121380,$37.88M
Mandela: Long Walk to Freedom,2013),PG-13,141," Biography, Drama, History            ",7.1,0,Justin Chadwick,"['Idris Elba, ', 'Naomie Harris, ', 'Terry Pheto, ', 'Robert Hobbs', '']",26592,$8.32M
The Railway Man,2013),R,116," Biography, Drama, Romance            ",7.1,0,Jonathan Teplitzky,"['Colin Firth, ', 'Nicole Kidman, ', 'Stellan Skarsgård, ', 'Jeremy Irvine', '']",37624,$4.44M
War Dogs,2016),R,114," Biography, Comedy, Crime            ",7.1,0,Todd Phillips,"['Jonah Hill, ', 'Miles Teller, ', 'Steve Lantz, ', 'Gregg Weiner', '']",181980,$43.03M
Goodbye Christopher Robin,2017),PG,107," Biography, Drama, Family            ",7.1,0,Simon Curtis,"['Domhnall Gleeson, ', 'Margot Robbie, ', 'Kelly Macdonald, ', 'Vicki Pepperdine', '']",25013,$1.74M
The Legend Is Born: Ip Man,2010),Not Rated,100," Action, Biography, Drama            ",7.1,0,Herman Yau,"['Yu-Hang To, ', 'Yi Huang, ', 'Biao Yuen, ', 'Siu-Wong Fan', '']",31340,0
Kill the Irishman,2011),R,106," Biography, Crime, Drama            ",7.1,0,Jonathan Hensleigh,"['Ray Stevenson, ', 'Christopher Walken, ', ""Vincent D'Onofrio, "", 'Val Kilmer', '']",46141,$1.19M
The Devil's Double,2011),R,109," Biography, Drama, Thriller            ",7.1,0,Lee Tamahori,"['Dominic Cooper, ', 'Ludivine Sagnier, ', 'Raad Rawi, ', 'Philip Quast', '']",60355,$1.36M
Nowhere Boy,2009),R,98," Biography, Drama, Music            ",7.1,67        ,Sam Taylor-Johnson,"['Aaron Taylor-Johnson, ', 'Kristin Scott Thomas, ', 'Anne-Marie Duff, ', 'David Threlfall', '']",35257,$1.45M
Bronson,2008),R,92," Action, Biography, Crime            ",7.1,71        ,Nicolas Winding Refn,"['Tom Hardy, ', 'Kelly Adams, ', 'Luing Andrews, ', 'Katy Barker', '']",121358,$0.10M
The Whistleblower,2010),R,112," Biography, Crime, Drama            ",7.1,0,Larysa Kondracki,"['Rachel Weisz, ', 'Monica Bellucci, ', 'Vanessa Redgrave, ', 'David Strathairn', '']",31906,$1.12M
The Danish Girl,2015),R,119," Biography, Drama, Romance            ",7.1,66        ,Tom Hooper,"['Eddie Redmayne, ', 'Alicia Vikander, ', 'Amber Heard, ', 'Ben Whishaw', '']",165634,$11.11M
Invincible,2006),PG,105," Biography, Drama, Sport            ",7.1,63        ,Ericson Core,"['Mark Wahlberg, ', 'Greg Kinnear, ', 'Elizabeth Banks, ', 'Kevin Conway', '']",66658,$57.79M
Lords of Dogtown,2005),PG-13,107," Biography, Drama, Sport            ",7.1,0,Catherine Hardwicke,"['Heath Ledger, ', 'Emile Hirsch, ', 'Victor Rasuk, ', 'Johnny Knoxville', '']",52218,$11.01M
Seven Years in Tibet,1997),PG-13,136," Adventure, Biography, Drama            ",7.1,0,Jean-Jacques Annaud,"['Brad Pitt, ', 'David Thewlis, ', 'BD Wong, ', 'Mako', '']",130656,$37.96M
Nixon,1995),R,192," Biography, Drama, History            ",7.1,66        ,Oliver Stone,"['Anthony Hopkins, ', 'Joan Allen, ', 'Powers Boothe, ', 'Ed Harris', '']",28926,$13.56M
Alive,1993),R,120," Biography, Drama, Thriller            ",7.1,0,Frank Marshall,"['Ethan Hawke, ', 'Vincent Spano, ', 'Josh Hamilton, ', 'Bruce Ramsay', '']",51426,$36.73M
American Animals,2018),R,116," Biography, Crime, Drama            ",7.0,68        ,Bart Layton,"['Spencer Reinhard, ', 'Warren Lipka, ', 'Eric Borsuk, ', 'Chas Allen', '']",39295,$2.86M
Loving,2016),PG-13,123," Biography, Drama, Romance            ",7.0,79        ,Jeff Nichols,"['Ruth Negga, ', 'Joel Edgerton, ', 'Will Dalton, ', 'Dean Mumford', '']",32139,$7.70M
Ip Man 4: The Finale,2019),Not Rated,107," Action, Biography, Drama            ",7.0,62        ,Wilson Yip,"['Donnie Yen, ', 'Scott Adkins, ', 'Danny Kwok-Kwan Chan, ', 'Vanness Wu', '']",25223,$3.96M
Danny Collins,2015),R,106," Biography, Comedy, Drama            ",7.0,0,Dan Fogelman,"['Al Pacino, ', 'Annette Bening, ', 'Jennifer Garner, ', 'Bobby Cannavale', '']",30126,$5.35M
The Zookeeper's Wife,2017),PG-13,127," Biography, Drama, History            ",7.0,0,Niki Caro,"['Jessica Chastain, ', 'Johan Heldenbergh, ', 'Daniel Brühl, ', 'Timothy Radford', '']",38995,$17.45M
Million Dollar Arm,2014),PG,124," Biography, Drama, Sport            ",7.0,0,Craig Gillespie,"['Jon Hamm, ', 'Aasif Mandvi, ', 'Alan Arkin, ', 'Suraj Sharma', '']",43812,$36.45M
Soul Surfer,2011),PG,112," Biography, Drama, Family            ",7.0,0,Sean McNamara,"['AnnaSophia Robb, ', 'Dennis Quaid, ', 'Helen Hunt, ', 'Carrie Underwood', '']",46045,$43.85M
Pawn Sacrifice,2014),PG-13,115," Biography, Drama, Sport            ",7.0,65        ,Edward Zwick,"['Tobey Maguire, ', 'Liev Schreiber, ', 'Peter Sarsgaard, ', 'Michael Stuhlbarg', '']",41243,$2.44M
