title,year,certificate,duration,genre,rating,metascore,director,actors,votes,gross
The Mighty Ducks,1992),PG,104," Comedy, Drama, Family            ",6.6,0,Stephen Herek,"['Emilio Estevez, ', 'Joss Ackland, ', 'Lane Smith, ', 'Heidi Kling', '']",59388,$50.75M
Annie,1982),PG,127," Comedy, Drama, Family            ",6.6,0,John Huston,"['Aileen Quinn, ', 'Albert Finney, ', 'Carol Burnett, ', 'Ann Reinking', '']",40312,$57.06M
The Secret Life of Pets 2,2019),PG,86," Animation, Adventure, Comedy            ",6.5,0,"Chris Renaud, ","['    Stars:', 'Patton Oswalt, ', 'Kevin Hart, ', 'Harrison Ford, ', 'Eric Stonestreet']",50944,$158.87M
The Secret Life of Pets,2016),PG,87," Animation, Adventure, Comedy            ",6.5,61        ,"Chris Renaud, ","['    Stars:', 'Louis C.K., ', 'Eric Stonestreet, ', 'Kevin Hart, ', 'Lake Bell']",184160,$368.38M
Trolls,2016),PG,92," Animation, Adventure, Comedy            ",6.5,0,"Mike Mitchell, ","['    Stars:', 'Anna Kendrick, ', 'Justin Timberlake, ', 'Zooey Deschanel, ', 'Christopher Mintz-Plasse']",73039,$153.71M
Ice Age: Continental Drift,2012),PG,88," Animation, Adventure, Comedy            ",6.5,0,"Steve Martino, ","['    Stars:', 'Ray Romano, ', 'Denis Leary, ', 'John Leguizamo, ', 'Aziz Ansari']",193164,$161.32M
Diary of a Wimpy Kid: Rodrick Rules,2011),PG,99," Comedy, Family            ",6.5,0,David Bowers,"['Zachary Gordon, ', 'Devon Bostick, ', 'Robert Capron, ', 'Rachael Harris', '']",26585,$52.70M
City of Ember,2008),PG,90," Adventure, Family, Fantasy            ",6.5,0,Gil Kenan,"['Saoirse Ronan, ', 'Toby Jones, ', 'Bill Murray, ', 'David Ryall', '']",63075,$7.87M
The Chronicles of Narnia: Prince Caspian,2008),PG,150," Action, Adventure, Family            ",6.5,62        ,Andrew Adamson,"['Ben Barnes, ', 'Skandar Keynes, ', 'Georgie Henley, ', 'William Moseley', '']",195610,$141.62M
The Spiderwick Chronicles,2008),PG,96," Action, Adventure, Drama            ",6.5,62        ,Mark Waters,"['Freddie Highmore, ', 'Sarah Bolger, ', 'David Strathairn, ', 'Mary-Louise Parker', '']",88983,$71.20M
Nanny McPhee,2005),PG,97," Comedy, Family, Fantasy            ",6.5,0,Kirk Jones,"['Emma Thompson, ', 'Colin Firth, ', 'Angela Lansbury, ', 'Kelly Macdonald', '']",68598,$47.14M
Dinosaur,2000),PG,82," Animation, Adventure, Family            ",6.5,0,"Eric Leighton, ","['    Stars:', 'D.B. Sweeney, ', 'Julianna Margulies, ', 'Samuel E. Wright, ', 'Alfre Woodard']",53976,$137.75M
The Parent Trap,1998),PG,128," Adventure, Comedy, Drama            ",6.5,64        ,Nancy Meyers,"['Lindsay Lohan, ', 'Dennis Quaid, ', 'Natasha Richardson, ', 'Elaine Hendrix', '']",121857,$66.31M
Antz,1998),PG,83," Animation, Adventure, Comedy            ",6.5,72        ,"Eric Darnell, ","['    Stars:', 'Woody Allen, ', 'Sharon Stone, ', 'Gene Hackman, ', 'Sylvester Stallone']",146800,$90.76M
Bean,1997),PG-13,89," Adventure, Comedy, Family            ",6.5,0,Mel Smith,"['Rowan Atkinson, ', 'Peter MacNicol, ', 'John Mills, ', 'Pamela Reed', '']",98361,$45.32M
Space Jam,1996),PG,88," Animation, Adventure, Comedy            ",6.5,0,Joe Pytka,"['Michael Jordan, ', 'Wayne Knight, ', 'Theresa Randle, ', 'Manner Washington', '']",164360,$90.46M
The Santa Clause,1994),PG,97," Comedy, Drama, Family            ",6.5,0,John Pasquin,"['Tim Allen, ', 'Judge Reinhold, ', 'Wendy Crewson, ', 'Eric Lloyd', '']",101105,$144.83M
FernGully: The Last Rainforest,1992),G,76," Animation, Adventure, Family            ",6.5,67        ,Bill Kroyer,"['Samantha Mathis, ', 'Christian Slater, ', 'Robin Williams, ', 'Tim Curry', '']",27535,$24.65M
The Rocketeer,1991),PG,108," Action, Adventure, Family            ",6.5,61        ,Joe Johnston,"['Billy Campbell, ', 'Jennifer Connelly, ', 'Alan Arkin, ', 'Timothy Dalton', '']",53399,$46.70M
Father of the Bride,1991),PG,105," Comedy, Family, Romance            ",6.5,0,Charles Shyer,"['Steve Martin, ', 'Diane Keaton, ', 'Martin Short, ', 'Kimberly Williams-Paisley', '']",69315,$89.33M
Batman: The Movie,1966),PG,105," Adventure, Comedy, Crime            ",6.5,71        ,Leslie H. Martinson,"['Adam West, ', 'Burt Ward, ', 'Lee Meriwether, ', 'Cesar Romero', '']",29893,0
The BFG,2016),PG,117," Adventure, Family, Fantasy            ",6.4,66        ,Steven Spielberg,"['Mark Rylance, ', 'Ruby Barnhill, ', 'Penelope Wilton, ', 'Jemaine Clement', '']",78323,$55.48M
Minions,2015),PG,91," Animation, Adventure, Comedy            ",6.4,0,"Kyle Balda, ","['    Stars:', 'Sandra Bullock, ', 'Jon Hamm, ', 'Michael Keaton, ', 'Pierre Coffin']",213603,$336.05M
Muppets Most Wanted,2014),PG,107," Adventure, Comedy, Crime            ",6.4,61        ,James Bobin,"['Ricky Gervais, ', 'Ty Burrell, ', 'Tina Fey, ', 'Steve Whitmire', '']",31966,$51.18M
Cloudy with a Chance of Meatballs 2,2013),PG,95," Animation, Adventure, Comedy            ",6.4,0,"Cody Cameron, ","['    Stars:', 'Bill Hader, ', 'Anna Faris, ', 'Will Forte, ', 'Neil Patrick Harris']",91695,$119.79M
Tomorrowland,2015),PG,130," Action, Adventure, Family            ",6.4,0,Brad Bird,"['George Clooney, ', 'Britt Robertson, ', 'Hugh Laurie, ', 'Raffey Cassidy', '']",173035,$93.44M
Turbo,2013),PG,96," Animation, Adventure, Comedy            ",6.4,0,David Soren,"['Ryan Reynolds, ', 'Paul Giamatti, ', 'Maya Rudolph, ', 'Samuel L. Jackson', '']",85511,$83.03M
The Lorax,2012),PG,86," Animation, Adventure, Comedy            ",6.4,0,"Chris Renaud, ","['    Stars:', 'Zac Efron, ', 'Taylor Swift, ', 'Danny DeVito, ', 'Ed Helms']",99621,$214.03M
Alice in Wonderland,I) (2010),PG,108," Adventure, Family, Fantasy            ",6.4,0,Tim Burton,"['Mia Wasikowska, ', 'Johnny Depp, ', 'Helena Bonham Carter, ', 'Anne Hathaway', '']",386076,$334.19M
Monsters vs. Aliens,2009),PG,94," Animation, Action, Adventure            ",6.4,0,"Rob Letterman, ","['    Stars:', 'Reese Witherspoon, ', 'Rainn Wilson, ', 'Stephen Colbert, ', 'Seth Rogen']",148082,$198.35M
The Water Horse,2007),PG,112," Adventure, Family, Fantasy            ",6.4,71        ,Jay Russell,"['Emily Watson, ', 'David Morrissey, ', 'Alex Etel, ', 'Bruce Allpress', '']",38012,$40.41M
Night at the Museum,2006),PG,108," Adventure, Comedy, Family            ",6.4,0,Shawn Levy,"['Ben Stiller, ', 'Carla Gugino, ', 'Ricky Gervais, ', 'Dick Van Dyke', '']",316654,$250.86M
Mr. Bean's Holiday,2007),G,90," Comedy, Family            ",6.4,0,Steve Bendelack,"['Rowan Atkinson, ', 'Willem Dafoe, ', 'Steve Pemberton, ', 'Lily Atkinson', '']",116631,$33.30M
Hoodwinked,2005),PG,80," Animation, Comedy, Crime            ",6.4,0,"Cory Edwards, ","['| ', '    Stars:', 'Anne Hathaway, ', 'Glenn Close, ', 'Patrick Warburton, ']",56799,$51.39M
Happy Feet,2006),PG,108," Animation, Adventure, Comedy            ",6.4,77        ,"George Miller, ","['| ', '    Stars:', 'Elijah Wood, ', 'Brittany Murphy, ', 'Hugh Jackman, ']",171049,$198.00M
Little Giants,1994),PG,107," Comedy, Family, Sport            ",6.4,0,Duwayne Dunham,"['Rick Moranis, ', ""Ed O'Neill, "", 'Shawna Waldron, ', 'Devon Sawa', '']",26266,$19.29M
The Three Musketeers,1993),PG,105," Action, Adventure, Comedy            ",6.4,0,Stephen Herek,"['Charlie Sheen, ', 'Kiefer Sutherland, ', ""Chris O'Donnell, "", 'Oliver Platt', '']",50979,$53.90M
Sister Act,1992),PG,100," Comedy, Crime, Family            ",6.4,0,Emile Ardolino,"['Whoopi Goldberg, ', 'Maggie Smith, ', 'Kathy Najimy, ', 'Wendy Makkena', '']",88849,$139.61M
"Honey, I Shrunk the Kids",1989),PG,93," Adventure, Comedy, Family            ",6.4,63        ,Joe Johnston,"['Rick Moranis, ', 'Matt Frewer, ', 'Marcia Strassman, ', 'Kristine Sutherland', '']",143936,$130.72M
The Black Cauldron,1985),PG,80," Animation, Action, Adventure            ",6.4,0,"Ted Berman, ","['    Stars:', 'Grant Bardsley, ', 'Freddie Jones, ', 'Susan Sheridan, ', 'Nigel Hawthorne']",32127,$21.29M
Hotel Transylvania 3: Summer Vacation,2018),PG,97," Animation, Adventure, Comedy            ",6.3,0,Genndy Tartakovsky,"['Adam Sandler, ', 'Andy Samberg, ', 'Selena Gomez, ', 'Kevin James', '']",58624,$167.51M
The Boss Baby,2017),PG,97," Animation, Adventure, Comedy            ",6.3,0,Tom McGrath,"['Alec Baldwin, ', 'Steve Buscemi, ', 'Jimmy Kimmel, ', 'Lisa Kudrow', '']",109854,$175.00M
Dumbo,2019),PG,112," Adventure, Family, Fantasy            ",6.3,0,Tim Burton,"['Colin Farrell, ', 'Michael Keaton, ', 'Danny DeVito, ', 'Eva Green', '']",67087,$114.77M
Despicable Me 3,2017),PG,89," Animation, Adventure, Comedy            ",6.3,0,"Kyle Balda, ","['| ', '    Stars:', 'Steve Carell, ', 'Kristen Wiig, ', 'Trey Parker, ']",115170,$264.62M
The Grinch,2018),PG,85," Animation, Comedy, Family            ",6.3,0,"Yarrow Cheney, ","['    Stars:', 'Benedict Cumberbatch, ', 'Cameron Seely, ', 'Rashida Jones, ', 'Pharrell Williams']",56673,$270.62M
Rio 2,2014),G,101," Animation, Adventure, Comedy            ",6.3,0,Carlos Saldanha,"['Jesse Eisenberg, ', 'Anne Hathaway, ', 'Jemaine Clement, ', 'Andy Garcia', '']",80983,$131.54M
The Angry Birds Movie,2016),PG,97," Animation, Action, Adventure            ",6.3,0,"Clay Kaytis, ","['    Stars:', 'Jason Sudeikis, ', 'Josh Gad, ', 'Danny McBride, ', 'Maya Rudolph']",81028,$107.51M
Oz the Great and Powerful,2013),PG,130," Adventure, Family, Fantasy            ",6.3,0,Sam Raimi,"['James Franco, ', 'Michelle Williams, ', 'Rachel Weisz, ', 'Mila Kunis', '']",199596,$234.91M
Goosebumps,2015),PG,103," Adventure, Comedy, Family            ",6.3,0,Rob Letterman,"['Jack Black, ', 'Dylan Minnette, ', 'Odeya Rush, ', 'Ryan Lee', '']",81436,$80.08M
The Chronicles of Narnia: The Voyage of the Dawn Treader,2010),PG,113," Adventure, Family, Fantasy            ",6.3,0,Michael Apted,"['Ben Barnes, ', 'Skandar Keynes, ', 'Georgie Henley, ', 'Will Poulter', '']",142699,$104.39M
Shrek Forever After,2010),PG,93," Animation, Adventure, Comedy            ",6.3,0,Mike Mitchell,"['Mike Myers, ', 'Cameron Diaz, ', 'Eddie Murphy, ', 'Antonio Banderas', '']",186179,$238.37M
Charlotte's Web,2006),G,97," Adventure, Comedy, Family            ",6.3,68        ,Gary Winick,"['Dakota Fanning, ', 'Julia Roberts, ', 'Oprah Winfrey, ', 'Steve Buscemi', '']",37632,$82.99M
Astro Boy,2009),PG,94," Animation, Action, Comedy            ",6.3,0,David Bowers,"['Freddie Highmore, ', 'Nicolas Cage, ', 'Kristen Bell, ', 'Charlize Theron', '']",33480,$19.55M
Robots,2005),PG,91," Animation, Adventure, Comedy            ",6.3,64        ,"Chris Wedge, ","['    Stars:', 'Ewan McGregor, ', 'Halle Berry, ', 'Mel Brooks, ', 'Robin Williams']",133848,$128.20M
Ella Enchanted,2004),PG,96," Comedy, Family, Fantasy            ",6.3,0,Tommy O'Haver,"['Anne Hathaway, ', 'Hugh Dancy, ', 'Cary Elwes, ', 'Joanna Lumley', '']",62406,$22.92M
The Princess Diaries,2001),G,111," Comedy, Family, Romance            ",6.3,0,Garry Marshall,"['Julie Andrews, ', 'Anne Hathaway, ', 'Hector Elizondo, ', 'Heather Matarazzo', '']",129648,$108.25M
Pokémon: The First Movie - Mewtwo Strikes Back,1998),G,96," Animation, Action, Adventure            ",6.3,0,"Kunihiko Yuyama, ","['    Stars:', 'Veronica Taylor, ', 'Rachael Lillis, ', 'Eric Stuart, ', 'Jay Goede']",40211,$85.74M
Osmosis Jones,2001),PG,95," Animation, Action, Adventure            ",6.3,0,"Bobby Farrelly, ","['    Stars:', 'Laurence Fishburne, ', 'Chris Rock, ', 'David Hyde Pierce, ', 'Brandy Norwood']",32513,$13.60M
Major Payne,1995),PG-13,95," Adventure, Comedy, Family            ",6.3,0,Nick Castle,"['Damon Wayans, ', 'Michael Ironside, ', 'Bam Bam Bigelow, ', 'Joseph Blaire', '']",30932,$29.41M
The Little Rascals,1994),PG,82," Comedy, Family, Romance            ",6.3,0,Penelope Spheeris,"['Travis Tedford, ', 'Bug Hall, ', 'Brittany Ashton Holmes, ', 'Kevin Jamal Woods', '']",43416,$51.76M
Night at the Museum: Secret of the Tomb,2014),PG,98," Adventure, Comedy, Family            ",6.2,0,Shawn Levy,"['Ben Stiller, ', 'Robin Williams, ', 'Owen Wilson, ', 'Dick Van Dyke', '']",108207,$113.75M
Alice Through the Looking Glass,2016),PG,113," Adventure, Family, Fantasy            ",6.2,0,James Bobin,"['Mia Wasikowska, ', 'Johnny Depp, ', 'Helena Bonham Carter, ', 'Anne Hathaway', '']",94959,$77.04M
Captain Underpants: The First Epic Movie,2017),PG,89," Animation, Action, Comedy            ",6.2,69        ,David Soren,"['Kevin Hart, ', 'Thomas Middleditch, ', 'Ed Helms, ', 'Nick Kroll', '']",25195,$73.92M
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014),PG,81," Comedy, Drama, Family            ",6.2,0,Miguel Arteta,"['Steve Carell, ', 'Jennifer Garner, ', 'Ed Oxenbould, ', 'Dylan Minnette', '']",41121,$66.95M
Daddy's Home,2015),PG-13,96," Comedy, Family            ",6.2,0,Sean Anders,"['Will Ferrell, ', 'Mark Wahlberg, ', 'Linda Cardellini, ', 'Thomas Haden Church', '']",109694,$150.36M
Jack the Giant Slayer,2013),PG-13,114," Adventure, Comedy, Family            ",6.2,0,Bryan Singer,"['Nicholas Hoult, ', 'Stanley Tucci, ', 'Ewan McGregor, ', 'Bill Nighy', '']",132350,$65.19M
Diary of a Wimpy Kid,2010),PG,120," Comedy, Drama, Family            ",6.2,0,Thor Freudenthal,"['Zachary Gordon, ', 'Robert Capron, ', 'Rachael Harris, ', 'Steve Zahn', '']",43312,$64.00M
The Karate Kid,2010),PG,140," Action, Drama, Family            ",6.2,61        ,Harald Zwart,"['Jackie Chan, ', 'Jaden Smith, ', 'Taraji P. Henson, ', 'Wenwen Han', '']",163767,$176.59M
Mr. Magorium's Wonder Emporium,2007),G,93," Comedy, Family, Fantasy            ",6.2,0,Zach Helm,"['Natalie Portman, ', 'Dustin Hoffman, ', 'Jason Bateman, ', 'Ted Ludzik', '']",42928,$32.06M
TMNT,2007),PG,103," Animation, Action, Adventure            ",6.2,0,Kevin Munroe,"['Patrick Stewart, ', 'Mako, ', 'Chris Evans, ', 'Sarah Michelle Gellar', '']",61530,$54.15M
Zathura: A Space Adventure,2005),PG,101," Action, Adventure, Comedy            ",6.2,67        ,Jon Favreau,"['Josh Hutcherson, ', 'Jonah Bobo, ', 'Dax Shepard, ', 'Tim Robbins', '']",94440,$29.26M
Sky High,2005),PG,100," Adventure, Comedy, Family            ",6.2,62        ,Mike Mitchell,"['Kurt Russell, ', 'Kelly Preston, ', 'Michael Angarano, ', 'Danielle Panabaker', '']",79741,$63.95M
Freaky Friday,2003),PG,97," Comedy, Family, Fantasy            ",6.2,70        ,Mark Waters,"['Jamie Lee Curtis, ', 'Lindsay Lohan, ', 'Mark Harmon, ', 'Harold Gould', '']",126247,$110.23M
How the Grinch Stole Christmas,2000),PG,104," Comedy, Family, Fantasy            ",6.2,0,Ron Howard,"['Jim Carrey, ', 'Taylor Momsen, ', 'Kelley, ', 'Jeffrey Tambor', '']",216840,$260.04M
Small Soldiers,1998),PG-13,110," Action, Adventure, Comedy            ",6.2,0,Joe Dante,"['Kirsten Dunst, ', 'Gregory Smith, ', 'David Cross, ', 'Jay Mohr', '']",92015,$54.68M
Baby's Day Out,1994),PG,99," Adventure, Comedy, Crime            ",6.2,0,Patrick Read Johnson,"['Lara Flynn Boyle, ', 'Joe Mantegna, ', 'Joe Pantoliano, ', 'Brian Haley', '']",46423,$16.67M
Angels in the Outfield,1994),PG,102," Comedy, Family, Fantasy            ",6.2,0,William Dear,"['Danny Glover, ', 'Brenda Fricker, ', 'Tony Danza, ', 'Christopher Lloyd', '']",29358,$50.24M
The House with a Clock in Its Walls,2018),PG,105," Comedy, Family, Fantasy            ",6.1,0,Eli Roth,"['Jack Black, ', 'Cate Blanchett, ', 'Owen Vaccaro, ', 'Kyle MacLachlan', '']",46219,$68.55M
Nanny McPhee Returns,2010),PG,109," Comedy, Family, Fantasy            ",6.1,0,Susanna White,"['Emma Thompson, ', 'Maggie Gyllenhaal, ', 'Ralph Fiennes, ', 'Oscar Steer', '']",28842,$29.20M
Cars 2,2011),G,106," Animation, Adventure, Comedy            ",6.1,0,"John Lasseter, ","['    Stars:', 'Owen Wilson, ', 'Larry the Cable Guy, ', 'Michael Caine, ', 'Emily Mortimer']",162881,$191.45M
The Sorcerer's Apprentice,2010),PG,109," Action, Adventure, Family            ",6.1,0,Jon Turteltaub,"['Nicolas Cage, ', 'Jay Baruchel, ', 'Alfred Molina, ', 'Teresa Palmer', '']",153876,$63.15M
Inkheart,2008),PG,106," Adventure, Family, Fantasy            ",6.1,0,Iain Softley,"['Brendan Fraser, ', 'Andy Serkis, ', 'Eliza Bennett, ', 'Sienna Guillory', '']",73929,$17.30M
The Game Plan,2007),PG,110," Comedy, Family, Sport            ",6.1,0,Andy Fickman,"['Dwayne Johnson, ', 'Kyra Sedgwick, ', 'Madison Pettis, ', 'Roselyn Sanchez', '']",59469,$90.65M
The Tale of Despereaux,2008),G,93," Animation, Adventure, Comedy            ",6.1,0,"Sam Fell, ","['    Stars:', 'Matthew Broderick, ', 'Emma Watson, ', 'Dustin Hoffman, ', 'Tracey Ullman']",35963,$50.88M
Shrek the Third,2007),PG,93," Animation, Adventure, Comedy            ",6.1,0,"Chris Miller, ","['    Stars:', 'Mike Myers, ', 'Cameron Diaz, ', 'Eddie Murphy, ', 'Antonio Banderas']",282393,$320.71M
Open Season,2006),PG,86," Animation, Adventure, Comedy            ",6.1,0,"Roger Allers, ","['| ', '    Stars:', 'Ashton Kutcher, ', 'Martin Lawrence, ', 'Debra Messing, ']",87222,$85.11M
Bee Movie,2007),PG,91," Animation, Adventure, Comedy            ",6.1,0,"Simon J. Smith, ","['    Stars:', 'Jerry Seinfeld, ', 'Renée Zellweger, ', 'Matthew Broderick, ', 'Patrick Warburton']",143981,$126.63M
The Golden Compass,2007),PG-13,113," Adventure, Family, Fantasy            ",6.1,0,Chris Weitz,"['Nicole Kidman, ', 'Daniel Craig, ', 'Dakota Blue Richards, ', 'Ben Walker', '']",179978,$70.11M
The Kid,2000),PG,104," Comedy, Family, Fantasy            ",6.1,0,Jon Turteltaub,"['Bruce Willis, ', 'Spencer Breslin, ', 'Emily Mortimer, ', 'Lily Tomlin', '']",40364,$69.69M
Father of the Bride Part II,1995),PG,106," Comedy, Family, Romance            ",6.1,0,Charles Shyer,"['Steve Martin, ', 'Diane Keaton, ', 'Martin Short, ', 'Kimberly Williams-Paisley', '']",34807,$76.59M
Casper,1995),PG,100," Comedy, Family, Fantasy            ",6.1,0,Brad Silberling,"['Bill Pullman, ', 'Christina Ricci, ', 'Cathy Moriarty, ', 'Eric Idle', '']",122566,$100.33M
D2: The Mighty Ducks,1994),PG,106," Comedy, Drama, Family            ",6.1,0,Sam Weisman,"['Emilio Estevez, ', 'Kathryn Erbe, ', 'Michael Tucker, ', 'Jan Rubes', '']",36992,$45.61M
Rookie of the Year,1993),PG,103," Comedy, Family, Fantasy            ",6.1,0,Daniel Stern,"['Thomas Ian Nicholas, ', 'Gary Busey, ', 'Albert Hall, ', 'Amy Morton', '']",25445,$53.58M
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991),PG,88," Action, Adventure, Comedy            ",6.1,0,Michael Pressman,"['Paige Turco, ', 'David Warner, ', 'Michelan Sisti, ', 'Leif Tilden', '']",51872,$78.66M
Three Men and a Baby,1987),PG,102," Comedy, Drama, Family            ",6.1,61        ,Leonard Nimoy,"['Tom Selleck, ', 'Steve Guttenberg, ', 'Ted Danson, ', 'Nancy Travis', '']",48554,$167.78M
The Karate Kid Part II,1986),PG,113," Action, Family, Sport            ",6.1,0,John G. Avildsen,"['Pat Morita, ', 'Ralph Macchio, ', 'Pat E. Johnson, ', 'Bruce Malmuth', '']",80392,$115.10M
The SpongeBob Movie: Sponge Out of Water,2015),PG,92," Animation, Action, Adventure            ",6.0,62        ,"Paul Tibbitt, ","['    Stars:', 'Tom Kenny, ', 'Antonio Banderas, ', 'Bill Fagerbakke, ', 'Clancy Brown']",49904,$162.99M
Mr. Popper's Penguins,2011),PG,94," Comedy, Family, Fantasy            ",6.0,0,Mark Waters,"['Jim Carrey, ', 'Carla Gugino, ', 'Angela Lansbury, ', 'Ophelia Lovibond', '']",88991,$68.22M
Night at the Museum: Battle of the Smithsonian,2009),PG,105," Adventure, Comedy, Family            ",6.0,0,Shawn Levy,"['Ben Stiller, ', 'Owen Wilson, ', 'Amy Adams, ', 'Hank Azaria', '']",178787,$177.24M
Bedtime Stories,2008),PG,99," Adventure, Comedy, Family            ",6.0,0,Adam Shankman,"['Adam Sandler, ', 'Keri Russell, ', 'Courteney Cox, ', 'Guy Pearce', '']",88714,$110.10M
Speed Racer,2008),PG,135," Action, Adventure, Comedy            ",6.0,0,"Lana Wachowski, ","['    Stars:', 'Emile Hirsch, ', 'Matthew Fox, ', 'Christina Ricci, ', 'Nicholas Elia']",69228,$43.95M
Planet 51,2009),PG,91," Animation, Adventure, Comedy            ",6.0,0,"Jorge Blanco, ","['| ', '    Stars:', 'Dwayne Johnson, ', 'Seann William Scott, ', 'Jessica Biel, ']",51140,$42.09M
Nim's Island,2008),PG,96," Adventure, Family, Fantasy            ",6.0,0,"Jennifer Flackett, ","['    Stars:', 'Jodie Foster, ', 'Gerard Butler, ', 'Abigail Breslin, ', 'Michael Carman']",33553,$48.01M
Ice Princess,2005),G,98," Comedy, Drama, Family            ",6.0,0,Tim Fywell,"['Michelle Trachtenberg, ', 'Kim Cattrall, ', 'Trevor Blumas, ', 'Joan Cusack', '']",25154,$24.38M
Arthur and the Invisibles,2006),PG,94," Animation, Adventure, Comedy            ",6.0,0,Luc Besson,"['Freddie Highmore, ', 'Mia Farrow, ', 'Madonna, ', 'Ron Crawford', '']",33481,$15.13M
Shark Tale,2004),PG,90," Animation, Adventure, Comedy            ",6.0,0,"Bibo Bergeron, ","['| ', '    Stars:', 'Will Smith, ', 'Robert De Niro, ', 'Renée Zellweger, ']",168033,$160.86M
Jimmy Neutron: Boy Genius,2001),G,82," Animation, Action, Adventure            ",6.0,65        ,John A. Davis,"['Debi Derryberry, ', 'Rob Paulsen, ', 'Megan Cavanagh, ', 'Mark DeCarlo', '']",31018,$80.94M
Asterix and Obelix vs. Caesar,1999),Not Rated,109," Adventure, Comedy, Family            ",6.0,0,Claude Zidi,"['Christian Clavier, ', 'Gérard Depardieu, ', 'Roberto Benigni, ', 'Michel Galabru', '']",39780,$1.64M
The Indian in the Cupboard,1995),PG,96," Drama, Family, Fantasy            ",6.0,0,Frank Oz,"['Hal Scardino, ', 'Litefoot, ', 'Lindsay Crouse, ', 'Richard Jenkins', '']",26410,$35.62M
Free Willy,1993),PG,112," Adventure, Drama, Family            ",6.0,79        ,Simon Wincer,"['Jason James Richter, ', 'Lori Petty, ', 'Michael Madsen, ', 'Jayne Atkinson', '']",69410,$77.70M
Harry and the Hendersons,1987),PG,110," Comedy, Family, Fantasy            ",6.0,0,William Dear,"['John Lithgow, ', 'Melinda Dillon, ', 'Margaret Langrick, ', 'Joshua Rudoy', '']",31538,$29.76M
Happy Feet Two,2011),PG,100," Animation, Adventure, Comedy            ",5.9,0,"George Miller, ","['| ', '    Stars:', 'Elijah Wood, ', 'Robin Williams, ', 'Pink, ']",42062,$64.01M
Star Wars: The Clone Wars,2008),PG,98," Animation, Action, Adventure            ",5.9,0,Dave Filoni,"['Matt Lanter, ', 'Nika Futterman, ', 'Tom Kane, ', 'Ashley Eckstein', '']",59106,$35.16M
Percy Jackson & the Olympians: The Lightning Thief,2010),PG,118," Adventure, Family, Fantasy            ",5.9,0,Chris Columbus,"['Logan Lerman, ', 'Kevin McKidd, ', 'Steve Coogan, ', 'Brandon T. Jackson', '']",178035,$88.76M
Gnomeo & Juliet,2011),G,84," Animation, Adventure, Comedy            ",5.9,0,Kelly Asbury,"['James McAvoy, ', 'Emily Blunt, ', 'Maggie Smith, ', 'Ashley Jensen', '']",52571,$99.97M
Raise Your Voice,2004),PG,103," Family, Music, Musical            ",5.9,0,Sean McNamara,"['Hilary Duff, ', 'John Corbett, ', 'Rebecca De Mornay, ', 'Oliver James', '']",26899,$10.41M
A Cinderella Story,2004),PG,95," Comedy, Family, Romance            ",5.9,0,Mark Rosman,"['Hilary Duff, ', 'Chad Michael Murray, ', 'Jennifer Coolidge, ', 'Dan Byrd', '']",81419,$51.44M
Cheaper by the Dozen,2003),PG,98," Comedy, Family            ",5.9,0,Shawn Levy,"['Steve Martin, ', 'Bonnie Hunt, ', 'Hilary Duff, ', 'Piper Perabo', '']",94536,$138.61M
The Prince and Me,2004),PG,111," Comedy, Family, Romance            ",5.9,0,Martha Coolidge,"['Julia Stiles, ', 'Luke Mably, ', 'Miranda Richardson, ', 'Ben Miller', '']",37773,$28.18M
Around the World in 80 Days,2004),PG,120," Action, Adventure, Comedy            ",5.9,0,Frank Coraci,"['Jackie Chan, ', 'Steve Coogan, ', 'Jim Broadbent, ', 'Kathy Bates', '']",85536,$24.01M
Stuart Little,1999),PG,84," Adventure, Comedy, Family            ",5.9,61        ,Rob Minkoff,"['Michael J. Fox, ', 'Geena Davis, ', 'Hugh Laurie, ', 'Jonathan Lipnicki', '']",126445,$140.04M
Heaven Is for Real,2014),PG,99," Biography, Drama, Family            ",5.8,0,Randall Wallace,"['Greg Kinnear, ', 'Kelly Reilly, ', 'Thomas Haden Church, ', 'Connor Corum', '']",25837,$91.44M
Percy Jackson: Sea of Monsters,2013),PG,106," Adventure, Family, Fantasy            ",5.8,0,Thor Freudenthal,"['Logan Lerman, ', 'Alexandra Daddario, ', 'Brandon T. Jackson, ', 'Nathan Fillion', '']",110969,$68.56M
The Addams Family,2019),PG,86," Animation, Comedy, Family            ",5.8,0,"Greg Tiernan, ","['    Stars:', 'Oscar Isaac, ', 'Charlize Theron, ', 'Chloë Grace Moretz, ', 'Finn Wolfhard']",29299,$100.04M
Journey 2: The Mysterious Island,2012),PG,94," Action, Adventure, Family            ",5.8,0,Brad Peyton,"['Josh Hutcherson, ', 'Dwayne Johnson, ', 'Michael Caine, ', 'Luis Guzmán', '']",94325,$103.86M
Monte Carlo,2011),PG,109," Adventure, Comedy, Family            ",5.8,0,Thomas Bezucha,"['Selena Gomez, ', 'Leighton Meester, ', 'Katie Cassidy, ', 'Cory Monteith', '']",41484,$23.19M
Nacho Libre,2006),PG,92," Comedy, Family, Sport            ",5.8,0,Jared Hess,"['Jack Black, ', 'Ana de la Reguera, ', 'Héctor Jiménez, ', 'Darius Rose', '']",81851,$80.20M
