title,year,certificate,duration,genre,rating,metascore,director,actors,votes,gross
The Ant Bully,2006),PG,88," Animation, Adventure, Comedy            ",5.8,0,John A. Davis,"['Paul Giamatti, ', 'Nicolas Cage, ', 'Julia Roberts, ', 'Meryl Streep', '']",37182,$28.14M
Ice Age: Collision Course,2016),PG,94," Animation, Adventure, Comedy            ",5.7,0,"Mike Thurmeier, ","['    Stars:', 'Ray Romano, ', 'Denis Leary, ', 'John Leguizamo, ', 'Chris Wedge']",57768,$64.06M
The Nut Job,I) (2014),PG,85," Animation, Adventure, Comedy            ",5.7,0,Peter Lepeniotis,"['Will Arnett, ', 'Brendan Fraser, ', 'Liam Neeson, ', 'Katherine Heigl', '']",26796,$64.25M
Planes,2013),PG,91," Animation, Adventure, Comedy            ",5.7,0,Klay Hall,"['Carlos Alazraqui, ', 'Dane Cook, ', 'Stacy Keach, ', 'Brad Garrett', '']",42584,$90.29M
Chicken Little,2005),G,81," Animation, Adventure, Comedy            ",5.7,0,Mark Dindal,"['Zach Braff, ', 'Joan Cusack, ', 'Garry Marshall, ', 'Don Knotts', '']",86483,$135.39M
Looney Tunes: Back in Action,2003),PG,91," Animation, Adventure, Comedy            ",5.7,64        ,"Joe Dante, ","['    Stars:', 'Brendan Fraser, ', 'Jenna Elfman, ', 'Steve Martin, ', 'Heather Locklear']",33497,$20.99M
Barnyard,2006),PG,90," Animation, Adventure, Comedy            ",5.6,0,Steve Oedekerk,"['Kevin James, ', 'Courteney Cox, ', 'Danny Glover, ', 'Sam Elliott', '']",28168,$72.78M
Stuart Little 2,2002),PG,77," Animation, Adventure, Comedy            ",5.5,66        ,Rob Minkoff,"['Michael J. Fox, ', 'Geena Davis, ', 'Hugh Laurie, ', 'Jonathan Lipnicki', '']",50694,$64.96M
Hop,2011),PG,95," Animation, Adventure, Comedy            ",5.4,0,Tim Hill,"['Russell Brand, ', 'James Marsden, ', 'Elizabeth Perkins, ', 'Kaley Cuoco', '']",31466,$108.09M
The Smurfs,2011),PG,103," Animation, Adventure, Comedy            ",5.4,0,Raja Gosnell,"['Hank Azaria, ', 'Katy Perry, ', 'Jonathan Winters, ', 'Neil Patrick Harris', '']",84361,$142.61M
The Smurfs 2,2013),PG,105," Animation, Adventure, Comedy            ",5.3,0,Raja Gosnell,"['Neil Patrick Harris, ', 'Jayma Mays, ', 'Katy Perry, ', 'Hank Azaria', '']",38370,$71.02M
Alvin and the Chipmunks,2007),PG,92," Animation, Adventure, Comedy            ",5.2,0,Tim Hill,"['Jason Lee, ', 'Ross Bagdasarian Jr., ', 'Janice Karman, ', 'David Cross', '']",77475,$217.33M
G-Force,2009),PG,88," Animation, Action, Adventure            ",5.1,0,Hoyt Yeatman,"['Will Arnett, ', 'Penélope Cruz, ', 'Zach Galifianakis, ', 'Bill Nighy', '']",43068,$119.44M
Garfield: A Tail of Two Kitties,2006),PG,82," Animation, Adventure, Comedy            ",5.0,0,"Tim Hill, ","['    Stars:', 'Breckin Meyer, ', 'Jennifer Love Hewitt, ', 'Billy Connolly, ', 'Bill Murray']",39483,$28.43M
Garfield,2004),PG,80," Animation, Comedy, Family            ",5.0,0,Peter Hewitt,"['Breckin Meyer, ', 'Jennifer Love Hewitt, ', 'Stephen Tobolowsky, ', 'Bill Murray', '']",80050,$75.37M
Alvin and the Chipmunks: The Squeakquel,2009),PG,88," Animation, Adventure, Comedy            ",4.5,0,Betty Thomas,"['Jason Lee, ', 'Zachary Levi, ', 'David Cross, ', 'Justin Long', '']",44146,$219.61M
Alvin and the Chipmunks: Chipwrecked,2011),G,87," Animation, Adventure, Comedy            ",4.3,0,Mike Mitchell,"['Justin Long, ', 'Matthew Gray Gubler, ', 'Jesse McCartney, ', 'Jason Lee', '']",31803,$133.11M
The Emoji Movie,2017),PG,86," Animation, Adventure, Comedy            ",3.3,0,Tony Leondis,"['T.J. Miller, ', 'James Corden, ', 'Anna Faris, ', 'Maya Rudolph', '']",56671,$86.09M
Meet the Spartans,2008),PG-13,87," Animation, Comedy, Fantasy            ",2.8,0,"Jason Friedberg, ","['    Stars:', 'Sean Maguire, ', 'Kevin Sorbo, ', 'Carmen Electra, ', 'Ken Davitian']",101749,$38.23M
