title,year,certificate,duration,genre,rating,metascore,director,actors,votes,gross
Psycho,1960),R,109," Horror, Mystery, Thriller            ",8.5,97        ,Alfred Hitchcock,"['Anthony Perkins, ', 'Janet Leigh, ', 'Vera Miles, ', 'John Gavin', '']",608946,$32.00M
The Shining,1980),R,146," Drama, Horror            ",8.4,66        ,Stanley Kubrick,"['Jack Nicholson, ', 'Shelley Duvall, ', 'Danny Lloyd, ', 'Scatman Crothers', '']",906126,$44.02M
Alien,1979),R,117," Horror, Sci-Fi            ",8.4,89        ,Ridley Scott,"['Sigourney Weaver, ', 'Tom Skerritt, ', 'John Hurt, ', 'Veronica Cartwright', '']",793836,$78.90M
Tumbbad,2018),Not Rated,104," Drama, Fantasy, Horror            ",8.3,0,"Rahi Anil Barve, ","['| ', '    Stars:', 'Sohum Shah, ', 'Jyoti Malshe, ', 'Anita Date, ']",28617,0
The Blue Elephant,2014),Not Rated,170," Drama, Horror, Mystery            ",8.1,0,Marwan Hamed,"['Karim Abdel Aziz, ', 'Khaled El-Sawi, ', 'Nelly Karim, ', 'Muhammad Mamdooh', '']",26770,0
The Thing,1982),R,109," Horror, Mystery, Sci-Fi            ",8.1,0,John Carpenter,"['Kurt Russell, ', 'Wilford Brimley, ', 'Keith David, ', 'Richard Masur', '']",374100,$13.78M
What Ever Happened to Baby Jane?,1962),Passed,134," Drama, Horror, Thriller            ",8.1,75        ,Robert Aldrich,"['Bette Davis, ', 'Joan Crawford, ', 'Victor Buono, ', 'Wesley Addy', '']",50472,$4.05M
The Cabinet of Dr. Caligari,1920),Not Rated,67," Fantasy, Horror, Mystery            ",8.1,0,Robert Wiene,"['Werner Krauss, ', 'Conrad Veidt, ', 'Friedrich Feher, ', 'Lil Dagover', '']",57890,0
The Exorcist,1973),R,122, Horror            ,8.0,81        ,William Friedkin,"['Ellen Burstyn, ', 'Max von Sydow, ', 'Linda Blair, ', 'Lee J. Cobb', '']",363924,$232.91M
Rosemary's Baby,1968),Approved,137," Drama, Horror            ",8.0,96        ,Roman Polanski,"['Mia Farrow, ', 'John Cassavetes, ', 'Ruth Gordon, ', 'Sidney Blackmer', '']",195595,0
Diabolique,1955),Not Rated,117," Crime, Drama, Horror            ",8.0,0,Henri-Georges Clouzot,"['Simone Signoret, ', 'Véra Clouzot, ', 'Paul Meurisse, ', 'Charles Vanel', '']",61790,0
Let the Right One In,2008),R,114," Crime, Drama, Fantasy            ",7.9,82        ,Tomas Alfredson,"['Kåre Hedebrant, ', 'Lina Leandersson, ', 'Per Ragnar, ', 'Henrik Dahl', '']",206369,$2.12M
Shaun of the Dead,2004),R,99," Comedy, Horror            ",7.9,76        ,Edgar Wright,"['Simon Pegg, ', 'Nick Frost, ', 'Kate Ashfield, ', 'Lucy Davis', '']",515020,$13.54M
Dawn of the Dead,1978),Unrated,127," Action, Adventure, Horror            ",7.9,71        ,George A. Romero,"['David Emge, ', 'Ken Foree, ', 'Scott H. Reiniger, ', 'Gaylen Ross', '']",111958,$5.10M
Night of the Living Dead,1968),Not Rated,96," Horror, Thriller            ",7.9,89        ,George A. Romero,"['Duane Jones, ', ""Judith O'Dea, "", 'Karl Hardman, ', 'Marilyn Eastman', '']",117224,$0.09M
King Kong,1933),Passed,100," Adventure, Horror, Sci-Fi            ",7.9,90        ,"Merian C. Cooper, ","['    Stars:', 'Fay Wray, ', 'Robert Armstrong, ', 'Bruce Cabot, ', 'Frank Reicher']",79528,$10.00M
Freaks,1932),Not Rated,64," Drama, Horror            ",7.9,80        ,Tod Browning,"['Wallace Ford, ', 'Leila Hyams, ', 'Olga Baclanova, ', 'Roscoe Ates', '']",42357,0
Nosferatu,1922),Not Rated,94," Fantasy, Horror            ",7.9,0,F.W. Murnau,"['Max Schreck, ', 'Alexander Granach, ', 'Gustav von Wangenheim, ', 'Greta Schröder', '']",89341,0
I Saw the Devil,2010),Not Rated,144," Action, Crime, Drama            ",7.8,67        ,Jee-woon Kim,"['Lee Byung-Hun, ', 'Choi Min-sik, ', 'Jeon Gook-Hwan, ', 'Ho-jin Chun', '']",112665,$0.13M
Evil Dead II,1987),R,84," Action, Comedy, Fantasy            ",7.8,72        ,Sam Raimi,"['Bruce Campbell, ', 'Sarah Berry, ', 'Dan Hicks, ', 'Kassie Wesley DePaiva', '']",149131,$5.92M
The Innocents,1961),Not Rated,100, Horror            ,7.8,88        ,Jack Clayton,"['Deborah Kerr, ', 'Peter Wyngarde, ', 'Megs Jenkins, ', 'Michael Redgrave', '']",27222,$2.62M
The Bride of Frankenstein,1935),Not Rated,75," Drama, Horror, Sci-Fi            ",7.8,95        ,James Whale,"['Boris Karloff, ', 'Elsa Lanchester, ', 'Colin Clive, ', 'Valerie Hobson', '']",43789,$4.36M
Frankenstein,1931),Passed,70," Drama, Horror, Sci-Fi            ",7.8,91        ,James Whale,"['Colin Clive, ', 'Mae Clarke, ', 'Boris Karloff, ', 'John Boles', '']",65751,0
Get Out,I) (2017),R,104," Horror, Mystery, Thriller            ",7.7,85        ,Jordan Peele,"['Daniel Kaluuya, ', 'Allison Williams, ', 'Bradley Whitford, ', 'Catherine Keener', '']",498949,$176.04M
What We Do in the Shadows,2014),R,86," Comedy, Horror            ",7.7,76        ,"Jemaine Clement, ","['    Stars:', 'Jemaine Clement, ', 'Taika Waititi, ', 'Cori Gonzalez-Macuer, ', 'Jonny Brugh']",159116,$3.33M
Vampire Hunter D: Bloodlust,2000),R,103," Animation, Action, Fantasy            ",7.7,62        ,Yoshiaki Kawajiri,"['Andrew Philpot, ', 'John Rafter Lee, ', 'Pamela Adlon, ', 'Wendee Lee', '']",29399,$0.15M
Halloween,1978),R,91," Horror, Thriller            ",7.7,87        ,John Carpenter,"['Donald Pleasence, ', 'Jamie Lee Curtis, ', 'Tony Moran, ', 'Nancy Kyes', '']",234415,$47.00M
Repulsion,1965),Not Rated,105," Drama, Horror, Thriller            ",7.7,91        ,Roman Polanski,"['Catherine Deneuve, ', 'Ian Hendry, ', 'John Fraser, ', 'Yvonne Furneaux', '']",49234,0
The Birds,1963),PG-13,119," Drama, Horror, Mystery            ",7.7,90        ,Alfred Hitchcock,"['Rod Taylor, ', 'Tippi Hedren, ', 'Jessica Tandy, ', 'Suzanne Pleshette', '']",172800,$11.40M
Peeping Tom,1960),Not Rated,101," Drama, Horror, Thriller            ",7.7,0,Michael Powell,"['Karlheinz Böhm, ', 'Anna Massey, ', 'Moira Shearer, ', 'Maxine Audley', '']",31643,$0.08M
Eyes Without a Face,1960),Not Rated,90," Drama, Horror            ",7.7,90        ,Georges Franju,"['Pierre Brasseur, ', 'Alida Valli, ', 'Juliette Mayniel, ', 'Alexandre Rignault', '']",27933,$0.05M
Invasion of the Body Snatchers,1956),Approved,80," Drama, Horror, Sci-Fi            ",7.7,92        ,Don Siegel,"['Kevin McCarthy, ', 'Dana Wynter, ', 'Larry Gates, ', 'King Donovan', '']",45171,0
The Invisible Man,1933),TV-PG,71," Horror, Sci-Fi            ",7.7,87        ,James Whale,"['Claude Rains, ', 'Gloria Stuart, ', 'William Harrigan, ', 'Henry Travers', '']",31012,0
Stree,2018),Not Rated,128," Comedy, Horror            ",7.6,0,Amar Kaushik,"['Rajkummar Rao, ', 'Shraddha Kapoor, ', 'Pankaj Tripathi, ', 'Aparshakti Khurana', '']",28490,0
Train to Busan,2016),Not Rated,118," Action, Horror, Thriller            ",7.6,72        ,Sang-ho Yeon,"['Gong Yoo, ', 'Jung Yu-mi, ', 'Ma Dong-seok, ', 'Su-an Kim', '']",169436,$2.13M
The Skin I Live In,2011),R,120," Drama, Horror, Thriller            ",7.6,70        ,Pedro Almodóvar,"['Antonio Banderas, ', 'Elena Anaya, ', 'Jan Cornet, ', 'Marisa Paredes', '']",140130,$3.19M
Zombieland,2009),R,88," Adventure, Comedy, Fantasy            ",7.6,73        ,Ruben Fleischer,"['Jesse Eisenberg, ', 'Emma Stone, ', 'Woody Harrelson, ', 'Abigail Breslin', '']",522559,$75.59M
Saw,2004),R,103," Horror, Mystery, Thriller            ",7.6,0,James Wan,"['Cary Elwes, ', 'Leigh Whannell, ', 'Danny Glover, ', 'Ken Leung', '']",381097,$56.00M
28 Days Later...,2002),R,113," Drama, Horror, Sci-Fi            ",7.6,73        ,Danny Boyle,"['Cillian Murphy, ', 'Naomie Harris, ', 'Christopher Eccleston, ', 'Alex Palmer', '']",378745,$45.06M
The Others,2001),PG-13,104," Horror, Mystery, Thriller            ",7.6,74        ,Alejandro Amenábar,"['Nicole Kidman, ', 'Christopher Eccleston, ', 'Fionnula Flanagan, ', 'Alakina Mann', '']",339701,$96.52M
The Fly,1986),R,96," Drama, Horror, Sci-Fi            ",7.6,79        ,David Cronenberg,"['Jeff Goldblum, ', 'Geena Davis, ', 'John Getz, ', 'Joy Boushel', '']",160996,$40.46M
Deep Red,1975),R,127," Horror, Mystery, Thriller            ",7.6,89        ,Dario Argento,"['David Hemmings, ', 'Daria Nicolodi, ', 'Gabriele Lavia, ', 'Macha Méril', '']",32497,0
Godzilla,1954),Not Rated,96," Action, Horror, Sci-Fi            ",7.6,78        ,Ishirô Honda,"['Takashi Shimura, ', 'Akihiko Hirata, ', 'Akira Takarada, ', 'Momoko Kôchi', '']",29679,$2.42M
The Lighthouse,I) (2019),R,109," Drama, Fantasy, Horror            ",7.5,83        ,Robert Eggers,"['Robert Pattinson, ', 'Willem Dafoe, ', 'Valeriia Karaman, ', 'Logan Hawkes', '']",147732,$0.43M
A Quiet Place,2018),PG-13,90," Drama, Horror, Sci-Fi            ",7.5,82        ,John Krasinski,"['Emily Blunt, ', 'John Krasinski, ', 'Millicent Simmonds, ', 'Noah Jupe', '']",412228,$188.02M
The Wailing,2016),TV-MA,156," Horror, Mystery, Thriller            ",7.5,81        ,Hong-jin Na,"['Jun Kunimura, ', 'Hwang Jung-min, ', 'Do-won Kwak, ', 'Woo-hee Chun', '']",52991,0
Tucker and Dale vs Evil,2010),R,89," Comedy, Horror            ",7.5,65        ,Eli Craig,"['Tyler Labine, ', 'Alan Tudyk, ', 'Katrina Bowden, ', 'Jesse Moss', '']",166065,$0.22M
The Conjuring,2013),R,112," Horror, Mystery, Thriller            ",7.5,68        ,James Wan,"['Patrick Wilson, ', 'Vera Farmiga, ', 'Ron Livingston, ', 'Lili Taylor', '']",445373,$137.40M
Grindhouse,2007),R,191," Action, Horror, Thriller            ",7.5,77        ,"Robert Rodriguez, ","['Edgar Wright, ', 'Rob Zombie', '| ', '    Stars:', 'Kurt Russell, ']",178400,$25.03M
Interview with the Vampire: The Vampire Chronicles,1994),R,123," Drama, Horror            ",7.5,0,Neil Jordan,"['Brad Pitt, ', 'Tom Cruise, ', 'Antonio Banderas, ', 'Kirsten Dunst', '']",296243,$105.26M
Army of Darkness,1992),R,81," Comedy, Fantasy, Horror            ",7.5,0,Sam Raimi,"['Bruce Campbell, ', 'Embeth Davidtz, ', 'Marcus Gilbert, ', 'Ian Abercrombie', '']",163475,$11.50M
Dead Alive,1992),R,104," Comedy, Fantasy, Horror            ",7.5,0,Peter Jackson,"['Timothy Balme, ', 'Diana Peñalver, ', 'Elizabeth Moody, ', 'Ian Watkin', '']",91683,$0.24M
Jacob's Ladder,I) (1990),R,113," Drama, Horror, Mystery            ",7.5,62        ,Adrian Lyne,"['Tim Robbins, ', 'Elizabeth Peña, ', 'Danny Aiello, ', 'Matt Craven', '']",99436,$26.12M
A Nightmare on Elm Street,1984),R,91, Horror            ,7.5,76        ,Wes Craven,"['Heather Langenkamp, ', 'Johnny Depp, ', 'Robert Englund, ', 'John Saxon', '']",208433,$25.50M
The Evil Dead,1981),NC-17,85, Horror            ,7.5,71        ,Sam Raimi,"['Bruce Campbell, ', 'Ellen Sandweiss, ', 'Richard DeManincor, ', 'Betsy Baker', '']",188402,$2.40M
An American Werewolf in London,1981),R,97," Comedy, Horror            ",7.5,0,John Landis,"['David Naughton, ', 'Jenny Agutter, ', 'Joe Belcher, ', 'Griffin Dunne', '']",93639,$30.57M
Nosferatu the Vampyre,1979),PG,107," Drama, Horror            ",7.5,79        ,Werner Herzog,"['Klaus Kinski, ', 'Isabelle Adjani, ', 'Bruno Ganz, ', 'Roland Topor', '']",32897,0
The Omen,1976),R,111, Horror            ,7.5,62        ,Richard Donner,"['Gregory Peck, ', 'Lee Remick, ', 'Harvey Stephens, ', 'David Warner', '']",107963,$4.27M
The Texas Chain Saw Massacre,1974),R,83, Horror            ,7.5,78        ,Tobe Hooper,"['Marilyn Burns, ', 'Edwin Neal, ', 'Allen Danziger, ', 'Paul A. Partain', '']",138551,$30.86M
The Wicker Man,1973),R,88," Horror, Mystery, Thriller            ",7.5,87        ,Robin Hardy,"['Edward Woodward, ', 'Christopher Lee, ', 'Diane Cilento, ', 'Britt Ekland', '']",70782,$0.06M
The Haunting,1963),G,112, Horror            ,7.5,74        ,Robert Wise,"['Julie Harris, ', 'Claire Bloom, ', 'Richard Johnson, ', 'Russ Tamblyn', '']",35179,$2.62M
Dracula,1931),Passed,75," Drama, Fantasy, Horror            ",7.5,71        ,"Tod Browning, ","['    Stars:', 'Bela Lugosi, ', 'Helen Chandler, ', 'David Manners, ', 'Dwight Frye']",47199,0
Take Shelter,2011),R,120," Drama, Horror, Sci-Fi            ",7.4,85        ,Jeff Nichols,"['Michael Shannon, ', 'Jessica Chastain, ', 'Shea Whigham, ', 'Tova Stewart', '']",91983,$1.73M
REC,2007),R,78," Action, Adventure, Fantasy            ",7.4,69        ,"Jaume Balagueró, ","['    Stars:', 'Manuela Velasco, ', 'Ferran Terraza, ', 'Jorge-Yamam Serrano, ', 'Pablo Rosso']",166406,0
The Orphanage,2007),R,105," Drama, Fantasy, Horror            ",7.4,74        ,J.A. Bayona,"['Belén Rueda, ', 'Fernando Cayo, ', 'Roger Príncep, ', 'Mabel Rivera', '']",147480,$7.16M
Wallace & Gromit: The Curse of the Were-Rabbit,2005),G,85," Animation, Adventure, Comedy            ",7.4,87        ,"Steve Box, ","['    Stars:', 'Peter Sallis, ', 'Helena Bonham Carter, ', 'Ralph Fiennes, ', 'Peter Kay']",126276,$56.11M
Irreversible,2002),Not Rated,97," Crime, Drama, Horror            ",7.4,0,Gaspar Noé,"['Monica Bellucci, ', 'Vincent Cassel, ', 'Albert Dupontel, ', 'Jo Prestia', '']",121471,$0.75M
The Devil's Backbone,2001),R,106," Drama, Horror            ",7.4,78        ,Guillermo del Toro,"['Marisa Paredes, ', 'Eduardo Noriega, ', 'Federico Luppi, ', 'Fernando Tielve', '']",62092,$0.75M
Pi,1998),R,84," Drama, Horror, Mystery            ",7.4,72        ,Darren Aronofsky,"['Sean Gullette, ', 'Mark Margolis, ', 'Ben Shenkman, ', 'Pamela Hart', '']",170690,$3.22M
Thesis,1996),R,125," Horror, Mystery, Thriller            ",7.4,0,Alejandro Amenábar,"['Ana Torrent, ', 'Fele Martínez, ', 'Eduardo Noriega, ', 'Xabier Elorriaga', '']",36016,0
Bram Stoker's Dracula,1992),R,128, Horror            ,7.4,0,Francis Ford Coppola,"['Gary Oldman, ', 'Winona Ryder, ', 'Anthony Hopkins, ', 'Keanu Reeves', '']",194124,$82.52M
Possession,1981),R,124," Drama, Horror            ",7.4,72        ,Andrzej Zulawski,"['Isabelle Adjani, ', 'Sam Neill, ', 'Margit Carstensen, ', 'Heinz Bennent', '']",25795,$1.11M
Invasion of the Body Snatchers,1978),PG,115," Horror, Sci-Fi            ",7.4,75        ,Philip Kaufman,"['Donald Sutherland, ', 'Brooke Adams, ', 'Jeff Goldblum, ', 'Veronica Cartwright', '']",53622,$24.95M
Suspiria,1977),R,92, Horror            ,7.4,79        ,Dario Argento,"['Jessica Harper, ', 'Stefania Casini, ', 'Flavio Bucci, ', 'Miguel Bosé', '']",81253,0
Eraserhead,1977),Not Rated,89," Fantasy, Horror            ",7.4,87        ,David Lynch,"['Jack Nance, ', 'Charlotte Stewart, ', 'Allen Joseph, ', 'Jeanne Bates', '']",104087,$7.00M
Carrie,1976),R,98, Horror            ,7.4,85        ,Brian De Palma,"['Sissy Spacek, ', 'Piper Laurie, ', 'Amy Irving, ', 'John Travolta', '']",169281,$33.80M
Hereditary,2018),R,127," Drama, Horror, Mystery            ",7.3,87        ,Ari Aster,"['Toni Collette, ', 'Milly Shapiro, ', 'Gabriel Byrne, ', 'Alex Wolff', '']",245402,$44.07M
Doctor Sleep,2019),R,152," Drama, Fantasy, Horror            ",7.3,0,Mike Flanagan,"['Ewan McGregor, ', 'Rebecca Ferguson, ', 'Kyliegh Curran, ', 'Cliff Curtis', '']",147399,0
Split,IX) (2016,PG-13,117," Horror, Thriller            ",7.3,62        ,M. Night Shyamalan,"['James McAvoy, ', 'Anya Taylor-Joy, ', 'Haley Lu Richardson, ', 'Jessica Sula', '']",430921,$138.29M
The Conjuring 2,2016),R,134," Horror, Mystery, Thriller            ",7.3,65        ,James Wan,"['Vera Farmiga, ', 'Patrick Wilson, ', 'Madison Wolfe, ', ""Frances O'Connor"", '']",227721,$102.47M
Only Lovers Left Alive,2013),R,123," Comedy, Drama, Fantasy            ",7.3,79        ,Jim Jarmusch,"['Tilda Swinton, ', 'Tom Hiddleston, ', 'Mia Wasikowska, ', 'John Hurt', '']",91743,$1.88M
It,I) (2017),R,135, Horror            ,7.3,69        ,Andy Muschietti,"['Bill Skarsgård, ', 'Jaeden Martell, ', 'Finn Wolfhard, ', 'Sophia Lillis', '']",463447,$327.48M
An American Crime,2007),R,98," Biography, Crime, Drama            ",7.3,0,Tommy O'Haver,"['Elliot Page, ', 'Hayley McFarland, ', 'Nick Searcy, ', 'Romy Rosemont', '']",32644,0
Sweeney Todd: The Demon Barber of Fleet Street,2007),R,116," Drama, Horror, Musical            ",7.3,83        ,Tim Burton,"['Johnny Depp, ', 'Helena Bonham Carter, ', 'Alan Rickman, ', 'Timothy Spall', '']",345979,$52.90M
Dawn of the Dead,2004),R,101," Action, Horror            ",7.3,0,Zack Snyder,"['Sarah Polley, ', 'Ving Rhames, ', 'Mekhi Phifer, ', 'Jake Weber', '']",235214,$59.02M
Sleepy Hollow,1999),R,105," Fantasy, Horror, Mystery            ",7.3,65        ,Tim Burton,"['Johnny Depp, ', 'Christina Ricci, ', 'Miranda Richardson, ', 'Michael Gambon', '']",333837,$101.07M
Scream,1996),R,111," Horror, Mystery            ",7.3,65        ,Wes Craven,"['Neve Campbell, ', 'Courteney Cox, ', 'David Arquette, ', 'Skeet Ulrich', '']",289285,$103.05M
Twin Peaks: Fire Walk with Me,1992),R,134," Drama, Horror, Mystery            ",7.3,0,David Lynch,"['Sheryl Lee, ', 'Ray Wise, ', 'Mädchen Amick, ', 'Dana Ashbrook', '']",87516,$4.16M
They Live,1988),R,94," Action, Horror, Sci-Fi            ",7.3,0,John Carpenter,"['Roddy Piper, ', 'Keith David, ', 'Meg Foster, ', ""George 'Buck' Flower"", '']",111251,$13.01M
Dead Ringers,1988),R,116," Drama, Horror, Thriller            ",7.3,86        ,David Cronenberg,"['Jeremy Irons, ', 'Geneviève Bujold, ', 'Heidi von Palleske, ', 'Barbara Gordon', '']",41971,$9.13M
The Lost Boys,1987),R,97," Comedy, Horror            ",7.3,63        ,Joel Schumacher,"['Jason Patric, ', 'Corey Haim, ', 'Dianne Wiest, ', 'Barnard Hughes', '']",125040,$32.22M
Angel Heart,1987),X,113," Horror, Mystery, Thriller            ",7.3,61        ,Alan Parker,"['Mickey Rourke, ', 'Robert De Niro, ', 'Lisa Bonet, ', 'Charlotte Rampling', '']",81094,$17.19M
The Return of the Living Dead,1985),R,91," Comedy, Horror, Sci-Fi            ",7.3,66        ,Dan O'Bannon,"['Clu Gulager, ', 'James Karen, ', 'Don Calfa, ', 'Thom Mathews', '']",54943,$14.24M
Gremlins,1984),PG,106," Comedy, Fantasy, Horror            ",7.3,70        ,Joe Dante,"['Zach Galligan, ', 'Phoebe Cates, ', 'Hoyt Axton, ', 'John Louie', '']",201009,$148.17M
Poltergeist,1982),PG,114," Horror, Thriller            ",7.3,79        ,Tobe Hooper,"['JoBeth Williams, ', ""Heather O'Rourke, "", 'Craig T. Nelson, ', 'Beatrice Straight', '']",145243,$76.61M
Coherence,2013),Not Rated,89," Drama, Horror, Mystery            ",7.2,65        ,James Ward Byrkit,"['Emily Baldoni, ', 'Maury Sterling, ', 'Nicholas Brendon, ', 'Elizabeth Gracen', '']",110741,$0.07M
10 Cloverfield Lane,2016),PG-13,103," Action, Drama, Horror            ",7.2,76        ,Dan Trachtenberg,"['John Goodman, ', 'Mary Elizabeth Winstead, ', 'John Gallagher Jr., ', 'Douglas M. Griffin', '']",292984,$72.08M
Timecrimes,2007),R,92," Horror, Mystery, Sci-Fi            ",7.2,68        ,Nacho Vigalondo,"['Karra Elejalde, ', 'Candela Fernández, ', 'Bárbara Goenaga, ', 'Nacho Vigalondo', '']",58891,$0.04M
The Descent,2005),R,99," Adventure, Horror, Thriller            ",7.2,71        ,Neil Marshall,"['Shauna Macdonald, ', 'Natalie Mendoza, ', 'Alex Reid, ', 'Saskia Mulder', '']",202754,$26.02M
A Tale of Two Sisters,2003),R,114," Drama, Horror, Mystery            ",7.2,65        ,Jee-woon Kim,"['Lim Soo-jung, ', 'Jung-ah Yum, ', 'Kim Kap-su, ', 'Moon Geun-young', '']",57118,0
Audition,1999),R,115," Drama, Horror, Mystery            ",7.2,69        ,Takashi Miike,"['Ryo Ishibashi, ', 'Eihi Shiina, ', 'Tetsu Sawaki, ', 'Jun Kunimura', '']",73488,0
Ringu,1998),Not Rated,96," Horror, Mystery            ",7.2,0,Hideo Nakata,"['Nanako Matsushima, ', 'Miki Nakatani, ', 'Yûko Takeuchi, ', 'Hitomi Satô', '']",64248,0
From Dusk Till Dawn,1996),R,108," Action, Crime, Horror            ",7.2,0,Robert Rodriguez,"['Harvey Keitel, ', 'George Clooney, ', 'Juliette Lewis, ', 'Quentin Tarantino', '']",288724,$25.75M
In the Mouth of Madness,1994),R,95," Drama, Horror, Mystery            ",7.2,0,John Carpenter,"['Sam Neill, ', 'Jürgen Prochnow, ', 'Julie Carmen, ', 'David Warner', '']",62085,$8.95M
Manhunter,1986),R,120," Crime, Horror, Mystery            ",7.2,75        ,Michael Mann,"['William Petersen, ', 'Kim Greist, ', 'Joan Allen, ', 'Brian Cox', '']",66536,$8.62M
Re-Animator,1985),Unrated,104," Comedy, Horror, Sci-Fi            ",7.2,73        ,Stuart Gordon,"['Jeffrey Combs, ', 'Bruce Abbott, ', 'Barbara Crampton, ', 'David Gale', '']",57086,$2.02M
Day of the Dead,1985),Not Rated,96," Horror, Thriller            ",7.2,0,George A. Romero,"['Lori Cardille, ', 'Terry Alexander, ', 'Joseph Pilato, ', 'Jarlath Conroy', '']",63593,$5.80M
Videodrome,1983),R,87," Horror, Sci-Fi, Thriller            ",7.2,0,David Cronenberg,"['James Woods, ', 'Debbie Harry, ', 'Sonja Smits, ', 'Peter Dvorsky', '']",84479,$2.12M
The Dead Zone,1983),R,103," Drama, Horror, Sci-Fi            ",7.2,69        ,David Cronenberg,"['Christopher Walken, ', 'Brooke Adams, ', 'Tom Skerritt, ', 'Herbert Lom', '']",63160,$20.77M
The Changeling,1980),R,107, Horror            ,7.2,70        ,Peter Medak,"['George C. Scott, ', 'Trish Van Devere, ', 'Melvyn Douglas, ', 'Jean Marsh', '']",30564,0
Black Christmas,1974),R,98," Horror, Mystery, Thriller            ",7.2,65        ,Bob Clark,"['Olivia Hussey, ', 'Keir Dullea, ', 'Margot Kidder, ', 'John Saxon', '']",34696,$4.05M
The Fearless Vampire Killers,1967),Not Rated,91," Comedy, Horror            ",7.2,0,Roman Polanski,"['Jack MacGowran, ', 'Roman Polanski, ', 'Alfie Bass, ', 'Jessie Robins', '']",29734,0
Midsommar,2019),R,148," Drama, Horror, Mystery            ",7.1,72        ,Ari Aster,"['Florence Pugh, ', 'Jack Reynor, ', 'Vilhelm Blomgren, ', 'William Jackson Harper', '']",207483,$27.33M
Don't Breathe,2016),R,88," Crime, Horror, Thriller            ",7.1,71        ,Fede Alvarez,"['Stephen Lang, ', 'Jane Levy, ', 'Dylan Minnette, ', 'Daniel Zovatto', '']",224633,$89.22M
Bone Tomahawk,2015),Not Rated,132," Drama, Horror, Western            ",7.1,72        ,S. Craig Zahler,"['Kurt Russell, ', 'Patrick Wilson, ', 'Matthew Fox, ', 'Richard Jenkins', '']",87758,0
Let Me In,I) (2010),R,116," Drama, Fantasy, Horror            ",7.1,79        ,Matt Reeves,"['Kodi Smit-McPhee, ', 'Chloë Grace Moretz, ', 'Richard Jenkins, ', 'Cara Buono', '']",114038,$12.13M
The Invisible Man,I) (2020),R,124," Drama, Horror, Mystery            ",7.1,72        ,Leigh Whannell,"['Elisabeth Moss, ', 'Oliver Jackson-Cohen, ', 'Harriet Dyer, ', 'Aldis Hodge', '']",172671,$64.91M
Martyrs,2008),R,99, Horror            ,7.1,0,Pascal Laugier,"['Morjana Alaoui, ', 'Mylène Jampanoï, ', 'Catherine Bégin, ', 'Robert Toupin', '']",84154,0
The Mist,2007),R,126," Horror, Sci-Fi, Thriller            ",7.1,0,Frank Darabont,"['Thomas Jane, ', 'Marcia Gay Harden, ', 'Laurie Holden, ', 'Andre Braugher', '']",282601,$25.59M
Thirst,2009),R,134," Drama, Fantasy, Horror            ",7.1,73        ,Chan-wook Park,"['Kang-ho Song, ', 'Kim Ok-bin, ', 'Hee-jin Choi, ', 'Dong-soo Seo', '']",42976,$0.30M
The Host,2006),R,120," Action, Drama, Horror            ",7.1,85        ,Bong Joon Ho,"['Kang-ho Song, ', 'Byun Hee-Bong, ', 'Park Hae-il, ', 'Bae Doona', '']",108640,$2.20M
Shutter,II) (2004,Not Rated,97," Horror, Mystery, Thriller            ",7.1,0,"Banjong Pisanthanakun, ","['    Stars:', 'Ananda Everingham, ', 'Natthaweeranuch Thongmee, ', 'Achita Sikamana, ', 'Unnop Chanpaibool']",41541,0
The Ring,2002),PG-13,115," Horror, Mystery            ",7.1,0,Gore Verbinski,"['Naomi Watts, ', 'Martin Henderson, ', 'Brian Cox, ', 'David Dorfman', '']",322819,$129.13M
Pitch Black,2000),R,109," Action, Horror, Sci-Fi            ",7.1,0,David Twohy,"['Radha Mitchell, ', 'Cole Hauser, ', 'Vin Diesel, ', 'Keith David', '']",226096,$39.24M
Blade,1998),R,120," Action, Horror, Sci-Fi            ",7.1,0,Stephen Norrington,"['Wesley Snipes, ', 'Stephen Dorff, ', 'Kris Kristofferson, ', ""N'Bushe Wright"", '']",246844,$70.09M
The Frighteners,1996),R,110," Comedy, Fantasy, Horror            ",7.1,0,Peter Jackson,"['Michael J. Fox, ', 'Trini Alvarado, ', 'Peter Dobson, ', 'John Astin', '']",82547,$16.76M
Tremors,1990),PG-13,96," Comedy, Horror            ",7.1,65        ,Ron Underwood,"['Kevin Bacon, ', 'Fred Ward, ', 'Finn Carter, ', 'Michael Gross', '']",121246,$16.67M
The Monster Squad,1987),PG-13,79," Action, Comedy, Fantasy            ",7.1,61        ,Fred Dekker,"['Andre Gower, ', 'Robby Kiger, ', 'Stephen Macht, ', 'Duncan Regehr', '']",28793,$3.77M
Fright Night,1985),R,106," Fantasy, Horror, Thriller            ",7.1,62        ,Tom Holland,"['Chris Sarandon, ', 'William Ragsdale, ', 'Amanda Bearse, ', 'Roddy McDowall', '']",61919,$24.92M
The Thing from Another World,1951),Approved,87," Horror, Sci-Fi            ",7.1,0,"Christian Nyby, ","['    Stars:', 'Kenneth Tobey, ', 'Margaret Sheridan, ', 'James Arness, ', 'Robert Cornthwaite']",26072,0
Climax,I) (2018),R,97," Drama, Horror, Music            ",7.0,67        ,Gaspar Noé,"['Sofia Boutella, ', 'Romain Guillermic, ', 'Souheila Yacoub, ', 'Kiddy Smile', '']",54077,$0.80M
